bill_slug,congress,bill_id,bill_type,bill_uri,short_title,sponsor_title,sponsor_id,sponsor_name,sponsor_state,sponsor_party,congressdotgov_url,govtrack_url,introduced_date,active,house_passage,senate_passage,enacted,vetoed,cosponsors,cosponsors_by_party_D,cosponsors_by_party_R,committees,committee_codes,primary_subject
hr1,115,hr1-115,hr,https://api.propublica.org/congress/v1/115/bills/hr1.json,An Act to provide for reconciliation pursuant to titles II and V of the concurrent resolution on the budget for fiscal year 2018.,Rep.,B000755,Kevin Brady,TX,R,https://www.congress.gov/bill/115th-congress/house-bill/1,https://www.govtrack.us/congress/bills/115/hr1,2017-11-02,True,2017-12-20,2017-12-02,2017-12-22,,24,,24,House Ways and Means Committee,"['HSII', 'HSIF', 'HSWM', 'SSFI']",Taxation
hr2,115,hr2-115,hr,https://api.propublica.org/congress/v1/115/bills/hr2.json,Agriculture Improvement Act of 2018,Rep.,C001062,K. Michael Conaway,TX,R,https://www.congress.gov/bill/115th-congress/house-bill/2,https://www.govtrack.us/congress/bills/115/hr2,2018-04-12,True,2018-07-18,2018-06-28,2018-12-20,,0,,,House Agriculture Committee,"['HSPW', 'HSSY', 'HSGO', 'HSII', 'HSFA', 'HSBA', 'HSIF', 'HSED', 'HSAG']",Agriculture and Food
hr3,115,hr3-115,hr,https://api.propublica.org/congress/v1/115/bills/hr3.json,Spending Cuts to Expired and Unnecessary Programs Act,Rep.,M001165,Kevin McCarthy,CA,R,https://www.congress.gov/bill/115th-congress/house-bill/3,https://www.govtrack.us/congress/bills/115/hr3,2018-05-09,True,2018-06-07,,,,16,,16,Senate Appropriations Committee,"['SSAP', 'HSAP']",Economics and Public Finance
hr4,115,hr4-115,hr,https://api.propublica.org/congress/v1/115/bills/hr4.json,FAA Reauthorization Act of 2018,Rep.,S001154,Bill Shuster,PA,R,https://www.congress.gov/bill/115th-congress/house-bill/4,https://www.govtrack.us/congress/bills/115/hr4,2018-04-13,True,2018-04-27,,,,15,7,8,House Natural Resources Committee,['HSPW'],Transportation and Public Works
hr5,115,hr5-115,hr,https://api.propublica.org/congress/v1/115/bills/hr5.json,Regulatory Accountability Act of 2017,Rep.,G000289,Robert W. Goodlatte,VA,R,https://www.congress.gov/bill/115th-congress/house-bill/5,https://www.govtrack.us/congress/bills/115/hr5,2017-01-03,True,2017-01-11,,,,25,1,24,Senate Small Business and Entrepreneurship Committee,"['SSSB', 'SSGA', 'HSJU', 'HSSM', 'HSGO']",Government Operations and Politics
hr6,115,hr6-115,hr,https://api.propublica.org/congress/v1/115/bills/hr6.json,SUPPORT for Patients and Communities Act,Rep.,W000791,Greg Walden,OR,R,https://www.congress.gov/bill/115th-congress/house-bill/6,https://www.govtrack.us/congress/bills/115/hr6,2018-06-13,True,2018-06-22,2018-09-17,2018-10-24,,16,6,10,House Ways and Means Committee,['HSIF'],Health
hr7,115,hr7-115,hr,https://api.propublica.org/congress/v1/115/bills/hr7.json,No Taxpayer Funding for Abortion and Abortion Insurance Full Disclosure Act of 2017,Rep.,S000522,Christopher H. Smith,NJ,R,https://www.congress.gov/bill/115th-congress/house-bill/7,https://www.govtrack.us/congress/bills/115/hr7,2017-01-13,True,2017-01-24,,,,101,1,100,Senate Finance Committee,"['SSFI', 'HSIF', 'HSJU', 'HSWM']","Civil Rights and Liberties, Minority Issues"
hr8,115,hr8-115,hr,https://api.propublica.org/congress/v1/115/bills/hr8.json,Water Resources Development Act of 2018,Rep.,S001154,Bill Shuster,PA,R,https://www.congress.gov/bill/115th-congress/house-bill/8,https://www.govtrack.us/congress/bills/115/hr8,2018-05-18,True,2018-06-06,,,,32,18,14,House Transportation and Infrastructure Committee,['HSPW'],Water Resources Development
hr10,115,hr10-115,hr,https://api.propublica.org/congress/v1/115/bills/hr10.json,Financial CHOICE Act of 2017,Rep.,H001036,Jeb Hensarling,TX,R,https://www.congress.gov/bill/115th-congress/house-bill/10,https://www.govtrack.us/congress/bills/115/hr10,2017-04-26,True,2017-06-08,,,,40,,40,"Senate Banking, Housing, and Urban Affairs Committee","['SSBK', 'HSBA', 'HSED', 'HSBU', 'HSRU', 'HSPW', 'HSGO', 'HSJU', 'HSWM', 'HSAG']",Finance and Financial Sector
hr12,115,hr12-115,hr,https://api.propublica.org/congress/v1/115/bills/hr12.json,Voter Empowerment Act of 2017,Rep.,L000287,John Lewis,GA,D,https://www.congress.gov/bill/115th-congress/house-bill/12,https://www.govtrack.us/congress/bills/115/hr12,2017-06-23,True,,,,,186,186,,House Judiciary Committee,['HSHA'],Government Operations and Politics
hr15,115,hr15-115,hr,https://api.propublica.org/congress/v1/115/bills/hr15.json,Raise the Wage Act,Rep.,S000185,Robert C. Scott,VA,D,https://www.congress.gov/bill/115th-congress/house-bill/15,https://www.govtrack.us/congress/bills/115/hr15,2017-05-25,False,,,,,171,171,,House Education and Labor,['HSED'],Labor and Employment
hr19,115,hr19-115,hr,https://api.propublica.org/congress/v1/115/bills/hr19.json,Smithsonian Women's History Museum Act,Rep.,M000087,Carolyn B. Maloney,NY,D,https://www.congress.gov/bill/115th-congress/house-bill/19,https://www.govtrack.us/congress/bills/115/hr19,2017-03-30,True,,,,,257,194,63,House Natural Resources Committee,"['HSPW', 'HSII', 'HSHA']","Arts, Culture, Religion"
hr20,115,hr20-115,hr,https://api.propublica.org/congress/v1/115/bills/hr20.json,Government By the People Act of 2017,Rep.,S001168,John Sarbanes,MD,D,https://www.congress.gov/bill/115th-congress/house-bill/20,https://www.govtrack.us/congress/bills/115/hr20,2017-01-24,True,,,,,163,162,1,House Ways and Means Committee,"['HSHA', 'HSWM', 'HSIF']",Government Operations and Politics
hr21,115,hr21-115,hr,https://api.propublica.org/congress/v1/115/bills/hr21.json,Midnight Rules Relief Act of 2017,Rep.,I000056,Darrell Issa,CA,R,https://www.congress.gov/bill/115th-congress/house-bill/21,https://www.govtrack.us/congress/bills/115/hr21,2017-01-03,True,2017-01-04,,,,14,1,13,Senate Homeland Security and Governmental Affairs Committee,"['SSGA', 'HSJU', 'HSRU']",Government Operations and Politics
hr22,115,hr22-115,hr,https://api.propublica.org/congress/v1/115/bills/hr22.json,SMART Border Act of 2017,Rep.,P000592,Ted Poe,TX,R,https://www.congress.gov/bill/115th-congress/house-bill/22,https://www.govtrack.us/congress/bills/115/hr22,2017-01-03,True,,,,,5,,5,House Energy and Commerce Committee,"['HSAG', 'HSIF', 'HSRU', 'HSAS', 'HSHM']",Emergency Management
hr23,115,hr23-115,hr,https://api.propublica.org/congress/v1/115/bills/hr23.json,Gaining Responsibility on Water Act of 2017,Rep.,V000129,David Valadao,CA,R,https://www.congress.gov/bill/115th-congress/house-bill/23,https://www.govtrack.us/congress/bills/115/hr23,2017-01-03,True,2017-07-12,,,,14,1,13,Senate Energy and Natural Resources Committee,"['SSEG', 'HSII']",Water Resources Development
hr24,115,hr24-115,hr,https://api.propublica.org/congress/v1/115/bills/hr24.json,Federal Reserve Transparency Act of 2017,Rep.,M001184,Thomas Massie,KY,R,https://www.congress.gov/bill/115th-congress/house-bill/24,https://www.govtrack.us/congress/bills/115/hr24,2017-01-03,True,,,,,114,5,109,House Oversight and Reform Committee,['HSGO'],Finance and Financial Sector
hr25,115,hr25-115,hr,https://api.propublica.org/congress/v1/115/bills/hr25.json,FairTax Act of 2017,Rep.,W000810,Rob Woodall,GA,R,https://www.congress.gov/bill/115th-congress/house-bill/25,https://www.govtrack.us/congress/bills/115/hr25,2017-01-03,False,,,,,47,,47,House Ways and Means Committee,['HSWM'],Taxation
hr26,115,hr26-115,hr,https://api.propublica.org/congress/v1/115/bills/hr26.json,Regulations from the Executive in Need of Scrutiny Act of 2017,Rep.,C001093,Doug Collins,GA,R,https://www.congress.gov/bill/115th-congress/house-bill/26,https://www.govtrack.us/congress/bills/115/hr26,2017-01-03,True,2017-01-05,,,,160,,160,Senate Small Business and Entrepreneurship Committee,"['SSSB', 'SSGA', 'HSJU', 'HSBU', 'HSRU']",Government Operations and Politics
hr27,115,hr27-115,hr,https://api.propublica.org/congress/v1/115/bills/hr27.json,Ensuring VA Employee Accountability Act,Rep.,C001106,Ryan Costello,PA,R,https://www.congress.gov/bill/115th-congress/house-bill/27,https://www.govtrack.us/congress/bills/115/hr27,2017-01-03,True,2017-01-03,,,,1,1,,Senate Veterans' Affairs Committee,"['SSVA', 'HSVR']",Armed Forces and National Security
hr28,115,hr28-115,hr,https://api.propublica.org/congress/v1/115/bills/hr28.json,Biological Implant Tracking and Veteran Safety Act of 2017,Rep.,R000582,Phil Roe,TN,R,https://www.congress.gov/bill/115th-congress/house-bill/28,https://www.govtrack.us/congress/bills/115/hr28,2017-01-03,True,2017-01-03,,,,0,,,Senate Veterans' Affairs Committee,"['SSVA', 'HSVR']",Armed Forces and National Security
hr29,115,hr29-115,hr,https://api.propublica.org/congress/v1/115/bills/hr29.json,Tax Code Termination Act,Rep.,G000289,Robert W. Goodlatte,VA,R,https://www.congress.gov/bill/115th-congress/house-bill/29,https://www.govtrack.us/congress/bills/115/hr29,2017-01-03,True,,,,,52,,52,House Rules Committee,"['HSRU', 'HSWM']",Taxation
hr30,115,hr30-115,hr,https://api.propublica.org/congress/v1/115/bills/hr30.json,Farmers Against Crippling Taxes Act,Rep.,H001067,Richard Hudson,NC,R,https://www.congress.gov/bill/115th-congress/house-bill/30,https://www.govtrack.us/congress/bills/115/hr30,2017-01-03,False,,,,,1,,1,House Ways and Means Committee,['HSWM'],Taxation
hr31,115,hr31-115,hr,https://api.propublica.org/congress/v1/115/bills/hr31.json,Federal Sunset Act of 2017,Rep.,H001067,Richard Hudson,NC,R,https://www.congress.gov/bill/115th-congress/house-bill/31,https://www.govtrack.us/congress/bills/115/hr31,2017-01-03,False,,,,,3,,3,House Oversight and Reform Committee,['HSGO'],Government Operations and Politics
hr32,115,hr32-115,hr,https://api.propublica.org/congress/v1/115/bills/hr32.json,ROSIE Act,Rep.,H001067,Richard Hudson,NC,R,https://www.congress.gov/bill/115th-congress/house-bill/32,https://www.govtrack.us/congress/bills/115/hr32,2017-01-03,False,,,,,0,,,House Ways and Means Committee,['HSWM'],Taxation
hr33,115,hr33-115,hr,https://api.propublica.org/congress/v1/115/bills/hr33.json,Small Business Regulatory Flexibility Improvements Act of 2017,Rep.,C000266,Steven J. Chabot,OH,R,https://www.congress.gov/bill/115th-congress/house-bill/33,https://www.govtrack.us/congress/bills/115/hr33,2017-01-03,True,,,,,16,1,15,Senate Small Business and Entrepreneurship Committee,"['SSSB', 'HSSM', 'HSJU']",Government Operations and Politics
hr34,115,hr34-115,hr,https://api.propublica.org/congress/v1/115/bills/hr34.json,Safe Students Act,Rep.,M001184,Thomas Massie,KY,R,https://www.congress.gov/bill/115th-congress/house-bill/34,https://www.govtrack.us/congress/bills/115/hr34,2017-01-03,False,,,,,7,,7,House Judiciary Committee,['HSJU'],Crime and Law Enforcement
hr35,115,hr35-115,hr,https://api.propublica.org/congress/v1/115/bills/hr35.json,Health Savings Act of 2017,Rep.,B001248,Michael C. Burgess,TX,R,https://www.congress.gov/bill/115th-congress/house-bill/35,https://www.govtrack.us/congress/bills/115/hr35,2017-01-03,True,,,,,12,,12,House Judiciary Committee,"['HSIF', 'HSJU', 'HSWM']",Taxation
hr36,115,hr36-115,hr,https://api.propublica.org/congress/v1/115/bills/hr36.json,Pain-Capable Unborn Child Protection Act,Rep.,F000448,Trent Franks,AZ,R,https://www.congress.gov/bill/115th-congress/house-bill/36,https://www.govtrack.us/congress/bills/115/hr36,2017-01-03,True,2017-10-03,,,,182,2,180,Senate Judiciary Committee,"['SSJU', 'HSJU']",Crime and Law Enforcement
hr37,115,hr37-115,hr,https://api.propublica.org/congress/v1/115/bills/hr37.json,Born-Alive Abortion Survivors Protection Act,Rep.,F000448,Trent Franks,AZ,R,https://www.congress.gov/bill/115th-congress/house-bill/37,https://www.govtrack.us/congress/bills/115/hr37,2017-01-03,False,,,,,90,1,89,House Judiciary Committee,['HSJU'],Crime and Law Enforcement
hr38,115,hr38-115,hr,https://api.propublica.org/congress/v1/115/bills/hr38.json,Concealed Carry Reciprocity Act of 2017,Rep.,H001067,Richard Hudson,NC,R,https://www.congress.gov/bill/115th-congress/house-bill/38,https://www.govtrack.us/congress/bills/115/hr38,2017-01-03,True,2017-12-06,,,,213,3,210,Senate Judiciary Committee,"['SSJU', 'HSJU']",Crime and Law Enforcement
hr39,115,hr39-115,hr,https://api.propublica.org/congress/v1/115/bills/hr39.json,TALENT Act of 2017,Rep.,M001165,Kevin McCarthy,CA,R,https://www.congress.gov/bill/115th-congress/house-bill/39,https://www.govtrack.us/congress/bills/115/hr39,2017-01-03,True,2017-01-11,2017-01-17,2017-01-20,,0,,,House Oversight and Reform Committee,['HSGO'],Government Operations and Politics
hr40,115,hr40-115,hr,https://api.propublica.org/congress/v1/115/bills/hr40.json,Commission to Study and Develop Reparation Proposals for African-Americans Act,Rep.,C000714,John Conyers Jr.,MI,D,https://www.congress.gov/bill/115th-congress/house-bill/40,https://www.govtrack.us/congress/bills/115/hr40,2017-01-03,True,,,,,35,35,,House Judiciary Committee,['HSJU'],"Civil Rights and Liberties, Minority Issues"
hr41,115,hr41-115,hr,https://api.propublica.org/congress/v1/115/bills/hr41.json,POWERS Act of 2017,Rep.,M001190,Markwayne Mullin,OK,R,https://www.congress.gov/bill/115th-congress/house-bill/41,https://www.govtrack.us/congress/bills/115/hr41,2017-01-03,False,,,,,21,,21,House Judiciary Committee,['HSJU'],Government Operations and Politics
hr42,115,hr42-115,hr,https://api.propublica.org/congress/v1/115/bills/hr42.json,To authorize the Directors of Veterans Integrated Service Networks of the Department of Veterans Affairs to enter into contracts with appropriate civilian accreditation entities or appropriate health care evaluation entities to investigate medical centers,Rep.,M001190,Markwayne Mullin,OK,R,https://www.congress.gov/bill/115th-congress/house-bill/42,https://www.govtrack.us/congress/bills/115/hr42,2017-01-03,True,,,,,1,,1,House Veterans' Affairs Committee,['HSVR'],Armed Forces and National Security
hr43,115,hr43-115,hr,https://api.propublica.org/congress/v1/115/bills/hr43.json,"To amend title 38, United States Code, to authorize the use of Post-9/11 Educational Assistance to pursue independent study programs at certain educational institutions that are not institutions of higher learning.",Rep.,M001190,Markwayne Mullin,OK,R,https://www.congress.gov/bill/115th-congress/house-bill/43,https://www.govtrack.us/congress/bills/115/hr43,2017-01-03,False,,,,,0,,,House Veterans' Affairs Committee,['HSVR'],Armed Forces and National Security
hr44,115,hr44-115,hr,https://api.propublica.org/congress/v1/115/bills/hr44.json,Muhammad Ali Expansion Act,Rep.,M001190,Markwayne Mullin,OK,R,https://www.congress.gov/bill/115th-congress/house-bill/44,https://www.govtrack.us/congress/bills/115/hr44,2017-01-03,True,,,,,58,26,32,House Energy and Commerce Committee,"['HSIF', 'HSED']",Sports and Recreation
hr45,115,hr45-115,hr,https://api.propublica.org/congress/v1/115/bills/hr45.json,Regulatory Accountability Act of 2017,Rep.,G000289,Robert W. Goodlatte,VA,R,https://www.congress.gov/bill/115th-congress/house-bill/45,https://www.govtrack.us/congress/bills/115/hr45,2017-01-03,False,,,,,5,1,4,House Judiciary Committee,['HSJU'],Government Operations and Politics
hr46,115,hr46-115,hr,https://api.propublica.org/congress/v1/115/bills/hr46.json,Fort Ontario Study Act,Rep.,K000386,John Katko,NY,R,https://www.congress.gov/bill/115th-congress/house-bill/46,https://www.govtrack.us/congress/bills/115/hr46,2017-01-03,True,2017-01-30,2018-09-18,2018-10-09,,2,1,1,Senate Energy and Natural Resources Committee,"['SSEG', 'HSII']",Public Lands and Natural Resources
hr47,115,hr47-115,hr,https://api.propublica.org/congress/v1/115/bills/hr47.json,Kalief's Law,Rep.,J000032,Sheila Jackson Lee,TX,D,https://www.congress.gov/bill/115th-congress/house-bill/47,https://www.govtrack.us/congress/bills/115/hr47,2017-01-03,False,,,,,1,1,,House Judiciary Committee,['HSJU'],Crime and Law Enforcement
hr48,115,hr48-115,hr,https://api.propublica.org/congress/v1/115/bills/hr48.json,Equal Rights and Access for the Women of South Sudan Act,Rep.,J000032,Sheila Jackson Lee,TX,D,https://www.congress.gov/bill/115th-congress/house-bill/48,https://www.govtrack.us/congress/bills/115/hr48,2017-01-03,False,,,,,14,14,,House Foreign Affairs Committee,['HSFA'],International Affairs
hr49,115,hr49-115,hr,https://api.propublica.org/congress/v1/115/bills/hr49.json,American Energy Independence and Job Creation Act,Rep.,Y000033,Don Young,AK,R,https://www.congress.gov/bill/115th-congress/house-bill/49,https://www.govtrack.us/congress/bills/115/hr49,2017-01-03,True,,,,,0,,,"House Science, Space, and Technology Committee","['HSSY', 'HSIF', 'HSII']",Energy
hr50,115,hr50-115,hr,https://api.propublica.org/congress/v1/115/bills/hr50.json,Unfunded Mandates Information and Transparency Act of 2017,Rep.,F000450,Virginia Foxx,NC,R,https://www.congress.gov/bill/115th-congress/house-bill/50,https://www.govtrack.us/congress/bills/115/hr50,2017-01-03,True,2018-07-13,,,,5,3,2,Senate Homeland Security and Governmental Affairs Committee,"['SSGA', 'HSGO', 'HSJU', 'HSRU', 'HSBU']",Government Operations and Politics
hr51,115,hr51-115,hr,https://api.propublica.org/congress/v1/115/bills/hr51.json,Funding for Student Scholarships for the 1890s Land-Grant African-American Colleges and Universities Act,Rep.,S001157,David Scott,GA,D,https://www.congress.gov/bill/115th-congress/house-bill/51,https://www.govtrack.us/congress/bills/115/hr51,2017-01-03,False,,,,,20,17,3,House Agriculture Committee,['HSAG'],Agriculture and Food
hr52,115,hr52-115,hr,https://api.propublica.org/congress/v1/115/bills/hr52.json,"Jobs, On-the-Job 'Earn While You Learn' Training, and Apprenticeships for African-American Young Men Act",Rep.,S001157,David Scott,GA,D,https://www.congress.gov/bill/115th-congress/house-bill/52,https://www.govtrack.us/congress/bills/115/hr52,2017-01-03,False,,,,,14,12,2,House Education and Labor,['HSED'],Labor and Employment
hr53,115,hr53-115,hr,https://api.propublica.org/congress/v1/115/bills/hr53.json,CATCH Traffickers Act of 2017,Rep.,J000032,Sheila Jackson Lee,TX,D,https://www.congress.gov/bill/115th-congress/house-bill/53,https://www.govtrack.us/congress/bills/115/hr53,2017-01-03,False,,,,,3,3,,House Judiciary Committee,['HSJU'],Crime and Law Enforcement
hr54,115,hr54-115,hr,https://api.propublica.org/congress/v1/115/bills/hr54.json,CAPITALS Act,Rep.,J000032,Sheila Jackson Lee,TX,D,https://www.congress.gov/bill/115th-congress/house-bill/54,https://www.govtrack.us/congress/bills/115/hr54,2017-01-03,False,,,,,0,,,House Homeland Security Committee,['HSHM'],Emergency Management
hr55,115,hr55-115,hr,https://api.propublica.org/congress/v1/115/bills/hr55.json,Breath of Fresh Air Act,Rep.,J000032,Sheila Jackson Lee,TX,D,https://www.congress.gov/bill/115th-congress/house-bill/55,https://www.govtrack.us/congress/bills/115/hr55,2017-01-03,True,,,,,0,,,House Energy and Commerce Committee,"['HSIF', 'HSED']",Education
hr56,115,hr56-115,hr,https://api.propublica.org/congress/v1/115/bills/hr56.json,America RISING Act of 2017,Rep.,J000032,Sheila Jackson Lee,TX,D,https://www.congress.gov/bill/115th-congress/house-bill/56,https://www.govtrack.us/congress/bills/115/hr56,2017-01-03,False,,,,,0,,,House Education and Labor,['HSED'],Education
hr57,115,hr57-115,hr,https://api.propublica.org/congress/v1/115/bills/hr57.json,Accidental Firearms Transfers Reporting Act of 2017,Rep.,J000032,Sheila Jackson Lee,TX,D,https://www.congress.gov/bill/115th-congress/house-bill/57,https://www.govtrack.us/congress/bills/115/hr57,2017-01-03,False,,,,,6,6,,House Judiciary Committee,['HSJU'],Crime and Law Enforcement
hr58,115,hr58-115,hr,https://api.propublica.org/congress/v1/115/bills/hr58.json,FRIENDS Act,Rep.,J000032,Sheila Jackson Lee,TX,D,https://www.congress.gov/bill/115th-congress/house-bill/58,https://www.govtrack.us/congress/bills/115/hr58,2017-01-03,True,2017-01-31,,,,2,2,,Senate Homeland Security and Governmental Affairs Committee,"['SSGA', 'HSHM', 'HSPW']",Emergency Management
hr59,115,hr59-115,hr,https://api.propublica.org/congress/v1/115/bills/hr59.json,Frank Lautenberg Memorial Secure Chemical Facilities Act,Rep.,J000032,Sheila Jackson Lee,TX,D,https://www.congress.gov/bill/115th-congress/house-bill/59,https://www.govtrack.us/congress/bills/115/hr59,2017-01-03,True,,,,,0,,,House Energy and Commerce Committee,"['HSIF', 'HSHM']",Emergency Management
hr60,115,hr60-115,hr,https://api.propublica.org/congress/v1/115/bills/hr60.json,ENLIST Act,Rep.,D000612,Jeffrey Denham,CA,R,https://www.congress.gov/bill/115th-congress/house-bill/60,https://www.govtrack.us/congress/bills/115/hr60,2017-01-03,False,,,,,228,120,108,House Armed Services Committee,['HSAS'],Immigration
hr61,115,hr61-115,hr,https://api.propublica.org/congress/v1/115/bills/hr61.json,Fair Chance for Youth Act of 2017,Rep.,J000032,Sheila Jackson Lee,TX,D,https://www.congress.gov/bill/115th-congress/house-bill/61,https://www.govtrack.us/congress/bills/115/hr61,2017-01-03,False,,,,,1,1,,House Judiciary Committee,['HSJU'],Crime and Law Enforcement
hr62,115,hr62-115,hr,https://api.propublica.org/congress/v1/115/bills/hr62.json,Gun Violence Reduction Resources Act of 2017,Rep.,J000032,Sheila Jackson Lee,TX,D,https://www.congress.gov/bill/115th-congress/house-bill/62,https://www.govtrack.us/congress/bills/115/hr62,2017-01-03,False,,,,,2,2,,House Judiciary Committee,['HSJU'],Crime and Law Enforcement
hr63,115,hr63-115,hr,https://api.propublica.org/congress/v1/115/bills/hr63.json,HERO Transition from Battlespace to Workplace Act of 2017,Rep.,J000032,Sheila Jackson Lee,TX,D,https://www.congress.gov/bill/115th-congress/house-bill/63,https://www.govtrack.us/congress/bills/115/hr63,2017-01-03,True,,,,,0,,,House Veterans' Affairs Committee,"['HSVR', 'HSWM']",Taxation
hr64,115,hr64-115,hr,https://api.propublica.org/congress/v1/115/bills/hr64.json,Federal Prison Bureau Nonviolent Offender Relief Act of 2017,Rep.,J000032,Sheila Jackson Lee,TX,D,https://www.congress.gov/bill/115th-congress/house-bill/64,https://www.govtrack.us/congress/bills/115/hr64,2017-01-03,False,,,,,0,,,House Judiciary Committee,['HSJU'],Crime and Law Enforcement
hr65,115,hr65-115,hr,https://api.propublica.org/congress/v1/115/bills/hr65.json,RAISE Act of 2017,Rep.,J000032,Sheila Jackson Lee,TX,D,https://www.congress.gov/bill/115th-congress/house-bill/65,https://www.govtrack.us/congress/bills/115/hr65,2017-01-03,False,,,,,1,1,,House Judiciary Committee,['HSJU'],Crime and Law Enforcement
hr66,115,hr66-115,hr,https://api.propublica.org/congress/v1/115/bills/hr66.json,Route 66 Centennial Commission Act,Rep.,D000619,Rodney Davis,IL,R,https://www.congress.gov/bill/115th-congress/house-bill/66,https://www.govtrack.us/congress/bills/115/hr66,2017-01-03,True,2018-07-16,,,,43,25,18,Senate Environment and Public Works Committee,"['SSEV', 'HSPW']",Transportation and Public Works
hr67,115,hr67-115,hr,https://api.propublica.org/congress/v1/115/bills/hr67.json,Social Security Safety Dividend Act of 2017,Rep.,J000032,Sheila Jackson Lee,TX,D,https://www.congress.gov/bill/115th-congress/house-bill/67,https://www.govtrack.us/congress/bills/115/hr67,2017-01-03,True,,,,,0,,,House Veterans' Affairs Committee,"['HSVR', 'HSPW', 'HSWM']",Social Welfare
hr68,115,hr68-115,hr,https://api.propublica.org/congress/v1/115/bills/hr68.json,Tiffany Joslyn Juvenile Accountability Block Grant Program Reauthorization Act of 2017,Rep.,J000032,Sheila Jackson Lee,TX,D,https://www.congress.gov/bill/115th-congress/house-bill/68,https://www.govtrack.us/congress/bills/115/hr68,2017-01-03,True,2018-09-28,,,,0,,,Senate Judiciary Committee,"['SSJU', 'HSJU']",Crime and Law Enforcement
hr69,115,hr69-115,hr,https://api.propublica.org/congress/v1/115/bills/hr69.json,Thoroughly Investigating Retaliation Against Whistleblowers Act,Rep.,B001294,Rod Blum,IA,R,https://www.congress.gov/bill/115th-congress/house-bill/69,https://www.govtrack.us/congress/bills/115/hr69,2017-01-03,True,2017-01-04,,,,3,2,1,Senate Homeland Security and Governmental Affairs Committee,"['SSGA', 'HSGO']",Government Operations and Politics
hr70,115,hr70-115,hr,https://api.propublica.org/congress/v1/115/bills/hr70.json,Federal Advisory Committee Act Amendments of 2017,Rep.,C001049,William Lacy Clay,MO,D,https://www.congress.gov/bill/115th-congress/house-bill/70,https://www.govtrack.us/congress/bills/115/hr70,2017-01-03,True,2017-01-04,,,,3,3,,Senate Homeland Security and Governmental Affairs Committee,"['SSGA', 'HSWM', 'HSGO']",Government Operations and Politics
hr71,115,hr71-115,hr,https://api.propublica.org/congress/v1/115/bills/hr71.json,Taxpayers Right-To-Know Act,Rep.,W000798,Tim Walberg,MI,R,https://www.congress.gov/bill/115th-congress/house-bill/71,https://www.govtrack.us/congress/bills/115/hr71,2017-01-03,True,2017-01-04,,,,24,3,21,Senate Homeland Security and Governmental Affairs Committee,"['SSGA', 'HSGO']",Government Operations and Politics
hr72,115,hr72-115,hr,https://api.propublica.org/congress/v1/115/bills/hr72.json,GAO Access and Oversight Act of 2017,Rep.,C001103,Buddy Carter,GA,R,https://www.congress.gov/bill/115th-congress/house-bill/72,https://www.govtrack.us/congress/bills/115/hr72,2017-01-03,True,2017-01-04,2017-01-17,2017-01-31,,0,,,Senate Homeland Security and Governmental Affairs Committee,"['SSGA', 'HSGO']",Government Operations and Politics
hr73,115,hr73-115,hr,https://api.propublica.org/congress/v1/115/bills/hr73.json,Presidential Library Donation Reform Act of 2017,Rep.,D000533,John J. Duncan Jr.,TN,R,https://www.congress.gov/bill/115th-congress/house-bill/73,https://www.govtrack.us/congress/bills/115/hr73,2017-01-03,True,2017-01-04,,,,1,1,,Senate Homeland Security and Governmental Affairs Committee,"['SSGA', 'HSGO']",Government Operations and Politics
hr74,115,hr74-115,hr,https://api.propublica.org/congress/v1/115/bills/hr74.json,REVIEW Act of 2017,Rep.,M001179,Tom Marino,PA,R,https://www.congress.gov/bill/115th-congress/house-bill/74,https://www.govtrack.us/congress/bills/115/hr74,2017-01-03,False,,,,,30,,30,House Judiciary Committee,['HSJU'],Government Operations and Politics
hr75,115,hr75-115,hr,https://api.propublica.org/congress/v1/115/bills/hr75.json,ALERT Act of 2017,Rep.,R000601,John Ratcliffe,TX,R,https://www.congress.gov/bill/115th-congress/house-bill/75,https://www.govtrack.us/congress/bills/115/hr75,2017-01-03,True,,,,,4,,4,House Judiciary Committee,"['HSJU', 'HSGO']",Government Operations and Politics
hr76,115,hr76-115,hr,https://api.propublica.org/congress/v1/115/bills/hr76.json,Separation of Powers Restoration Act of 2017,Rep.,R000601,John Ratcliffe,TX,R,https://www.congress.gov/bill/115th-congress/house-bill/76,https://www.govtrack.us/congress/bills/115/hr76,2017-01-03,False,,,,,65,,65,House Judiciary Committee,['HSJU'],Government Operations and Politics
hr77,115,hr77-115,hr,https://api.propublica.org/congress/v1/115/bills/hr77.json,Providing Accountability Through Transparency Act of 2017,Rep.,L000569,Blaine Luetkemeyer,MO,R,https://www.congress.gov/bill/115th-congress/house-bill/77,https://www.govtrack.us/congress/bills/115/hr77,2017-01-03,False,,,,,3,,3,House Judiciary Committee,['HSJU'],Government Operations and Politics
hr78,115,hr78-115,hr,https://api.propublica.org/congress/v1/115/bills/hr78.json,SEC Regulatory Accountability Act,Rep.,W000812,Ann Wagner,MO,R,https://www.congress.gov/bill/115th-congress/house-bill/78,https://www.govtrack.us/congress/bills/115/hr78,2017-01-03,True,2017-01-12,,,,3,,3,"Senate Banking, Housing, and Urban Affairs Committee","['SSBK', 'HSBA']",Finance and Financial Sector
