bill_slug,congress,bill_id,bill_type,bill_uri,short_title,sponsor_title,sponsor_id,sponsor_name,sponsor_state,sponsor_party,congressdotgov_url,govtrack_url,introduced_date,active,house_passage,senate_passage,enacted,vetoed,cosponsors,cosponsors_by_party_D,cosponsors_by_party_R,committees,committee_codes,primary_subject
hr19,113,hr19-113,hr,https://api.propublica.org/congress/v1/113/bills/hr19.json,,,P000197,Nancy Pelosi,CA,D,https://www.congress.gov/bill/113th-congress/house-bill/19,https://www.govtrack.us/congress/bills/113/hr19,2013-01-03,,,,,,0,,,,[],
hr20,113,hr20-113,hr,https://api.propublica.org/congress/v1/113/bills/hr20.json,Government By the People Act of 2014,Rep.,S001168,John Sarbanes,MD,D,https://www.congress.gov/bill/113th-congress/house-bill/20,https://www.govtrack.us/congress/bills/113/hr20,2014-02-05,False,,,,,160,159,1,House Energy and Commerce Committee,"['HSWM', 'HSIF', 'HSHA']",Government Operations and Politics
hr21,113,hr21-113,hr,https://api.propublica.org/congress/v1/113/bills/hr21.json,NRA Members' Gun Safety Act of 2013,Rep.,M000933,James P. Moran,VA,D,https://www.congress.gov/bill/113th-congress/house-bill/21,https://www.govtrack.us/congress/bills/113/hr21,2013-01-03,False,,,,,2,2,,House Judiciary Committee,['HSJU'],Crime and Law Enforcement
hr22,113,hr22-113,hr,https://api.propublica.org/congress/v1/113/bills/hr22.json,Foreign Counterfeit Merchandise Prevention Act,Rep.,P000592,Ted Poe,TX,R,https://www.congress.gov/bill/113th-congress/house-bill/22,https://www.govtrack.us/congress/bills/113/hr22,2013-01-03,False,,,,,17,5,12,House Judiciary Committee,['HSJU'],Crime and Law Enforcement
hr23,113,hr23-113,hr,https://api.propublica.org/congress/v1/113/bills/hr23.json,Sanctity of Human Life Act,Rep.,B001262,Paul Broun,GA,R,https://www.congress.gov/bill/113th-congress/house-bill/23,https://www.govtrack.us/congress/bills/113/hr23,2013-01-03,False,,,,,40,,40,House Judiciary Committee,['HSJU'],"Civil Rights and Liberties, Minority Issues"
hr24,113,hr24-113,hr,https://api.propublica.org/congress/v1/113/bills/hr24.json,Federal Reserve Transparency Act of 2014,Rep.,B001262,Paul Broun,GA,R,https://www.congress.gov/bill/113th-congress/house-bill/24,https://www.govtrack.us/congress/bills/113/hr24,2013-01-03,True,2014-09-17,,,,228,19,209,House Financial Services Committee,"['HSBA', 'HSGO']",Finance and Financial Sector
hr25,113,hr25-113,hr,https://api.propublica.org/congress/v1/113/bills/hr25.json,Fair Tax Act of 2013,Rep.,W000810,Rob Woodall,GA,R,https://www.congress.gov/bill/113th-congress/house-bill/25,https://www.govtrack.us/congress/bills/113/hr25,2013-01-03,False,,,,,75,,75,House Ways and Means Committee,['HSWM'],Taxation
hr26,113,hr26-113,hr,https://api.propublica.org/congress/v1/113/bills/hr26.json,Deferred Benefits Adjustment Act of 2013,Rep.,V000081,Nydia M. Velázquez,NY,D,https://www.congress.gov/bill/113th-congress/house-bill/26,https://www.govtrack.us/congress/bills/113/hr26,2013-01-03,False,,,,,1,1,,House House Administration Committee,"['HSHA', 'HSGO']",Government Operations and Politics
hr27,113,hr27-113,hr,https://api.propublica.org/congress/v1/113/bills/hr27.json,Small Supplier Fairness in Bidding Competition Act of 2013,Rep.,V000081,Nydia M. Velázquez,NY,D,https://www.congress.gov/bill/113th-congress/house-bill/27,https://www.govtrack.us/congress/bills/113/hr27,2013-01-03,False,,,,,4,4,,House Judiciary Committee,"['HSSM', 'HSJU', 'HSWM', 'HSIF']",Health
hr28,113,hr28-113,hr,https://api.propublica.org/congress/v1/113/bills/hr28.json,Working Families' Access to Health Innovations Act of 2013,Rep.,V000081,Nydia M. Velázquez,NY,D,https://www.congress.gov/bill/113th-congress/house-bill/28,https://www.govtrack.us/congress/bills/113/hr28,2013-01-03,False,,,,,0,,,House Small Business Committee,['HSSM'],Health
hr29,113,hr29-113,hr,https://api.propublica.org/congress/v1/113/bills/hr29.json,Mobile Medical Homeless Health Improvement Act of 2013,Rep.,V000081,Nydia M. Velázquez,NY,D,https://www.congress.gov/bill/113th-congress/house-bill/29,https://www.govtrack.us/congress/bills/113/hr29,2013-01-03,False,,,,,4,4,,House Energy and Commerce Committee,['HSIF'],Health
hr30,113,hr30-113,hr,https://api.propublica.org/congress/v1/113/bills/hr30.json,Small Business Investment Enhancement and Tax Relief Act,Rep.,V000081,Nydia M. Velázquez,NY,D,https://www.congress.gov/bill/113th-congress/house-bill/30,https://www.govtrack.us/congress/bills/113/hr30,2013-01-03,False,,,,,1,1,,House Ways and Means Committee,"['HSWM', 'HSSM']",Commerce
hr31,113,hr31-113,hr,https://api.propublica.org/congress/v1/113/bills/hr31.json,Next Steps for Credit Availability Act,Rep.,V000081,Nydia M. Velázquez,NY,D,https://www.congress.gov/bill/113th-congress/house-bill/31,https://www.govtrack.us/congress/bills/113/hr31,2013-01-03,False,,,,,1,1,,House Financial Services Committee,['HSBA'],Finance and Financial Sector
hr32,113,hr32-113,hr,https://api.propublica.org/congress/v1/113/bills/hr32.json,Military Surviving Spouses Equity Act,Rep.,W000795,Joe Wilson,SC,R,https://www.congress.gov/bill/113th-congress/house-bill/32,https://www.govtrack.us/congress/bills/113/hr32,2013-01-03,False,,,,,237,131,106,House Armed Services Committee,['HSAS'],Armed Forces and National Security
hr33,113,hr33-113,hr,https://api.propublica.org/congress/v1/113/bills/hr33.json,Audit The Fed Act of 2013,Rep.,S000937,Steve Stockman,TX,R,https://www.congress.gov/bill/113th-congress/house-bill/33,https://www.govtrack.us/congress/bills/113/hr33,2013-01-03,False,,,,,1,,1,House Oversight and Government Reform Committee,['HSGO'],Finance and Financial Sector
hr34,113,hr34-113,hr,https://api.propublica.org/congress/v1/113/bills/hr34.json,Blair Holt's Firearm Licensing and Record of Sale Act of 2013,Rep.,R000515,Bobby L. Rush,IL,D,https://www.congress.gov/bill/113th-congress/house-bill/34,https://www.govtrack.us/congress/bills/113/hr34,2013-01-03,False,,,,,1,1,,House Judiciary Committee,['HSJU'],Crime and Law Enforcement
hr35,113,hr35-113,hr,https://api.propublica.org/congress/v1/113/bills/hr35.json,Safe Schools Act of 2013,Rep.,S000937,Steve Stockman,TX,R,https://www.congress.gov/bill/113th-congress/house-bill/35,https://www.govtrack.us/congress/bills/113/hr35,2013-01-03,False,,,,,10,,10,House Judiciary Committee,['HSJU'],Crime and Law Enforcement
hr36,113,hr36-113,hr,https://api.propublica.org/congress/v1/113/bills/hr36.json,Health Care Safety Net Enhancement Act of 2013,Rep.,D000604,Charlie Dent,PA,R,https://www.congress.gov/bill/113th-congress/house-bill/36,https://www.govtrack.us/congress/bills/113/hr36,2013-01-03,False,,,,,85,6,79,House Energy and Commerce Committee,['HSIF'],Health
hr37,113,hr37-113,hr,https://api.propublica.org/congress/v1/113/bills/hr37.json,Business and Government Operations Improvement Act,Rep.,B001252,John Barrow,GA,D,https://www.congress.gov/bill/113th-congress/house-bill/37,https://www.govtrack.us/congress/bills/113/hr37,2013-01-03,False,,,,,0,,,House Ways and Means Committee,"['HSGO', 'HSHA', 'HSRU', 'HSIF', 'HSWM']",Government Operations and Politics
hr38,113,hr38-113,hr,https://api.propublica.org/congress/v1/113/bills/hr38.json,Seniors' Tax Simplification Act of 2013,Rep.,F000456,John Fleming,LA,R,https://www.congress.gov/bill/113th-congress/house-bill/38,https://www.govtrack.us/congress/bills/113/hr38,2013-01-03,False,,,,,41,12,29,House Ways and Means Committee,['HSWM'],Taxation
hr39,113,hr39-113,hr,https://api.propublica.org/congress/v1/113/bills/hr39.json,Multinational Species Conservation Funds Reauthorization Act of 2013,Rep.,Y000033,Don Young,AK,R,https://www.congress.gov/bill/113th-congress/house-bill/39,https://www.govtrack.us/congress/bills/113/hr39,2013-01-03,False,,,,,5,3,2,House Natural Resources Committee,['HSII'],Animals
hr40,113,hr40-113,hr,https://api.propublica.org/congress/v1/113/bills/hr40.json,Commission to Study Reparation Proposals for African-Americans Act,Rep.,C000714,John Conyers Jr.,MI,D,https://www.congress.gov/bill/113th-congress/house-bill/40,https://www.govtrack.us/congress/bills/113/hr40,2013-01-03,False,,,,,2,2,,House Judiciary Committee,['HSJU'],"Civil Rights and Liberties, Minority Issues"
hr41,113,hr41-113,hr,https://api.propublica.org/congress/v1/113/bills/hr41.json,To temporarily increase the borrowing authority of the Federal Emergency Management Agency for carrying out the National Flood Insurance Program.,Rep.,G000548,Scott Garrett,NJ,R,https://www.congress.gov/bill/113th-congress/house-bill/41,https://www.govtrack.us/congress/bills/113/hr41,2013-01-03,True,2013-01-04,,2013-01-04,,44,33,11,House Budget Committee,"['HSBU', 'HSBA']",Emergency Management
hr42,113,hr42-113,hr,https://api.propublica.org/congress/v1/113/bills/hr42.json,Military Health Care Affordability Act,Rep.,B001256,Michele Bachmann,MN,R,https://www.congress.gov/bill/113th-congress/house-bill/42,https://www.govtrack.us/congress/bills/113/hr42,2013-01-03,False,,,,,0,,,House Armed Services Committee,['HSAS'],Armed Forces and National Security
hr43,113,hr43-113,hr,https://api.propublica.org/congress/v1/113/bills/hr43.json,"To designate the facility of the United States Postal Service located at 14 Red River Avenue North in Cold Spring, Minnesota, as the ""Officer Tommy Decker Memorial Post Office"".",Rep.,B001256,Michele Bachmann,MN,R,https://www.congress.gov/bill/113th-congress/house-bill/43,https://www.govtrack.us/congress/bills/113/hr43,2013-01-03,True,2014-06-17,2014-12-03,2014-12-08,,8,5,3,Senate Homeland Security and Governmental Affairs Committee,"['SSGA', 'HSGO']",Government Operations and Politics
hr44,113,hr44-113,hr,https://api.propublica.org/congress/v1/113/bills/hr44.json,Guam World War II Loyalty Recognition Act,Del.,B001245,Madeleine Z. Bordallo,GU,D,https://www.congress.gov/bill/113th-congress/house-bill/44,https://www.govtrack.us/congress/bills/113/hr44,2013-01-03,False,,,,,20,19,1,House Natural Resources Committee,['HSII'],Law
hr45,113,hr45-113,hr,https://api.propublica.org/congress/v1/113/bills/hr45.json,To repeal the Patient Protection and Affordable Care Act and health care-related provisions in the Health Care and Education Reconciliation Act of 2010.,Rep.,B001256,Michele Bachmann,MN,R,https://www.congress.gov/bill/113th-congress/house-bill/45,https://www.govtrack.us/congress/bills/113/hr45,2013-01-03,True,2013-05-16,,,,128,,128,House Education and the Workforce Committee,"['HSIF', 'HSBU', 'HSAP', 'HSHA', 'HSRU', 'HSII', 'HSJU', 'HSWM', 'HSED']",Health
hr46,113,hr46-113,hr,https://api.propublica.org/congress/v1/113/bills/hr46.json,To repeal the Dodd-Frank Wall Street Reform and Consumer Protection Act.,Rep.,B001256,Michele Bachmann,MN,R,https://www.congress.gov/bill/113th-congress/house-bill/46,https://www.govtrack.us/congress/bills/113/hr46,2013-01-03,False,,,,,2,,2,House Agriculture Committee,"['HSSM', 'HSWM', 'HSGO', 'HSBU', 'HSJU', 'HSIF', 'HSAG', 'HSBA']",Finance and Financial Sector
hr47,113,hr47-113,hr,https://api.propublica.org/congress/v1/113/bills/hr47.json,Farmland Preservation and Land Conservation Act of 2013,Rep.,B001242,Timothy H. Bishop,NY,D,https://www.congress.gov/bill/113th-congress/house-bill/47,https://www.govtrack.us/congress/bills/113/hr47,2013-01-03,False,,,,,2,1,1,House Ways and Means Committee,['HSWM'],Taxation
hr48,113,hr48-113,hr,https://api.propublica.org/congress/v1/113/bills/hr48.json,Open Space Preservation Promotion Act of 2013,Rep.,B001242,Timothy H. Bishop,NY,D,https://www.congress.gov/bill/113th-congress/house-bill/48,https://www.govtrack.us/congress/bills/113/hr48,2013-01-03,False,,,,,1,,1,House Ways and Means Committee,['HSWM'],Taxation
hr49,113,hr49-113,hr,https://api.propublica.org/congress/v1/113/bills/hr49.json,American Energy Independence and Price Reduction Act,Rep.,Y000033,Don Young,AK,R,https://www.congress.gov/bill/113th-congress/house-bill/49,https://www.govtrack.us/congress/bills/113/hr49,2013-01-03,False,,,,,0,,,"House Science, Space, and Technology Committee","['HSSY', 'HSIF', 'HSII']",Energy
hr50,113,hr50-113,hr,https://api.propublica.org/congress/v1/113/bills/hr50.json,Streamlined and Improved Methods at Polling Locations and Early (SIMPLE) Voting Act of 2013,Rep.,M000725,George Miller,CA,D,https://www.congress.gov/bill/113th-congress/house-bill/50,https://www.govtrack.us/congress/bills/113/hr50,2013-01-03,False,,,,,69,69,,House House Administration Committee,['HSHA'],Government Operations and Politics
hr51,113,hr51-113,hr,https://api.propublica.org/congress/v1/113/bills/hr51.json,Hire Just One Act of 2013,Rep.,F000451,Michael G. Fitzpatrick,PA,R,https://www.congress.gov/bill/113th-congress/house-bill/51,https://www.govtrack.us/congress/bills/113/hr51,2013-01-03,False,,,,,0,,,House Ways and Means Committee,['HSWM'],Taxation
hr52,113,hr52-113,hr,https://api.propublica.org/congress/v1/113/bills/hr52.json,"To amend title 5, United States Code, to provide for the termination of further retirement coverage of Members of Congress, except for the right to participate in the Thrift Savings Plan, and for other purposes.",Rep.,F000451,Michael G. Fitzpatrick,PA,R,https://www.congress.gov/bill/113th-congress/house-bill/52,https://www.govtrack.us/congress/bills/113/hr52,2013-01-03,False,,,,,1,,1,House Oversight and Government Reform Committee,"['HSGO', 'HSHA']",Congress
hr53,113,hr53-113,hr,https://api.propublica.org/congress/v1/113/bills/hr53.json,"To amend title 18, United States Code, to increase from 1 to 2 years the post employment restrictions on Members of the House of Representatives.",Rep.,F000451,Michael G. Fitzpatrick,PA,R,https://www.congress.gov/bill/113th-congress/house-bill/53,https://www.govtrack.us/congress/bills/113/hr53,2013-01-03,False,,,,,0,,,House Judiciary Committee,['HSJU'],Crime and Law Enforcement
hr54,113,hr54-113,hr,https://api.propublica.org/congress/v1/113/bills/hr54.json,To provide that no pay adjustment for Members of Congress shall be made with respect to any pay period occurring during the One Hundred Thirteenth Congress.,Rep.,F000451,Michael G. Fitzpatrick,PA,R,https://www.congress.gov/bill/113th-congress/house-bill/54,https://www.govtrack.us/congress/bills/113/hr54,2013-01-03,False,,,,,45,4,41,House Oversight and Government Reform Committee,"['HSGO', 'HSHA']",Congress
hr55,113,hr55-113,hr,https://api.propublica.org/congress/v1/113/bills/hr55.json,"Strengthening Homeland Security, Intelligence, and Essential Law Enforcement Departments Act of 2013",Rep.,F000451,Michael G. Fitzpatrick,PA,R,https://www.congress.gov/bill/113th-congress/house-bill/55,https://www.govtrack.us/congress/bills/113/hr55,2013-01-03,False,,,,,15,3,12,House Armed Services Committee,"['HSJU', 'HSAS', 'HSPW', 'HSWM']",Economics and Public Finance
hr56,113,hr56-113,hr,https://api.propublica.org/congress/v1/113/bills/hr56.json,"To make 1 percent across-the-board rescissions in non-defense, non-homeland-security, and non-veterans-affairs discretionary spending for each of the fiscal years 2013 and 2014.",Rep.,B001243,Marsha Blackburn,TN,R,https://www.congress.gov/bill/113th-congress/house-bill/56,https://www.govtrack.us/congress/bills/113/hr56,2013-01-03,False,,,,,1,,1,House Appropriations Committee,['HSAP'],Economics and Public Finance
hr57,113,hr57-113,hr,https://api.propublica.org/congress/v1/113/bills/hr57.json,"To make 15 percent across-the-board rescissions in non-defense, non-homeland-security, and non-veterans-affairs discretionary spending for each of the fiscal years 2013 and 2014.",Rep.,B001243,Marsha Blackburn,TN,R,https://www.congress.gov/bill/113th-congress/house-bill/57,https://www.govtrack.us/congress/bills/113/hr57,2013-01-03,False,,,,,1,,1,House Appropriations Committee,['HSAP'],Economics and Public Finance
hr58,113,hr58-113,hr,https://api.propublica.org/congress/v1/113/bills/hr58.json,"To make 10 percent across-the-board rescissions in non-defense, non-homeland-security, and non-veterans-affairs discretionary spending for each of the fiscal years 2013 and 2014.",Rep.,B001243,Marsha Blackburn,TN,R,https://www.congress.gov/bill/113th-congress/house-bill/58,https://www.govtrack.us/congress/bills/113/hr58,2013-01-03,False,,,,,0,,,House Appropriations Committee,['HSAP'],Economics and Public Finance
hr59,113,hr59-113,hr,https://api.propublica.org/congress/v1/113/bills/hr59.json,"To make 5 percent across-the-board rescissions in non-defense, non-homeland-security, and non-veterans-affairs discretionary spending for each of the fiscal years 2013 and 2014.",Rep.,B001243,Marsha Blackburn,TN,R,https://www.congress.gov/bill/113th-congress/house-bill/59,https://www.govtrack.us/congress/bills/113/hr59,2013-01-03,False,,,,,2,,2,House Appropriations Committee,['HSAP'],Economics and Public Finance
hr60,113,hr60-113,hr,https://api.propublica.org/congress/v1/113/bills/hr60.json,"To award a Congressional Gold Medal to Malala Yousufzai, in recognition of her devoted service to education, justice, and equality in Pakistan.",Rep.,J000032,Sheila Jackson Lee,TX,D,https://www.congress.gov/bill/113th-congress/house-bill/60,https://www.govtrack.us/congress/bills/113/hr60,2013-01-03,False,,,,,47,43,4,House Financial Services Committee,['HSBA'],International Affairs
hr61,113,hr61-113,hr,https://api.propublica.org/congress/v1/113/bills/hr61.json,Title X Abortion Provider Prohibition Act,Rep.,B001243,Marsha Blackburn,TN,R,https://www.congress.gov/bill/113th-congress/house-bill/61,https://www.govtrack.us/congress/bills/113/hr61,2013-01-03,False,,,,,92,1,91,House Energy and Commerce Committee,['HSIF'],Health
hr62,113,hr62-113,hr,https://api.propublica.org/congress/v1/113/bills/hr62.json,Federal Prison Bureau Nonviolent Offender Relief Act of 2013,Rep.,J000032,Sheila Jackson Lee,TX,D,https://www.congress.gov/bill/113th-congress/house-bill/62,https://www.govtrack.us/congress/bills/113/hr62,2013-01-03,False,,,,,4,4,,House Judiciary Committee,['HSJU'],Crime and Law Enforcement
hr63,113,hr63-113,hr,https://api.propublica.org/congress/v1/113/bills/hr63.json,Shiloh National Military Park Boundary Adjustment and Parker's Crossroads Battlefield Designation Act,Rep.,B001243,Marsha Blackburn,TN,R,https://www.congress.gov/bill/113th-congress/house-bill/63,https://www.govtrack.us/congress/bills/113/hr63,2013-01-03,False,,,,,0,,,House Natural Resources Committee,['HSII'],Public Lands and Natural Resources
hr64,113,hr64-113,hr,https://api.propublica.org/congress/v1/113/bills/hr64.json,FAMS Augmentation Act of 2013,Rep.,J000032,Sheila Jackson Lee,TX,D,https://www.congress.gov/bill/113th-congress/house-bill/64,https://www.govtrack.us/congress/bills/113/hr64,2013-01-03,False,,,,,0,,,House Homeland Security Committee,['HSHM'],Transportation and Public Works
hr65,113,hr65-113,hr,https://api.propublica.org/congress/v1/113/bills/hr65.json,Child Gun Safety and Gun Access Prevention Act of 2013,Rep.,J000032,Sheila Jackson Lee,TX,D,https://www.congress.gov/bill/113th-congress/house-bill/65,https://www.govtrack.us/congress/bills/113/hr65,2013-01-03,False,,,,,0,,,House Judiciary Committee,['HSJU'],Crime and Law Enforcement
hr66,113,hr66-113,hr,https://api.propublica.org/congress/v1/113/bills/hr66.json,Minimum Staffing of Air Traffic Controllers Act of 2013,Rep.,J000032,Sheila Jackson Lee,TX,D,https://www.congress.gov/bill/113th-congress/house-bill/66,https://www.govtrack.us/congress/bills/113/hr66,2013-01-03,False,,,,,0,,,House Transportation and Infrastructure Committee,['HSPW'],Transportation and Public Works
hr67,113,hr67-113,hr,https://api.propublica.org/congress/v1/113/bills/hr67.json,"To amend subtitle IV of title 40, United States Code, regarding county additions to the Appalachian region.",Rep.,B001243,Marsha Blackburn,TN,R,https://www.congress.gov/bill/113th-congress/house-bill/67,https://www.govtrack.us/congress/bills/113/hr67,2013-01-03,False,,,,,0,,,House Transportation and Infrastructure Committee,['HSPW'],Housing and Community Development
hr68,113,hr68-113,hr,https://api.propublica.org/congress/v1/113/bills/hr68.json,Chemical Facility Security Improvement Act of 2013,Rep.,J000032,Sheila Jackson Lee,TX,D,https://www.congress.gov/bill/113th-congress/house-bill/68,https://www.govtrack.us/congress/bills/113/hr68,2013-01-03,False,,,,,0,,,House Homeland Security Committee,"['HSHM', 'HSIF']",Emergency Management
hr69,113,hr69-113,hr,https://api.propublica.org/congress/v1/113/bills/hr69.json,"Illegal, Unreported, and Unregulated Fishing Enforcement Act of 2014",Del.,B001245,Madeleine Z. Bordallo,GU,D,https://www.congress.gov/bill/113th-congress/house-bill/69,https://www.govtrack.us/congress/bills/113/hr69,2013-01-03,True,,,,,16,16,1,House Natural Resources Committee,['HSII'],Public Lands and Natural Resources
hr70,113,hr70-113,hr,https://api.propublica.org/congress/v1/113/bills/hr70.json,"Deficit Reduction, Job Creation, and Energy Security Act",Rep.,J000032,Sheila Jackson Lee,TX,D,https://www.congress.gov/bill/113th-congress/house-bill/70,https://www.govtrack.us/congress/bills/113/hr70,2013-01-03,False,,,,,0,,,"House Science, Space, and Technology Committee","['HSPW', 'HSSY', 'HSII']",Energy
hr71,113,hr71-113,hr,https://api.propublica.org/congress/v1/113/bills/hr71.json,Coral Reef Conservation Act Reauthorization and Enhancement Amendments of 2013,Del.,B001245,Madeleine Z. Bordallo,GU,D,https://www.congress.gov/bill/113th-congress/house-bill/71,https://www.govtrack.us/congress/bills/113/hr71,2013-01-03,False,,,,,10,11,,House Natural Resources Committee,['HSII'],Public Lands and Natural Resources
