bill_slug,congress,bill_id,bill_type,bill_uri,short_title,sponsor_title,sponsor_id,sponsor_name,sponsor_state,sponsor_party,congressdotgov_url,govtrack_url,introduced_date,active,house_passage,senate_passage,enacted,vetoed,cosponsors,cosponsors_by_party_D,cosponsors_by_party_R,committees,committee_codes,primary_subject
s12,116,s12-116,s,https://api.propublica.org/congress/v1/116/bills/s12.json,Health Savings Act of 2019,Sen.,R000595,Marco Rubio,FL,R,https://www.congress.gov/bill/116th-congress/senate-bill/12,https://www.govtrack.us/congress/bills/116/s12,2019-01-03,False,,,,,2,,2,Senate Finance Committee,[],Taxation
s13,116,s13-116,s,https://api.propublica.org/congress/v1/116/bills/s13.json,Florida Shores Protection and Fairness Act,Sen.,R000595,Marco Rubio,FL,R,https://www.congress.gov/bill/116th-congress/senate-bill/13,https://www.govtrack.us/congress/bills/116/s13,2019-01-03,False,,,,,1,,1,Senate Energy and Natural Resources Committee,[],Energy
s14,116,s14-116,s,https://api.propublica.org/congress/v1/116/bills/s14.json,Florida Federal Judicial Relief Act,Sen.,R000595,Marco Rubio,FL,R,https://www.congress.gov/bill/116th-congress/senate-bill/14,https://www.govtrack.us/congress/bills/116/s14,2019-01-03,False,,,,,0,,,Senate Judiciary Committee,[],Law
s15,116,s15-116,s,https://api.propublica.org/congress/v1/116/bills/s15.json,Liberty City Rising Act,Sen.,R000595,Marco Rubio,FL,R,https://www.congress.gov/bill/116th-congress/senate-bill/15,https://www.govtrack.us/congress/bills/116/s15,2019-01-03,False,,,,,0,,,"Senate Banking, Housing, and Urban Affairs Committee",[],Housing and Community Development
s16,116,s16-116,s,https://api.propublica.org/congress/v1/116/bills/s16.json,Defending Domestic Produce Production Act of 2019,Sen.,R000595,Marco Rubio,FL,R,https://www.congress.gov/bill/116th-congress/senate-bill/16,https://www.govtrack.us/congress/bills/116/s16,2019-01-03,False,,,,,3,,3,Senate Finance Committee,[],Foreign Trade and International Finance
s17,116,s17-116,s,https://api.propublica.org/congress/v1/116/bills/s17.json,Safe Temperature Act of 2019,Sen.,R000595,Marco Rubio,FL,R,https://www.congress.gov/bill/116th-congress/senate-bill/17,https://www.govtrack.us/congress/bills/116/s17,2019-01-03,False,,,,,0,,,"Senate Banking, Housing, and Urban Affairs Committee",[],Housing and Community Development
s18,116,s18-116,s,https://api.propublica.org/congress/v1/116/bills/s18.json,SAFE Hospitals Act of 2019,Sen.,R000595,Marco Rubio,FL,R,https://www.congress.gov/bill/116th-congress/senate-bill/18,https://www.govtrack.us/congress/bills/116/s18,2019-01-03,False,,,,,0,,,Senate Finance Committee,[],Health
s19,116,s19-116,s,https://api.propublica.org/congress/v1/116/bills/s19.json,Territory Health Insurance Tax Relief Act of 2019,Sen.,R000595,Marco Rubio,FL,R,https://www.congress.gov/bill/116th-congress/senate-bill/19,https://www.govtrack.us/congress/bills/116/s19,2019-01-03,False,,,,,0,,,Senate Finance Committee,[],Health
s20,116,s20-116,s,https://api.propublica.org/congress/v1/116/bills/s20.json,Presidential Tax Transparency Act,Sen.,W000779,Ron Wyden,OR,D,https://www.congress.gov/bill/116th-congress/senate-bill/20,https://www.govtrack.us/congress/bills/116/s20,2019-01-03,False,,,,,22,22,,Senate Rules and Administration Committee,[],Government Operations and Politics
s21,116,s21-116,s,https://api.propublica.org/congress/v1/116/bills/s21.json,Pay Our Coast Guard Act,Sen.,T000250,John Thune,SD,R,https://www.congress.gov/bill/116th-congress/senate-bill/21,https://www.govtrack.us/congress/bills/116/s21,2019-01-03,True,,,,,40,23,17,,[],Transportation and Public Works
s22,116,s22-116,s,https://api.propublica.org/congress/v1/116/bills/s22.json,Medicare Dental Benefit Act of 2019,Sen.,C000141,Benjamin L. Cardin,MD,D,https://www.congress.gov/bill/116th-congress/senate-bill/22,https://www.govtrack.us/congress/bills/116/s22,2019-01-03,False,,,,,4,4,,Senate Finance Committee,[],Health
s23,116,s23-116,s,https://api.propublica.org/congress/v1/116/bills/s23.json,National Commission on the Federal Response to Natural Disasters in Puerto Rico Act of 2019,Sen.,G000555,Kirsten E. Gillibrand,NY,D,https://www.congress.gov/bill/116th-congress/senate-bill/23,https://www.govtrack.us/congress/bills/116/s23,2019-01-03,False,,,,,5,5,,Senate Homeland Security and Governmental Affairs Committee,[],Emergency Management
s24,116,s24-116,s,https://api.propublica.org/congress/v1/116/bills/s24.json,Government Employee Fair Treatment Act of 2019,Sen.,C000141,Benjamin L. Cardin,MD,D,https://www.congress.gov/bill/116th-congress/senate-bill/24,https://www.govtrack.us/congress/bills/116/s24,2019-01-03,True,2019-01-11,2019-01-10,2019-01-16,,44,40,2,,[],Government Operations and Politics
s25,116,s25-116,s,https://api.propublica.org/congress/v1/116/bills/s25.json,EL CHAPO Act,Sen.,C001098,Ted Cruz,TX,R,https://www.congress.gov/bill/116th-congress/senate-bill/25,https://www.govtrack.us/congress/bills/116/s25,2019-01-03,False,,,,,5,,5,Senate Judiciary Committee,[],Crime and Law Enforcement
s26,116,s26-116,s,https://api.propublica.org/congress/v1/116/bills/s26.json,Vote By Mail Act of 2019,Sen.,W000779,Ron Wyden,OR,D,https://www.congress.gov/bill/116th-congress/senate-bill/26,https://www.govtrack.us/congress/bills/116/s26,2019-01-03,False,,,,,15,14,,Senate Rules and Administration Committee,[],Government Operations and Politics
s27,116,s27-116,s,https://api.propublica.org/congress/v1/116/bills/s27.json,American Miners Act of 2019,Sen.,M001183,Joe Manchin III,WV,D,https://www.congress.gov/bill/116th-congress/senate-bill/27,https://www.govtrack.us/congress/bills/116/s27,2019-01-03,False,,,,,15,14,,Senate Finance Committee,[],Labor and Employment
s28,116,s28-116,s,https://api.propublica.org/congress/v1/116/bills/s28.json,United States-Jordan Defense Cooperation Extension Act,Sen.,M000355,Mitch McConnell,KY,R,https://www.congress.gov/bill/116th-congress/senate-bill/28,https://www.govtrack.us/congress/bills/116/s28,2019-01-04,True,,,,,0,,,,[],International Affairs
s29,116,s29-116,s,https://api.propublica.org/congress/v1/116/bills/s29.json,"A bill to establish the Office of Critical Technologies and Security, and for other purposes.",Sen.,W000805,Mark Warner,VA,D,https://www.congress.gov/bill/116th-congress/senate-bill/29,https://www.govtrack.us/congress/bills/116/s29,2019-01-04,False,,,,,9,5,4,Senate Homeland Security and Governmental Affairs Committee,[],Government Operations and Politics
s30,116,s30-116,s,https://api.propublica.org/congress/v1/116/bills/s30.json,Chiropractic Health Parity for Military Beneficiaries Act,Sen.,B001230,Tammy Baldwin,WI,D,https://www.congress.gov/bill/116th-congress/senate-bill/30,https://www.govtrack.us/congress/bills/116/s30,2019-01-08,False,,,,,8,6,2,Senate Armed Services Committee,[],Armed Forces and National Security
s31,116,s31-116,s,https://api.propublica.org/congress/v1/116/bills/s31.json,Abraham Lincoln National Heritage Area Amendment Act,Sen.,D000622,Tammy Duckworth,IL,D,https://www.congress.gov/bill/116th-congress/senate-bill/31,https://www.govtrack.us/congress/bills/116/s31,2019-01-08,False,,,,,1,1,,Senate Energy and Natural Resources Committee,[],Public Lands and Natural Resources
s32,116,s32-116,s,https://api.propublica.org/congress/v1/116/bills/s32.json,Mill Springs Battlefield National Monument Act,Sen.,M000355,Mitch McConnell,KY,R,https://www.congress.gov/bill/116th-congress/senate-bill/32,https://www.govtrack.us/congress/bills/116/s32,2019-01-08,False,,,,,0,,,Senate Energy and Natural Resources Committee,[],Public Lands and Natural Resources
s33,116,s33-116,s,https://api.propublica.org/congress/v1/116/bills/s33.json,"A bill to update the map of, and modify the maximum acreage available for inclusion in, the Florissant Fossil Beds National Monument.",Sen.,G000562,Cory Gardner,CO,R,https://www.congress.gov/bill/116th-congress/senate-bill/33,https://www.govtrack.us/congress/bills/116/s33,2019-01-08,False,,,,,1,1,,Senate Energy and Natural Resources Committee,[],Public Lands and Natural Resources
s34,116,s34-116,s,https://api.propublica.org/congress/v1/116/bills/s34.json,Cambodia Trade Act of 2019,Sen.,C001098,Ted Cruz,TX,R,https://www.congress.gov/bill/116th-congress/senate-bill/34,https://www.govtrack.us/congress/bills/116/s34,2019-01-08,False,,,,,3,3,,Senate Finance Committee,[],Foreign Trade and International Finance
s35,116,s35-116,s,https://api.propublica.org/congress/v1/116/bills/s35.json,Amache Study Act,Sen.,G000562,Cory Gardner,CO,R,https://www.congress.gov/bill/116th-congress/senate-bill/35,https://www.govtrack.us/congress/bills/116/s35,2019-01-08,False,,,,,1,1,,Senate Energy and Natural Resources Committee,[],Public Lands and Natural Resources
s36,116,s36-116,s,https://api.propublica.org/congress/v1/116/bills/s36.json,"Crags, Colorado Land Exchange Act",Sen.,G000562,Cory Gardner,CO,R,https://www.congress.gov/bill/116th-congress/senate-bill/36,https://www.govtrack.us/congress/bills/116/s36,2019-01-08,False,,,,,1,1,,Senate Energy and Natural Resources Committee,[],Public Lands and Natural Resources
s37,116,s37-116,s,https://api.propublica.org/congress/v1/116/bills/s37.json,Bolts Ditch Access and Use Act,Sen.,G000562,Cory Gardner,CO,R,https://www.congress.gov/bill/116th-congress/senate-bill/37,https://www.govtrack.us/congress/bills/116/s37,2019-01-08,False,,,,,1,1,,Senate Energy and Natural Resources Committee,[],Public Lands and Natural Resources
s38,116,s38-116,s,https://api.propublica.org/congress/v1/116/bills/s38.json,Endangered Fish Recovery Programs Extension Act of 2019,Sen.,G000562,Cory Gardner,CO,R,https://www.congress.gov/bill/116th-congress/senate-bill/38,https://www.govtrack.us/congress/bills/116/s38,2019-01-08,False,,,,,1,1,,Senate Energy and Natural Resources Committee,[],Public Lands and Natural Resources
s39,116,s39-116,s,https://api.propublica.org/congress/v1/116/bills/s39.json,"No Budget, No Pay Act",Sen.,B001310,Mike Braun,IN,R,https://www.congress.gov/bill/116th-congress/senate-bill/39,https://www.govtrack.us/congress/bills/116/s39,2019-01-08,False,,,,,15,4,11,Senate Homeland Security and Governmental Affairs Committee,[],Congress
s40,116,s40-116,s,https://api.propublica.org/congress/v1/116/bills/s40.json,Bureau of Reclamation Transparency Act,Sen.,B001261,John Barrasso,WY,R,https://www.congress.gov/bill/116th-congress/senate-bill/40,https://www.govtrack.us/congress/bills/116/s40,2019-01-08,False,,,,,1,1,,Senate Energy and Natural Resources Committee,[],Water Resources Development
s41,116,s41-116,s,https://api.propublica.org/congress/v1/116/bills/s41.json,Red River Gradient Boundary Survey Act,Sen.,C001056,John Cornyn,TX,R,https://www.congress.gov/bill/116th-congress/senate-bill/41,https://www.govtrack.us/congress/bills/116/s41,2019-01-08,False,,,,,1,,1,Senate Energy and Natural Resources Committee,[],Public Lands and Natural Resources
s42,116,s42-116,s,https://api.propublica.org/congress/v1/116/bills/s42.json,Background Check Expansion Act,Sen.,M001169,Christopher S. Murphy,CT,D,https://www.congress.gov/bill/116th-congress/senate-bill/42,https://www.govtrack.us/congress/bills/116/s42,2019-01-08,False,,,,,41,40,,Senate Judiciary Committee,[],Crime and Law Enforcement
s43,116,s43-116,s,https://api.propublica.org/congress/v1/116/bills/s43.json,Lake Fannin Recreation Area Conveyance Act,Sen.,C001056,John Cornyn,TX,R,https://www.congress.gov/bill/116th-congress/senate-bill/43,https://www.govtrack.us/congress/bills/116/s43,2019-01-08,False,,,,,1,,1,"Senate Agriculture, Nutrition, and Forestry Committee",[],Public Lands and Natural Resources
s44,116,s44-116,s,https://api.propublica.org/congress/v1/116/bills/s44.json,Balanced Budget Accountability Act,Sen.,D000618,Steve Daines,MT,R,https://www.congress.gov/bill/116th-congress/senate-bill/44,https://www.govtrack.us/congress/bills/116/s44,2019-01-08,False,,,,,0,,,Senate Homeland Security and Governmental Affairs Committee,[],Congress
s45,116,s45-116,s,https://api.propublica.org/congress/v1/116/bills/s45.json,Wood-Pawcatuck Watershed Wild and Scenic River Act,Sen.,R000122,Jack Reed,RI,D,https://www.congress.gov/bill/116th-congress/senate-bill/45,https://www.govtrack.us/congress/bills/116/s45,2019-01-08,False,,,,,3,3,,Senate Energy and Natural Resources Committee,['SSEG'],Public Lands and Natural Resources
s46,116,s46-116,s,https://api.propublica.org/congress/v1/116/bills/s46.json,Klamath Tribe Judgment Fund Repeal Act,Sen.,M001176,Jeff Merkley,OR,D,https://www.congress.gov/bill/116th-congress/senate-bill/46,https://www.govtrack.us/congress/bills/116/s46,2019-01-08,True,,2019-06-27,,,1,1,,House Natural Resources Committee,[],Native Americans
s47,116,s47-116,s,https://api.propublica.org/congress/v1/116/bills/s47.json,"John D. Dingell, Jr. Conservation, Management, and Recreation Act",Sen.,M001153,Lisa Murkowski,AK,R,https://www.congress.gov/bill/116th-congress/senate-bill/47,https://www.govtrack.us/congress/bills/116/s47,2019-01-08,True,2019-02-26,2019-02-12,2019-03-12,,15,7,7,,[],Public Lands and Natural Resources
s48,116,s48-116,s,https://api.propublica.org/congress/v1/116/bills/s48.json,Cottonwood Land Exchange Act of 2019,Sen.,M001197,Martha McSally,AZ,R,https://www.congress.gov/bill/116th-congress/senate-bill/48,https://www.govtrack.us/congress/bills/116/s48,2019-01-08,False,,,,,1,1,,Senate Energy and Natural Resources Committee,[],Public Lands and Natural Resources
s49,116,s49-116,s,https://api.propublica.org/congress/v1/116/bills/s49.json,"A bill to designate the outstation of the Department of Veterans Affairs in North Ogden, Utah, as the Major Brent Taylor Vet Center Outstation.",Sen.,L000577,Mike Lee,UT,R,https://www.congress.gov/bill/116th-congress/senate-bill/49,https://www.govtrack.us/congress/bills/116/s49,2019-01-08,True,2019-03-05,2019-02-05,2019-03-21,,1,,1,House Veterans' Affairs Committee,['SSVA'],Armed Forces and National Security
s50,116,s50-116,s,https://api.propublica.org/congress/v1/116/bills/s50.json,Columbia River In-Lieu and Treaty Fishing Access Sites Improvement Act,Sen.,M001176,Jeff Merkley,OR,D,https://www.congress.gov/bill/116th-congress/senate-bill/50,https://www.govtrack.us/congress/bills/116/s50,2019-01-08,True,2019-12-16,2019-06-27,,,3,3,,Senate Indian Affairs Committee,[],Native Americans
s51,116,s51-116,s,https://api.propublica.org/congress/v1/116/bills/s51.json,Little Shell Tribe of Chippewa Indians Restoration Act of 2019,Sen.,T000464,Jon Tester,MT,D,https://www.congress.gov/bill/116th-congress/senate-bill/51,https://www.govtrack.us/congress/bills/116/s51,2019-01-08,True,,,,,1,,1,Senate Indian Affairs Committee,[],Native Americans
s52,116,s52-116,s,https://api.propublica.org/congress/v1/116/bills/s52.json,Caesar Syria Civilian Protection Act of 2019,Sen.,R000584,Jim Risch,ID,R,https://www.congress.gov/bill/116th-congress/senate-bill/52,https://www.govtrack.us/congress/bills/116/s52,2019-01-08,False,,,,,3,1,2,Senate Foreign Relations Committee,[],International Affairs
s53,116,s53-116,s,https://api.propublica.org/congress/v1/116/bills/s53.json,WALL Act of 2019,Sen.,I000024,James M. Inhofe,OK,R,https://www.congress.gov/bill/116th-congress/senate-bill/53,https://www.govtrack.us/congress/bills/116/s53,2019-01-08,False,,,,,4,,4,Senate Finance Committee,[],Immigration
s54,116,s54-116,s,https://api.propublica.org/congress/v1/116/bills/s54.json,La Paz County Land Conveyance Act of 2019,Sen.,M001197,Martha McSally,AZ,R,https://www.congress.gov/bill/116th-congress/senate-bill/54,https://www.govtrack.us/congress/bills/116/s54,2019-01-08,False,,,,,1,1,,Senate Energy and Natural Resources Committee,[],Public Lands and Natural Resources
s55,116,s55-116,s,https://api.propublica.org/congress/v1/116/bills/s55.json,Udall Park Land Exchange Completion Act,Sen.,M001197,Martha McSally,AZ,R,https://www.congress.gov/bill/116th-congress/senate-bill/55,https://www.govtrack.us/congress/bills/116/s55,2019-01-08,False,,,,,1,1,,Senate Energy and Natural Resources Committee,[],Public Lands and Natural Resources
s56,116,s56-116,s,https://api.propublica.org/congress/v1/116/bills/s56.json,"A bill to authorize the Secretary of the Interior to annually designate at least one city in the United States as an ""American World War II Heritage City"", and for other purposes.",Sen.,T000476,Thom Tillis,NC,R,https://www.congress.gov/bill/116th-congress/senate-bill/56,https://www.govtrack.us/congress/bills/116/s56,2019-01-08,False,,,,,0,,,Senate Energy and Natural Resources Committee,[],Armed Forces and National Security
s57,116,s57-116,s,https://api.propublica.org/congress/v1/116/bills/s57.json,Pike National Historic Trail Study Act,Sen.,B001267,Michael Bennet,CO,D,https://www.congress.gov/bill/116th-congress/senate-bill/57,https://www.govtrack.us/congress/bills/116/s57,2019-01-08,False,,,,,1,,1,Senate Energy and Natural Resources Committee,[],Public Lands and Natural Resources
s58,116,s58-116,s,https://api.propublica.org/congress/v1/116/bills/s58.json,Fowler and Boskoff Peaks Designation Act,Sen.,B001267,Michael Bennet,CO,D,https://www.congress.gov/bill/116th-congress/senate-bill/58,https://www.govtrack.us/congress/bills/116/s58,2019-01-08,False,,,,,1,,1,Senate Energy and Natural Resources Committee,[],Public Lands and Natural Resources
s59,116,s59-116,s,https://api.propublica.org/congress/v1/116/bills/s59.json,Arapaho National Forest Boundary Adjustment Act of 2019,Sen.,B001267,Michael Bennet,CO,D,https://www.congress.gov/bill/116th-congress/senate-bill/59,https://www.govtrack.us/congress/bills/116/s59,2019-01-08,False,,,,,1,,1,Senate Energy and Natural Resources Committee,[],Public Lands and Natural Resources
s60,116,s60-116,s,https://api.propublica.org/congress/v1/116/bills/s60.json,Yellowstone Gateway Protection Act,Sen.,T000464,Jon Tester,MT,D,https://www.congress.gov/bill/116th-congress/senate-bill/60,https://www.govtrack.us/congress/bills/116/s60,2019-01-09,False,,,,,1,,1,Senate Energy and Natural Resources Committee,[],Public Lands and Natural Resources
s61,116,s61-116,s,https://api.propublica.org/congress/v1/116/bills/s61.json,Safe and Affordable Drugs from Canada Act of 2019,Sen.,G000386,Charles E. Grassley,IA,R,https://www.congress.gov/bill/116th-congress/senate-bill/61,https://www.govtrack.us/congress/bills/116/s61,2019-01-09,False,,,,,12,10,1,"Senate Health, Education, Labor, and Pensions Committee",[],Health
s62,116,s62-116,s,https://api.propublica.org/congress/v1/116/bills/s62.json,Empowering Medicare Seniors to Negotiate Drug Prices Act of 2019,Sen.,K000367,Amy Klobuchar,MN,D,https://www.congress.gov/bill/116th-congress/senate-bill/62,https://www.govtrack.us/congress/bills/116/s62,2019-01-09,False,,,,,34,33,,Senate Finance Committee,[],Health
s63,116,s63-116,s,https://api.propublica.org/congress/v1/116/bills/s63.json,Bipartisan Budget and Appropriations Reform Act of 2019,Sen.,W000802,Sheldon Whitehouse,RI,D,https://www.congress.gov/bill/116th-congress/senate-bill/63,https://www.govtrack.us/congress/bills/116/s63,2019-01-09,False,,,,,7,2,4,Senate Budget Committee,[],Economics and Public Finance
s64,116,s64-116,s,https://api.propublica.org/congress/v1/116/bills/s64.json,Preserve Access to Affordable Generics and Biosimilars Act,Sen.,K000367,Amy Klobuchar,MN,D,https://www.congress.gov/bill/116th-congress/senate-bill/64,https://www.govtrack.us/congress/bills/116/s64,2019-01-09,False,,,,,7,3,4,Senate Judiciary Committee,[],Health
s65,116,s65-116,s,https://api.propublica.org/congress/v1/116/bills/s65.json,Ensuring Diverse Leadership Act of 2019,Sen.,H001075,Kamala Harris,CA,D,https://www.congress.gov/bill/116th-congress/senate-bill/65,https://www.govtrack.us/congress/bills/116/s65,2019-01-09,False,,,,,4,4,,"Senate Banking, Housing, and Urban Affairs Committee",[],Finance and Financial Sector
s66,116,s66-116,s,https://api.propublica.org/congress/v1/116/bills/s66.json,Assault Weapons Ban of 2019,Sen.,F000062,Dianne Feinstein,CA,D,https://www.congress.gov/bill/116th-congress/senate-bill/66,https://www.govtrack.us/congress/bills/116/s66,2019-01-09,True,,,,,34,33,,Senate Judiciary Committee,['SSJU'],Crime and Law Enforcement
s67,116,s67-116,s,https://api.propublica.org/congress/v1/116/bills/s67.json,California Desert Protection and Recreation Act of 2019,Sen.,F000062,Dianne Feinstein,CA,D,https://www.congress.gov/bill/116th-congress/senate-bill/67,https://www.govtrack.us/congress/bills/116/s67,2019-01-09,False,,,,,1,1,,Senate Energy and Natural Resources Committee,['SSEG'],Public Lands and Natural Resources
s68,116,s68-116,s,https://api.propublica.org/congress/v1/116/bills/s68.json,Smart Choices Act,Sen.,J000300,Doug Jones,AL,D,https://www.congress.gov/bill/116th-congress/senate-bill/68,https://www.govtrack.us/congress/bills/116/s68,2019-01-09,False,,,,,5,4,,Senate Finance Committee,[],Health
s69,116,s69-116,s,https://api.propublica.org/congress/v1/116/bills/s69.json,Constitutional Concealed Carry Reciprocity Act of 2019,Sen.,C001056,John Cornyn,TX,R,https://www.congress.gov/bill/116th-congress/senate-bill/69,https://www.govtrack.us/congress/bills/116/s69,2019-01-09,False,,,,,38,,38,Senate Judiciary Committee,[],Crime and Law Enforcement
s70,116,s70-116,s,https://api.propublica.org/congress/v1/116/bills/s70.json,Medgar and Myrlie Evers Home National Monument Act,Sen.,W000437,Roger Wicker,MS,R,https://www.congress.gov/bill/116th-congress/senate-bill/70,https://www.govtrack.us/congress/bills/116/s70,2019-01-09,False,,,,,2,1,1,Senate Energy and Natural Resources Committee,[],Public Lands and Natural Resources
s71,116,s71-116,s,https://api.propublica.org/congress/v1/116/bills/s71.json,Special Counsel Independence and Integrity Act,Sen.,G000359,Lindsey Graham,SC,R,https://www.congress.gov/bill/116th-congress/senate-bill/71,https://www.govtrack.us/congress/bills/116/s71,2019-01-09,False,,,,,5,3,2,Senate Judiciary Committee,[],Crime and Law Enforcement
s72,116,s72-116,s,https://api.propublica.org/congress/v1/116/bills/s72.json,Federal Employees Civil Relief Act,Sen.,S001194,Brian Schatz,HI,D,https://www.congress.gov/bill/116th-congress/senate-bill/72,https://www.govtrack.us/congress/bills/116/s72,2019-01-09,False,,,,,31,30,,Senate Finance Committee,[],Government Operations and Politics
s73,116,s73-116,s,https://api.propublica.org/congress/v1/116/bills/s73.json,End Taxpayer Subsidies for Drug Ads Act,Sen.,S001181,Jeanne Shaheen,NH,D,https://www.congress.gov/bill/116th-congress/senate-bill/73,https://www.govtrack.us/congress/bills/116/s73,2019-01-10,False,,,,,22,20,,Senate Finance Committee,[],Taxation
s74,116,s74-116,s,https://api.propublica.org/congress/v1/116/bills/s74.json,"No Work, No Pay Act of 2019",Sen.,D000618,Steve Daines,MT,R,https://www.congress.gov/bill/116th-congress/senate-bill/74,https://www.govtrack.us/congress/bills/116/s74,2019-01-10,False,,,,,6,2,4,Senate Homeland Security and Governmental Affairs Committee,[],Congress
s75,116,s75-116,s,https://api.propublica.org/congress/v1/116/bills/s75.json,Preventing SBA Assistance from Going to China Act of 2019,Sen.,R000595,Marco Rubio,FL,R,https://www.congress.gov/bill/116th-congress/senate-bill/75,https://www.govtrack.us/congress/bills/116/s75,2019-01-10,False,,,,,3,,3,Senate Small Business and Entrepreneurship Committee,[],Commerce
s76,116,s76-116,s,https://api.propublica.org/congress/v1/116/bills/s76.json,Saint-Gaudens National Historical Park Redesignation Act,Sen.,S001181,Jeanne Shaheen,NH,D,https://www.congress.gov/bill/116th-congress/senate-bill/76,https://www.govtrack.us/congress/bills/116/s76,2019-01-10,False,,,,,1,1,,Senate Energy and Natural Resources Committee,[],Public Lands and Natural Resources
s77,116,s77-116,s,https://api.propublica.org/congress/v1/116/bills/s77.json,Small Business Relief From Disease Induced Economic Hardship Act of 2019,Sen.,R000595,Marco Rubio,FL,R,https://www.congress.gov/bill/116th-congress/senate-bill/77,https://www.govtrack.us/congress/bills/116/s77,2019-01-10,False,,,,,0,,,Senate Small Business and Entrepreneurship Committee,[],Commerce
s78,116,s78-116,s,https://api.propublica.org/congress/v1/116/bills/s78.json,Hearing Small Businesses Act of 2019,Sen.,R000595,Marco Rubio,FL,R,https://www.congress.gov/bill/116th-congress/senate-bill/78,https://www.govtrack.us/congress/bills/116/s78,2019-01-10,True,,,,,2,,2,Senate Homeland Security and Governmental Affairs Committee,[],Government Operations and Politics
