bill_slug,congress,bill_id,bill_type,bill_uri,short_title,sponsor_title,sponsor_id,sponsor_name,sponsor_state,sponsor_party,congressdotgov_url,govtrack_url,introduced_date,active,house_passage,senate_passage,enacted,vetoed,cosponsors,cosponsors_by_party_D,cosponsors_by_party_R,committees,committee_codes,primary_subject
s11,113,s11-113,s,https://api.propublica.org/congress/v1/113/bills/s11.json,Fiscal Sustainability Act of 2013,Sen.,C001071,Bob Corker,TN,R,https://www.congress.gov/bill/113th-congress/senate-bill/11,https://www.govtrack.us/congress/bills/113/s11,2013-02-26,False,,,,,1,,1,Senate Finance Committee,['SSFI'],Economics and Public Finance
s12,113,s12-113,s,https://api.propublica.org/congress/v1/113/bills/s12.json,Naval Vessel Transfer Act of 2013,Sen.,C000542,Daniel Coats,IN,R,https://www.congress.gov/bill/113th-congress/senate-bill/12,https://www.govtrack.us/congress/bills/113/s12,2013-02-26,False,,,,,1,,1,Senate Foreign Relations Committee,['SSFR'],International Affairs
s13,113,s13-113,s,https://api.propublica.org/congress/v1/113/bills/s13.json,Abstinence Education Reallocation Act of 2013,Sen.,G000359,Lindsey Graham,SC,R,https://www.congress.gov/bill/113th-congress/senate-bill/13,https://www.govtrack.us/congress/bills/113/s13,2013-02-26,False,,,,,3,,3,"Senate Health, Education, Labor, and Pensions Committee",['SSHR'],Health
s14,113,s14-113,s,https://api.propublica.org/congress/v1/113/bills/s14.json,Southeast Alaska Native Land Conveyance Act,Sen.,M001153,Lisa Murkowski,AK,R,https://www.congress.gov/bill/113th-congress/senate-bill/14,https://www.govtrack.us/congress/bills/113/s14,2013-02-26,False,,,,,1,1,,Senate Energy and Natural Resources Committee,['SSEG'],Public Lands and Natural Resources
s15,113,s15-113,s,https://api.propublica.org/congress/v1/113/bills/s15.json,REINS Act,Sen.,P000603,Rand Paul,KY,R,https://www.congress.gov/bill/113th-congress/senate-bill/15,https://www.govtrack.us/congress/bills/113/s15,2013-02-26,False,,,,,29,1,28,Senate Homeland Security and Governmental Affairs Committee,['SSGA'],Government Operations and Politics
s16,113,s16-113,s,https://api.propublica.org/congress/v1/113/bills/s16.json,A bill to provide for a sequester replacement.,Sen.,I000024,James M. Inhofe,OK,R,https://www.congress.gov/bill/113th-congress/senate-bill/16,https://www.govtrack.us/congress/bills/113/s16,2013-02-27,True,,,,,2,,2,,[],Economics and Public Finance
s17,113,s17-113,s,https://api.propublica.org/congress/v1/113/bills/s17.json,Energy Production and Project Delivery Act of 2013,Sen.,V000127,David Vitter,LA,R,https://www.congress.gov/bill/113th-congress/senate-bill/17,https://www.govtrack.us/congress/bills/113/s17,2013-02-27,False,,,,,23,,23,Senate Energy and Natural Resources Committee,['SSEG'],Energy
s18,113,s18-113,s,https://api.propublica.org/congress/v1/113/bills/s18.json,Sequester Replacement and Spending Reduction Act of 2013,Sen.,A000368,Kelly Ayotte,NH,R,https://www.congress.gov/bill/113th-congress/senate-bill/18,https://www.govtrack.us/congress/bills/113/s18,2013-02-27,False,,,,,3,,3,Senate Finance Committee,['SSFI'],Economics and Public Finance
s19,113,s19-113,s,https://api.propublica.org/congress/v1/113/bills/s19.json,A bill to amend the Endangered Species Act of 1973 to establish a procedure for approval of certain settlements.,Sen.,C001056,John Cornyn,TX,R,https://www.congress.gov/bill/113th-congress/senate-bill/19,https://www.govtrack.us/congress/bills/113/s19,2013-02-27,False,,,,,17,,17,Senate Environment and Public Works Committee,['SSEV'],Environmental Protection
s20,113,s20-113,s,https://api.propublica.org/congress/v1/113/bills/s20.json,Financial Takeover Repeal Act of 2013,Sen.,V000127,David Vitter,LA,R,https://www.congress.gov/bill/113th-congress/senate-bill/20,https://www.govtrack.us/congress/bills/113/s20,2013-02-27,False,,,,,22,,22,Senate Finance Committee,['SSFI'],Finance and Financial Sector
s21,113,s21-113,s,https://api.propublica.org/congress/v1/113/bills/s21.json,Cybersecurity and American Cyber Competitiveness Act of 2013,Sen.,R000361,John D. Rockefeller IV,WV,D,https://www.congress.gov/bill/113th-congress/senate-bill/21,https://www.govtrack.us/congress/bills/113/s21,2013-01-22,False,,,,,7,7,,Senate Homeland Security and Governmental Affairs Committee,['SSGA'],"Science, Technology, Communications"
s22,113,s22-113,s,https://api.propublica.org/congress/v1/113/bills/s22.json,Gun Show Background Check Act of 2013,Sen.,L000123,Frank R. Lautenberg,NJ,D,https://www.congress.gov/bill/113th-congress/senate-bill/22,https://www.govtrack.us/congress/bills/113/s22,2013-01-22,False,,,,,18,18,,Senate Judiciary Committee,['SSJU'],Crime and Law Enforcement
s23,113,s23-113,s,https://api.propublica.org/congress/v1/113/bills/s23.json,Sleeping Bear Dunes National Lakeshore Conservation and Recreation Act,Sen.,L000261,Carl Levin,MI,D,https://www.congress.gov/bill/113th-congress/senate-bill/23,https://www.govtrack.us/congress/bills/113/s23,2013-01-22,True,2014-03-04,2013-06-19,2014-03-06,,1,1,,House Natural Resources Committee,"['HSII', 'SSEG']",Public Lands and Natural Resources
s24,113,s24-113,s,https://api.propublica.org/congress/v1/113/bills/s24.json,Small Business Health Relief Act of 2013,Sen.,P000449,Rob Portman,OH,R,https://www.congress.gov/bill/113th-congress/senate-bill/24,https://www.govtrack.us/congress/bills/113/s24,2013-01-22,False,,,,,0,,,Senate Finance Committee,['SSFI'],Health
s25,113,s25-113,s,https://api.propublica.org/congress/v1/113/bills/s25.json,To ensure that the reduced annual cost-of-living adjustment to the retired pay of members and former members of the Armed Forces under the age of 62 required by the Bipartisan Budget Act of 2013 will not apply to members or former members who first became,Sen.,H000338,Orrin G. Hatch,UT,R,https://www.congress.gov/bill/113th-congress/senate-bill/25,https://www.govtrack.us/congress/bills/113/s25,2013-01-22,True,,2013-06-19,2014-02-14,,1,,1,Senate Energy and Natural Resources Committee,['SSEG'],Economics and Public Finance
s26,113,s26-113,s,https://api.propublica.org/congress/v1/113/bills/s26.json,Bonneville Unit Clean Hydropower Facilitation Act,Sen.,H000338,Orrin G. Hatch,UT,R,https://www.congress.gov/bill/113th-congress/senate-bill/26,https://www.govtrack.us/congress/bills/113/s26,2013-01-22,True,,2013-06-19,,,1,,1,Senate Energy and Natural Resources Committee,['SSEG'],Energy
s27,113,s27-113,s,https://api.propublica.org/congress/v1/113/bills/s27.json,Hill Creek Cultural Preservation and Energy Development Act,Sen.,H000338,Orrin G. Hatch,UT,R,https://www.congress.gov/bill/113th-congress/senate-bill/27,https://www.govtrack.us/congress/bills/113/s27,2013-01-22,True,,,,,1,,1,Senate Energy and Natural Resources Committee,['SSEG'],Native Americans
s28,113,s28-113,s,https://api.propublica.org/congress/v1/113/bills/s28.json,Upper Y Mountain Trail and Y Conveyance Act,Sen.,H000338,Orrin G. Hatch,UT,R,https://www.congress.gov/bill/113th-congress/senate-bill/28,https://www.govtrack.us/congress/bills/113/s28,2013-01-22,True,,,,,4,,4,Senate Energy and Natural Resources Committee,['SSEG'],Public Lands and Natural Resources
s29,113,s29-113,s,https://api.propublica.org/congress/v1/113/bills/s29.json,End Government Shutdowns Act,Sen.,P000449,Rob Portman,OH,R,https://www.congress.gov/bill/113th-congress/senate-bill/29,https://www.govtrack.us/congress/bills/113/s29,2013-01-22,False,,,,,23,1,22,Senate Appropriations Committee,['SSAP'],Economics and Public Finance
s30,113,s30-113,s,https://api.propublica.org/congress/v1/113/bills/s30.json,Congressional Pay Freeze Act of 2013,Sen.,A000368,Kelly Ayotte,NH,R,https://www.congress.gov/bill/113th-congress/senate-bill/30,https://www.govtrack.us/congress/bills/113/s30,2013-01-22,False,,,,,0,,,Senate Homeland Security and Governmental Affairs Committee,['SSGA'],Government Operations and Politics
s31,113,s31-113,s,https://api.propublica.org/congress/v1/113/bills/s31.json,Permanent Internet Tax Freedom Act of 2013,Sen.,A000368,Kelly Ayotte,NH,R,https://www.congress.gov/bill/113th-congress/senate-bill/31,https://www.govtrack.us/congress/bills/113/s31,2013-01-22,False,,,,,1,,1,Senate Finance Committee,['SSFI'],Taxation
s32,113,s32-113,s,https://api.propublica.org/congress/v1/113/bills/s32.json,Child Custody Protection Act of 2013,Sen.,P000449,Rob Portman,OH,R,https://www.congress.gov/bill/113th-congress/senate-bill/32,https://www.govtrack.us/congress/bills/113/s32,2013-01-22,False,,2013-01-22,,,6,,6,Senate Judiciary Committee,['SSJU'],Crime and Law Enforcement
s33,113,s33-113,s,https://api.propublica.org/congress/v1/113/bills/s33.json,Large Capacity Ammunition Feeding Device Act of 2013,Sen.,L000123,Frank R. Lautenberg,NJ,D,https://www.congress.gov/bill/113th-congress/senate-bill/33,https://www.govtrack.us/congress/bills/113/s33,2013-01-22,False,,,,,22,22,,Senate Judiciary Committee,['SSJU'],Crime and Law Enforcement
s34,113,s34-113,s,https://api.propublica.org/congress/v1/113/bills/s34.json,Denying Firearms and Explosives to Dangerous Terrorists Act of 2013,Sen.,L000123,Frank R. Lautenberg,NJ,D,https://www.congress.gov/bill/113th-congress/senate-bill/34,https://www.govtrack.us/congress/bills/113/s34,2013-01-22,False,,,,,13,12,,Senate Judiciary Committee,['SSJU'],Crime and Law Enforcement
s35,113,s35-113,s,https://api.propublica.org/congress/v1/113/bills/s35.json,Stop Online Ammunition Sales Act of 2013,Sen.,L000123,Frank R. Lautenberg,NJ,D,https://www.congress.gov/bill/113th-congress/senate-bill/35,https://www.govtrack.us/congress/bills/113/s35,2013-01-22,False,,,,,6,6,,Senate Judiciary Committee,['SSJU'],Crime and Law Enforcement
s36,113,s36-113,s,https://api.propublica.org/congress/v1/113/bills/s36.json,A bill for the relief of Alemseghed Mussie Tesfamical.,Sen.,S000148,Charles E. Schumer,NY,D,https://www.congress.gov/bill/113th-congress/senate-bill/36,https://www.govtrack.us/congress/bills/113/s36,2013-01-22,False,,,,,0,,,Senate Judiciary Committee,['SSJU'],Private Legislation
s37,113,s37-113,s,https://api.propublica.org/congress/v1/113/bills/s37.json,Forest Jobs and Recreation Act of 2013,Sen.,T000464,Jon Tester,MT,D,https://www.congress.gov/bill/113th-congress/senate-bill/37,https://www.govtrack.us/congress/bills/113/s37,2013-01-22,True,,,,,2,2,,Senate Energy and Natural Resources Committee,['SSEG'],Public Lands and Natural Resources
s38,113,s38-113,s,https://api.propublica.org/congress/v1/113/bills/s38.json,Jury ACCESS Act,Sen.,S001181,Jeanne Shaheen,NH,D,https://www.congress.gov/bill/113th-congress/senate-bill/38,https://www.govtrack.us/congress/bills/113/s38,2013-01-22,False,,,,,3,2,1,Senate Judiciary Committee,['SSJU'],Law
s39,113,s39-113,s,https://api.propublica.org/congress/v1/113/bills/s39.json,HeLP America Act,Sen.,H000206,Tom Harkin,IA,D,https://www.congress.gov/bill/113th-congress/senate-bill/39,https://www.govtrack.us/congress/bills/113/s39,2013-01-22,False,,,,,0,,,Senate Finance Committee,['SSFI'],Health
s40,113,s40-113,s,https://api.propublica.org/congress/v1/113/bills/s40.json,American Liberty Restoration Act,Sen.,H000338,Orrin G. Hatch,UT,R,https://www.congress.gov/bill/113th-congress/senate-bill/40,https://www.govtrack.us/congress/bills/113/s40,2013-01-22,False,,,,,27,,27,Senate Finance Committee,['SSFI'],Health
s41,113,s41-113,s,https://api.propublica.org/congress/v1/113/bills/s41.json,A bill to provide a permanent deduction for State and local general sales taxes.,Sen.,C000127,Maria Cantwell,WA,D,https://www.congress.gov/bill/113th-congress/senate-bill/41,https://www.govtrack.us/congress/bills/113/s41,2013-01-22,False,,,,,7,3,4,Senate Finance Committee,['SSFI'],Taxation
s42,113,s42-113,s,https://api.propublica.org/congress/v1/113/bills/s42.json,Criminal Antitrust Anti-Retaliation Act of 2013,Sen.,L000174,Patrick J. Leahy,VT,D,https://www.congress.gov/bill/113th-congress/senate-bill/42,https://www.govtrack.us/congress/bills/113/s42,2013-01-22,True,,2013-11-04,,,1,,1,Senate Judiciary Committee,['SSJU'],Commerce
s43,113,s43-113,s,https://api.propublica.org/congress/v1/113/bills/s43.json,Dollar-for-Dollar Deficit Reduction Act,Sen.,P000449,Rob Portman,OH,R,https://www.congress.gov/bill/113th-congress/senate-bill/43,https://www.govtrack.us/congress/bills/113/s43,2013-01-22,False,,,,,29,,29,Senate Budget Committee,['SSBU'],Economics and Public Finance
s44,113,s44-113,s,https://api.propublica.org/congress/v1/113/bills/s44.json,MCAP Act,Sen.,P000449,Rob Portman,OH,R,https://www.congress.gov/bill/113th-congress/senate-bill/44,https://www.govtrack.us/congress/bills/113/s44,2013-01-22,False,,,,,2,,2,"Senate Health, Education, Labor, and Pensions Committee",['SSHR'],Law
s45,113,s45-113,s,https://api.propublica.org/congress/v1/113/bills/s45.json,West Coast Ocean Protection Act of 2013,Sen.,B000711,Barbara Boxer,CA,D,https://www.congress.gov/bill/113th-congress/senate-bill/45,https://www.govtrack.us/congress/bills/113/s45,2013-01-22,False,,,,,5,5,,Senate Energy and Natural Resources Committee,['SSEG'],Energy
s46,113,s46-113,s,https://api.propublica.org/congress/v1/113/bills/s46.json,Ensuring the Full Faith and Credit of the United States and Protecting America's Soldiers and Seniors Act,Sen.,T000461,Patrick J. Toomey,PA,R,https://www.congress.gov/bill/113th-congress/senate-bill/46,https://www.govtrack.us/congress/bills/113/s46,2013-01-22,False,,,,,28,,28,Senate Finance Committee,['SSFI'],Economics and Public Finance
s47,113,s47-113,s,https://api.propublica.org/congress/v1/113/bills/s47.json,Violence Against Women Reauthorization Act of 2013,Sen.,L000174,Patrick J. Leahy,VT,D,https://www.congress.gov/bill/113th-congress/senate-bill/47,https://www.govtrack.us/congress/bills/113/s47,2013-01-22,True,2013-02-28,2013-02-12,2013-03-04,,61,52,7,,[],Crime and Law Enforcement
s48,113,s48-113,s,https://api.propublica.org/congress/v1/113/bills/s48.json,A bill for the relief of Genesio Januario Oliveira.,Sen.,K000148,John Kerry,MA,D,https://www.congress.gov/bill/113th-congress/senate-bill/48,https://www.govtrack.us/congress/bills/113/s48,2013-01-22,False,,,,,0,,,Senate Judiciary Committee,['SSJU'],Private Legislation
s49,113,s49-113,s,https://api.propublica.org/congress/v1/113/bills/s49.json,Veterans Health Equity Act of 2013,Sen.,S001181,Jeanne Shaheen,NH,D,https://www.congress.gov/bill/113th-congress/senate-bill/49,https://www.govtrack.us/congress/bills/113/s49,2013-01-22,False,,,,,1,,1,Senate Veterans' Affairs Committee,['SSVA'],Armed Forces and National Security
s50,113,s50-113,s,https://api.propublica.org/congress/v1/113/bills/s50.json,Strengthening Protections for Children and Communities From Disease Clusters Act,Sen.,B000711,Barbara Boxer,CA,D,https://www.congress.gov/bill/113th-congress/senate-bill/50,https://www.govtrack.us/congress/bills/113/s50,2013-01-22,False,,,,,1,,1,Senate Environment and Public Works Committee,['SSEV'],Environmental Protection
s51,113,s51-113,s,https://api.propublica.org/congress/v1/113/bills/s51.json,National Fish and Wildlife Foundation Reauthorization Act of 2013,Sen.,B000711,Barbara Boxer,CA,D,https://www.congress.gov/bill/113th-congress/senate-bill/51,https://www.govtrack.us/congress/bills/113/s51,2013-01-22,True,,,,,11,7,4,Senate Environment and Public Works Committee,['SSEV'],Environmental Protection
s52,113,s52-113,s,https://api.propublica.org/congress/v1/113/bills/s52.json,Promoting Efficiency and Savings in Government Act,Sen.,B000711,Barbara Boxer,CA,D,https://www.congress.gov/bill/113th-congress/senate-bill/52,https://www.govtrack.us/congress/bills/113/s52,2013-01-22,False,,,,,0,,,Senate Environment and Public Works Committee,['SSEV'],Energy
s53,113,s53-113,s,https://api.propublica.org/congress/v1/113/bills/s53.json,Community Disease Cluster Assistance Act,Sen.,B000711,Barbara Boxer,CA,D,https://www.congress.gov/bill/113th-congress/senate-bill/53,https://www.govtrack.us/congress/bills/113/s53,2013-01-22,False,,,,,1,,1,Senate Environment and Public Works Committee,['SSEV'],Environmental Protection
s54,113,s54-113,s,https://api.propublica.org/congress/v1/113/bills/s54.json,Stop Illegal Trafficking in Firearms Act of 2013,Sen.,L000174,Patrick J. Leahy,VT,D,https://www.congress.gov/bill/113th-congress/senate-bill/54,https://www.govtrack.us/congress/bills/113/s54,2013-01-22,True,,,,,10,7,2,Senate Judiciary Committee,['SSJU'],Crime and Law Enforcement
s55,113,s55-113,s,https://api.propublica.org/congress/v1/113/bills/s55.json,A bill to prohibit Members of Congress and the President from receiving pay during Government shutdowns.,Sen.,B000711,Barbara Boxer,CA,D,https://www.congress.gov/bill/113th-congress/senate-bill/55,https://www.govtrack.us/congress/bills/113/s55,2013-01-22,False,,,,,8,8,,Senate Homeland Security and Governmental Affairs Committee,['SSGA'],Government Operations and Politics
s56,113,s56-113,s,https://api.propublica.org/congress/v1/113/bills/s56.json,Right Start Child Care and Education Act of 2013,Sen.,B000711,Barbara Boxer,CA,D,https://www.congress.gov/bill/113th-congress/senate-bill/56,https://www.govtrack.us/congress/bills/113/s56,2013-01-22,False,,,,,2,2,,Senate Finance Committee,['SSFI'],Taxation
s57,113,s57-113,s,https://api.propublica.org/congress/v1/113/bills/s57.json,U.S.A. AAA Credit Restoration Act,Sen.,B000711,Barbara Boxer,CA,D,https://www.congress.gov/bill/113th-congress/senate-bill/57,https://www.govtrack.us/congress/bills/113/s57,2013-01-22,False,,,,,0,,,Senate Finance Committee,['SSFI'],Economics and Public Finance
s58,113,s58-113,s,https://api.propublica.org/congress/v1/113/bills/s58.json,LINE Act of 2013,Sen.,B000711,Barbara Boxer,CA,D,https://www.congress.gov/bill/113th-congress/senate-bill/58,https://www.govtrack.us/congress/bills/113/s58,2013-01-22,False,,,,,1,1,,Senate Rules and Administration Committee,['SSRA'],Government Operations and Politics
s59,113,s59-113,s,https://api.propublica.org/congress/v1/113/bills/s59.json,Distinguished Flying Cross National Memorial Act,Sen.,B000711,Barbara Boxer,CA,D,https://www.congress.gov/bill/113th-congress/senate-bill/59,https://www.govtrack.us/congress/bills/113/s59,2013-01-22,True,,,,,2,2,,Senate Energy and Natural Resources Committee,['SSEG'],Public Lands and Natural Resources
s60,113,s60-113,s,https://api.propublica.org/congress/v1/113/bills/s60.json,Western States National Historic Trail Study Act of 2013,Sen.,B000711,Barbara Boxer,CA,D,https://www.congress.gov/bill/113th-congress/senate-bill/60,https://www.govtrack.us/congress/bills/113/s60,2013-01-22,False,,,,,1,1,,Senate Energy and Natural Resources Committee,['SSEG'],Public Lands and Natural Resources
s61,113,s61-113,s,https://api.propublica.org/congress/v1/113/bills/s61.json,California Coastal National Monument Expansion Act of 2013,Sen.,B000711,Barbara Boxer,CA,D,https://www.congress.gov/bill/113th-congress/senate-bill/61,https://www.govtrack.us/congress/bills/113/s61,2013-01-22,False,,,,,1,1,,Senate Energy and Natural Resources Committee,['SSEG'],Public Lands and Natural Resources
s62,113,s62-113,s,https://api.propublica.org/congress/v1/113/bills/s62.json,Check the Box for Homeless Veterans Act of 2013,Sen.,B000711,Barbara Boxer,CA,D,https://www.congress.gov/bill/113th-congress/senate-bill/62,https://www.govtrack.us/congress/bills/113/s62,2013-01-22,False,,,,,7,7,,Senate Veterans' Affairs Committee,['SSVA'],Taxation
s63,113,s63-113,s,https://api.propublica.org/congress/v1/113/bills/s63.json,Made In America Manufacturing Act of 2013,Sen.,G000555,Kirsten E. Gillibrand,NY,D,https://www.congress.gov/bill/113th-congress/senate-bill/63,https://www.govtrack.us/congress/bills/113/s63,2013-01-22,False,,,,,6,6,,"Senate Commerce, Science, and Transportation Committee",['SSCM'],Commerce
s64,113,s64-113,s,https://api.propublica.org/congress/v1/113/bills/s64.json,A bill to prohibit authorized committees and leadership PAC's from employing the spouse or immediate family members of any candidate or Federal office holder connected to the committee.,Sen.,V000127,David Vitter,LA,R,https://www.congress.gov/bill/113th-congress/senate-bill/64,https://www.govtrack.us/congress/bills/113/s64,2013-01-23,False,,,,,0,,,Senate Rules and Administration Committee,['SSRA'],Government Operations and Politics
s65,113,s65-113,s,https://api.propublica.org/congress/v1/113/bills/s65.json,A bill to repeal the provision of law that provides automatic pay adjustments for Members of Congress.,Sen.,V000127,David Vitter,LA,R,https://www.congress.gov/bill/113th-congress/senate-bill/65,https://www.govtrack.us/congress/bills/113/s65,2013-01-23,False,,,,,1,1,,Senate Homeland Security and Governmental Affairs Committee,['SSGA'],Congress
s66,113,s66-113,s,https://api.propublica.org/congress/v1/113/bills/s66.json,Corps of Engineers Project Delivery Flexibility Act of 2013,Sen.,V000127,David Vitter,LA,R,https://www.congress.gov/bill/113th-congress/senate-bill/66,https://www.govtrack.us/congress/bills/113/s66,2013-01-23,False,,,,,2,2,,Senate Environment and Public Works Committee,['SSEV'],Water Resources Development
s67,113,s67-113,s,https://api.propublica.org/congress/v1/113/bills/s67.json,Secure Water Facilities Act,Sen.,L000123,Frank R. Lautenberg,NJ,D,https://www.congress.gov/bill/113th-congress/senate-bill/67,https://www.govtrack.us/congress/bills/113/s67,2013-01-23,False,,,,,0,,,Senate Environment and Public Works Committee,['SSEV'],Environmental Protection
s68,113,s68-113,s,https://api.propublica.org/congress/v1/113/bills/s68.json,Secure Chemical Facilities Act,Sen.,L000123,Frank R. Lautenberg,NJ,D,https://www.congress.gov/bill/113th-congress/senate-bill/68,https://www.govtrack.us/congress/bills/113/s68,2013-01-23,False,,,,,0,,,Senate Homeland Security and Governmental Affairs Committee,['SSGA'],Emergency Management
s69,113,s69-113,s,https://api.propublica.org/congress/v1/113/bills/s69.json,"A bill for the relief of Anton Dodaj, Gjyljana Dodaj, Franc Dodaj, Kristjan Dodaj, and Kanto Macotaj.",Sen.,L000261,Carl Levin,MI,D,https://www.congress.gov/bill/113th-congress/senate-bill/69,https://www.govtrack.us/congress/bills/113/s69,2013-01-23,False,,,,,0,,,Senate Judiciary Committee,['SSJU'],Private Legislation
s70,113,s70-113,s,https://api.propublica.org/congress/v1/113/bills/s70.json,A bill for the relief of Marcos Antonio Sanchez-Diaz.,Sen.,L000261,Carl Levin,MI,D,https://www.congress.gov/bill/113th-congress/senate-bill/70,https://www.govtrack.us/congress/bills/113/s70,2013-01-23,False,,,,,0,,,Senate Judiciary Committee,['SSJU'],Private Legislation
s71,113,s71-113,s,https://api.propublica.org/congress/v1/113/bills/s71.json,A bill for the relief of Josephina Valera Lopez.,Sen.,L000261,Carl Levin,MI,D,https://www.congress.gov/bill/113th-congress/senate-bill/71,https://www.govtrack.us/congress/bills/113/s71,2013-01-23,False,,,,,0,,,Senate Judiciary Committee,['SSJU'],Private Legislation
s72,113,s72-113,s,https://api.propublica.org/congress/v1/113/bills/s72.json,A bill for the relief of Luay Hadad.,Sen.,L000261,Carl Levin,MI,D,https://www.congress.gov/bill/113th-congress/senate-bill/72,https://www.govtrack.us/congress/bills/113/s72,2013-01-23,False,,,,,0,,,Senate Judiciary Committee,['SSJU'],Private Legislation
s73,113,s73-113,s,https://api.propublica.org/congress/v1/113/bills/s73.json,A bill for the relief of Miguel Santillan.,Sen.,L000261,Carl Levin,MI,D,https://www.congress.gov/bill/113th-congress/senate-bill/73,https://www.govtrack.us/congress/bills/113/s73,2013-01-23,False,,,,,0,,,Senate Judiciary Committee,['SSJU'],Private Legislation
s74,113,s74-113,s,https://api.propublica.org/congress/v1/113/bills/s74.json,A bill for the relief of Momo Krcic.,Sen.,L000261,Carl Levin,MI,D,https://www.congress.gov/bill/113th-congress/senate-bill/74,https://www.govtrack.us/congress/bills/113/s74,2013-01-23,False,,,,,0,,,Senate Judiciary Committee,['SSJU'],Private Legislation
s75,113,s75-113,s,https://api.propublica.org/congress/v1/113/bills/s75.json,A bill for the relief of Ibrahim Parlak.,Sen.,L000261,Carl Levin,MI,D,https://www.congress.gov/bill/113th-congress/senate-bill/75,https://www.govtrack.us/congress/bills/113/s75,2013-01-23,False,,,,,0,,,Senate Judiciary Committee,['SSJU'],Private Legislation
