bill_slug,congress,bill_id,bill_type,bill_uri,short_title,sponsor_title,sponsor_id,sponsor_name,sponsor_state,sponsor_party,congressdotgov_url,govtrack_url,introduced_date,active,house_passage,senate_passage,enacted,vetoed,cosponsors,cosponsors_by_party_D,cosponsors_by_party_R,committees,committee_codes,primary_subject
s1,114,s1-114,s,https://api.propublica.org/congress/v1/114/bills/s1.json,Keystone XL Pipeline Approval Act,Sen.,H001061,John Hoeven,ND,R,https://www.congress.gov/bill/114th-congress/senate-bill/1,https://www.govtrack.us/congress/bills/114/s1,2015-01-06,True,2015-02-11,2015-01-29,2015-02-24,,59,6,53,,['HSIF'],Energy
s2,114,s2-114,s,https://api.propublica.org/congress/v1/114/bills/s2.json,A bill to authorize the award of the Medal of Honor to James C. McCloughan for acts of valor during the Vietnam War.,Sen.,S000770,Debbie Stabenow,MI,D,https://www.congress.gov/bill/114th-congress/senate-bill/2,https://www.govtrack.us/congress/bills/114/s2,2016-11-15,False,,,,,1,1,,Senate Armed Services Committee,['SSAS'],Armed Forces and National Security
s3,114,s3-114,s,https://api.propublica.org/congress/v1/114/bills/s3.json,CORE Act,Sen.,C001047,Shelley Moore Capito,WV,R,https://www.congress.gov/bill/114th-congress/senate-bill/3,https://www.govtrack.us/congress/bills/114/s3,2016-11-15,False,,,,,0,,,Senate Finance Committee,['SSFI'],Taxation
s4,114,s4-114,s,https://api.propublica.org/congress/v1/114/bills/s4.json,Protecting Access to Diabetes Supplies Act of 2016,Sen.,C000542,Daniel Coats,IN,R,https://www.congress.gov/bill/114th-congress/senate-bill/4,https://www.govtrack.us/congress/bills/114/s4,2016-11-16,False,,,,,1,1,,Senate Finance Committee,['SSFI'],Health
s5,114,s5-114,s,https://api.propublica.org/congress/v1/114/bills/s5.json,Retirement Security Preservation Act of 2016,Sen.,C000141,Benjamin L. Cardin,MD,D,https://www.congress.gov/bill/114th-congress/senate-bill/5,https://www.govtrack.us/congress/bills/114/s5,2016-11-16,False,,,,,1,,1,Senate Finance Committee,['SSFI'],Taxation
s6,114,s6-114,s,https://api.propublica.org/congress/v1/114/bills/s6.json,We the People Act of 2016,Sen.,U000039,Tom Udall,NM,D,https://www.congress.gov/bill/114th-congress/senate-bill/6,https://www.govtrack.us/congress/bills/114/s6,2016-06-16,False,,,,,31,29,,Senate Rules and Administration Committee,['SSRA'],Government Operations and Politics
s7,114,s7-114,s,https://api.propublica.org/congress/v1/114/bills/s7.json,Steve Gleason Act of 2016,Sen.,V000127,David Vitter,LA,R,https://www.congress.gov/bill/114th-congress/senate-bill/7,https://www.govtrack.us/congress/bills/114/s7,2016-12-01,False,,,,,1,1,,Senate Finance Committee,['SSFI'],Health
s8,114,s8-114,s,https://api.propublica.org/congress/v1/114/bills/s8.json,A bill to provide for the approval of the Agreement for Cooperation Between the Government of the United States of America and the Government of the Kingdom of Norway Concerning Peaceful Uses of Nuclear Energy.,Sen.,C001071,Bob Corker,TN,R,https://www.congress.gov/bill/114th-congress/senate-bill/8,https://www.govtrack.us/congress/bills/114/s8,2016-12-01,True,2016-12-13,2016-12-10,2016-12-15,,1,1,,Senate Foreign Relations Committee,['SSFR'],International Affairs
s9,114,s9-114,s,https://api.propublica.org/congress/v1/114/bills/s9.json,Over-the-Counter Hearing Aid Act of 2016,Sen.,W000817,Elizabeth Warren,MA,D,https://www.congress.gov/bill/114th-congress/senate-bill/9,https://www.govtrack.us/congress/bills/114/s9,2016-12-01,False,,,,,1,,1,"Senate Health, Education, Labor, and Pensions Committee",['SSHR'],Health
s10,114,s10-114,s,https://api.propublica.org/congress/v1/114/bills/s10.json,Anti-Semitism Awareness Act of 2016,Sen.,S001184,Tim Scott,SC,R,https://www.congress.gov/bill/114th-congress/senate-bill/10,https://www.govtrack.us/congress/bills/114/s10,2016-12-01,True,,2016-12-01,,,4,3,1,House Judiciary Committee,['HSJU'],"Civil Rights and Liberties, Minority Issues"
s11,114,s11-114,s,https://api.propublica.org/congress/v1/114/bills/s11.json,ENFORCE the Law Act of 2015,Sen.,B000575,Roy Blunt,MO,R,https://www.congress.gov/bill/114th-congress/senate-bill/11,https://www.govtrack.us/congress/bills/114/s11,2015-01-06,False,,,,,24,,24,Senate Judiciary Committee,['SSJU'],Government Operations and Politics
s12,114,s12-114,s,https://api.propublica.org/congress/v1/114/bills/s12.json,Hire More Heroes Act of 2015,Sen.,B000575,Roy Blunt,MO,R,https://www.congress.gov/bill/114th-congress/senate-bill/12,https://www.govtrack.us/congress/bills/114/s12,2015-01-06,False,,,,,29,,29,Senate Finance Committee,['SSFI'],Taxation
s13,114,s13-114,s,https://api.propublica.org/congress/v1/114/bills/s13.json,Hurricane Sand Dunes National Recreation Area Act of 2015,Sen.,H000338,Orrin G. Hatch,UT,R,https://www.congress.gov/bill/114th-congress/senate-bill/13,https://www.govtrack.us/congress/bills/114/s13,2015-01-06,False,,,,,0,,,Senate Energy and Natural Resources Committee,['SSEG'],Public Lands and Natural Resources
s14,114,s14-114,s,https://api.propublica.org/congress/v1/114/bills/s14.json,Scofield Land Transfer Act,Sen.,H000338,Orrin G. Hatch,UT,R,https://www.congress.gov/bill/114th-congress/senate-bill/14,https://www.govtrack.us/congress/bills/114/s14,2015-01-06,False,,,,,0,,,Senate Energy and Natural Resources Committee,['SSEG'],Public Lands and Natural Resources
s15,114,s15-114,s,https://api.propublica.org/congress/v1/114/bills/s15.json,Protecting States' Rights to Promote American Energy Security Act,Sen.,H000338,Orrin G. Hatch,UT,R,https://www.congress.gov/bill/114th-congress/senate-bill/15,https://www.govtrack.us/congress/bills/114/s15,2015-01-06,False,,,,,2,,2,Senate Energy and Natural Resources Committee,['SSEG'],Energy
s16,114,s16-114,s,https://api.propublica.org/congress/v1/114/bills/s16.json,No Exemption for Washington from Obamacare Act,Sen.,V000127,David Vitter,LA,R,https://www.congress.gov/bill/114th-congress/senate-bill/16,https://www.govtrack.us/congress/bills/114/s16,2015-01-06,False,,,,,2,,2,Senate Finance Committee,['SSFI'],Government Operations and Politics
s17,114,s17-114,s,https://api.propublica.org/congress/v1/114/bills/s17.json,A bill to repeal the provision of law that provides automatic pay adjustments for Members of Congress.,Sen.,V000127,David Vitter,LA,R,https://www.congress.gov/bill/114th-congress/senate-bill/17,https://www.govtrack.us/congress/bills/114/s17,2015-01-06,False,,,,,3,2,1,Senate Homeland Security and Governmental Affairs Committee,['SSGA'],Congress
s18,114,s18-114,s,https://api.propublica.org/congress/v1/114/bills/s18.json,A bill to prohibit authorized committees and leadership PACs from employing the spouse or immediate family members of any candidate or Federal office holder connected to the committee.,Sen.,V000127,David Vitter,LA,R,https://www.congress.gov/bill/114th-congress/senate-bill/18,https://www.govtrack.us/congress/bills/114/s18,2015-01-06,False,,,,,0,,,Senate Rules and Administration Committee,['SSRA'],Government Operations and Politics
s19,114,s19-114,s,https://api.propublica.org/congress/v1/114/bills/s19.json,Federal Debt Management Act of 2015,Sen.,V000127,David Vitter,LA,R,https://www.congress.gov/bill/114th-congress/senate-bill/19,https://www.govtrack.us/congress/bills/114/s19,2015-01-06,False,,,,,0,,,Senate Homeland Security and Governmental Affairs Committee,['SSGA'],Government Operations and Politics
s20,114,s20-114,s,https://api.propublica.org/congress/v1/114/bills/s20.json,Social Security Lock-Box Act of 2015,Sen.,V000127,David Vitter,LA,R,https://www.congress.gov/bill/114th-congress/senate-bill/20,https://www.govtrack.us/congress/bills/114/s20,2015-01-06,False,,,,,0,,,Senate Budget Committee,['SSBU'],Social Welfare
s21,114,s21-114,s,https://api.propublica.org/congress/v1/114/bills/s21.json,Local Disaster Contracting Fairness Act of 2015,Sen.,V000127,David Vitter,LA,R,https://www.congress.gov/bill/114th-congress/senate-bill/21,https://www.govtrack.us/congress/bills/114/s21,2015-01-06,False,,,,,0,,,Senate Homeland Security and Governmental Affairs Committee,['SSGA'],Emergency Management
s22,114,s22-114,s,https://api.propublica.org/congress/v1/114/bills/s22.json,A bill for the relief of Alemseghed Mussie Tesfamical.,Sen.,S000148,Charles E. Schumer,NY,D,https://www.congress.gov/bill/114th-congress/senate-bill/22,https://www.govtrack.us/congress/bills/114/s22,2015-01-06,False,,,,,0,,,Senate Judiciary Committee,['SSJU'],
s23,114,s23-114,s,https://api.propublica.org/congress/v1/114/bills/s23.json,Copyright and Marriage Equality Act,Sen.,L000174,Patrick J. Leahy,VT,D,https://www.congress.gov/bill/114th-congress/senate-bill/23,https://www.govtrack.us/congress/bills/114/s23,2015-01-06,False,,,,,8,8,,Senate Judiciary Committee,['SSJU'],Commerce
s24,114,s24-114,s,https://api.propublica.org/congress/v1/114/bills/s24.json,Due Process Guarantee Act of 2015,Sen.,F000062,Dianne Feinstein,CA,D,https://www.congress.gov/bill/114th-congress/senate-bill/24,https://www.govtrack.us/congress/bills/114/s24,2015-01-06,False,,,,,2,,2,Senate Judiciary Committee,['SSJU'],Crime and Law Enforcement
s25,114,s25-114,s,https://api.propublica.org/congress/v1/114/bills/s25.json,Small Business Export Growth Act of 2015,Sen.,S001181,Jeanne Shaheen,NH,D,https://www.congress.gov/bill/114th-congress/senate-bill/25,https://www.govtrack.us/congress/bills/114/s25,2015-01-06,False,,,,,1,,1,"Senate Banking, Housing, and Urban Affairs Committee",['SSBK'],Foreign Trade and International Finance
s26,114,s26-114,s,https://api.propublica.org/congress/v1/114/bills/s26.json,American Jobs Matter Act of 2015,Sen.,M001169,Christopher S. Murphy,CT,D,https://www.congress.gov/bill/114th-congress/senate-bill/26,https://www.govtrack.us/congress/bills/114/s26,2015-01-06,False,,,,,4,4,,Senate Armed Services Committee,['SSAS'],Government Operations and Politics
s27,114,s27-114,s,https://api.propublica.org/congress/v1/114/bills/s27.json,Wildlife Trafficking Enforcement Act of 2015,Sen.,F000062,Dianne Feinstein,CA,D,https://www.congress.gov/bill/114th-congress/senate-bill/27,https://www.govtrack.us/congress/bills/114/s27,2015-01-06,False,,,,,6,3,3,Senate Judiciary Committee,['SSJU'],Crime and Law Enforcement
s28,114,s28-114,s,https://api.propublica.org/congress/v1/114/bills/s28.json,Cluster Munitions Civilian Protection Act of 2015,Sen.,F000062,Dianne Feinstein,CA,D,https://www.congress.gov/bill/114th-congress/senate-bill/28,https://www.govtrack.us/congress/bills/114/s28,2015-01-06,False,,,,,15,13,,Senate Foreign Relations Committee,['SSFR'],International Affairs
s29,114,s29-114,s,https://api.propublica.org/congress/v1/114/bills/s29.json,Respect for Marriage Act,Sen.,F000062,Dianne Feinstein,CA,D,https://www.congress.gov/bill/114th-congress/senate-bill/29,https://www.govtrack.us/congress/bills/114/s29,2015-01-06,False,,,,,46,42,,Senate Judiciary Committee,['SSJU'],Law
s30,114,s30-114,s,https://api.propublica.org/congress/v1/114/bills/s30.json,Forty Hours Is Full Time Act of 2015,Sen.,C001035,Susan Collins,ME,R,https://www.congress.gov/bill/114th-congress/senate-bill/30,https://www.govtrack.us/congress/bills/114/s30,2015-01-06,False,,,,,41,2,39,Senate Finance Committee,['SSFI'],Taxation
s31,114,s31-114,s,https://api.propublica.org/congress/v1/114/bills/s31.json,Medicare Prescription Drug Price Negotiation Act of 2015,Sen.,K000367,Amy Klobuchar,MN,D,https://www.congress.gov/bill/114th-congress/senate-bill/31,https://www.govtrack.us/congress/bills/114/s31,2015-01-06,False,,,,,9,7,,Senate Finance Committee,['SSFI'],Health
s32,114,s32-114,s,https://api.propublica.org/congress/v1/114/bills/s32.json,Transnational Drug Trafficking Act of 2015,Sen.,F000062,Dianne Feinstein,CA,D,https://www.congress.gov/bill/114th-congress/senate-bill/32,https://www.govtrack.us/congress/bills/114/s32,2015-01-06,True,2016-05-10,2015-10-07,2016-05-13,,9,6,3,Senate Senate Narcotics Caucus Committee,"['SCNC', 'HSIF', 'HSJU', 'SSJU', 'SSFI']",Crime and Law Enforcement
s33,114,s33-114,s,https://api.propublica.org/congress/v1/114/bills/s33.json,LNG Permitting Certainty and Transparency Act,Sen.,B001261,John Barrasso,WY,R,https://www.congress.gov/bill/114th-congress/senate-bill/33,https://www.govtrack.us/congress/bills/114/s33,2015-01-06,False,,,,,17,6,11,Senate Energy and Natural Resources Committee,['SSEG'],Energy
s34,114,s34-114,s,https://api.propublica.org/congress/v1/114/bills/s34.json,Defend Israel by Defunding Palestinian Foreign Aid Act of 2015,Sen.,P000603,Rand Paul,KY,R,https://www.congress.gov/bill/114th-congress/senate-bill/34,https://www.govtrack.us/congress/bills/114/s34,2015-01-06,False,,,,,0,,,Senate Foreign Relations Committee,['SSFR'],International Affairs
s35,114,s35-114,s,https://api.propublica.org/congress/v1/114/bills/s35.json,Little Shell Tribe of Chippewa Indians Restoration Act of 2015,Sen.,T000464,Jon Tester,MT,D,https://www.congress.gov/bill/114th-congress/senate-bill/35,https://www.govtrack.us/congress/bills/114/s35,2015-01-06,True,,,,,1,,1,Senate Indian Affairs Committee,['SLIA'],Native Americans
s36,114,s36-114,s,https://api.propublica.org/congress/v1/114/bills/s36.json,Protecting Our Youth from Dangerous Synthetic Drugs Act of 2015,Sen.,F000062,Dianne Feinstein,CA,D,https://www.congress.gov/bill/114th-congress/senate-bill/36,https://www.govtrack.us/congress/bills/114/s36,2015-01-06,False,,,,,12,10,2,Senate Judiciary Committee,['SSJU'],Crime and Law Enforcement
s37,114,s37-114,s,https://api.propublica.org/congress/v1/114/bills/s37.json,Core Opportunity Resources for Equity and Excellence Act of 2015,Sen.,R000122,Jack Reed,RI,D,https://www.congress.gov/bill/114th-congress/senate-bill/37,https://www.govtrack.us/congress/bills/114/s37,2015-01-06,False,,,,,3,3,,"Senate Health, Education, Labor, and Pensions Committee",['SSHR'],Education
s38,114,s38-114,s,https://api.propublica.org/congress/v1/114/bills/s38.json,Helping Individuals Regain Employment Act,Sen.,T000250,John Thune,SD,R,https://www.congress.gov/bill/114th-congress/senate-bill/38,https://www.govtrack.us/congress/bills/114/s38,2015-01-07,False,,,,,9,,9,Senate Finance Committee,['SSFI'],Taxation
s39,114,s39-114,s,https://api.propublica.org/congress/v1/114/bills/s39.json,"No Budget, No Pay Act",Sen.,H001041,Dean Heller,NV,R,https://www.congress.gov/bill/114th-congress/senate-bill/39,https://www.govtrack.us/congress/bills/114/s39,2015-01-07,False,,,,,5,1,4,Senate Homeland Security and Governmental Affairs Committee,['SSGA'],Congress
s40,114,s40-114,s,https://api.propublica.org/congress/v1/114/bills/s40.json,Online Competition and Consumer Choice Act of 2015,Sen.,L000174,Patrick J. Leahy,VT,D,https://www.congress.gov/bill/114th-congress/senate-bill/40,https://www.govtrack.us/congress/bills/114/s40,2015-01-07,False,,,,,5,4,,"Senate Commerce, Science, and Transportation Committee",['SSCM'],"Science, Technology, Communications"
s41,114,s41-114,s,https://api.propublica.org/congress/v1/114/bills/s41.json,Veterans Travel Tax Relief Act of 2015,Sen.,H001041,Dean Heller,NV,R,https://www.congress.gov/bill/114th-congress/senate-bill/41,https://www.govtrack.us/congress/bills/114/s41,2015-01-07,False,,,,,0,,,Senate Finance Committee,['SSFI'],Taxation
s42,114,s42-114,s,https://api.propublica.org/congress/v1/114/bills/s42.json,Stopping Illegal Obamacare Subsidies Act,Sen.,V000127,David Vitter,LA,R,https://www.congress.gov/bill/114th-congress/senate-bill/42,https://www.govtrack.us/congress/bills/114/s42,2015-01-07,False,,,,,0,,,Senate Finance Committee,['SSFI'],Health
s43,114,s43-114,s,https://api.propublica.org/congress/v1/114/bills/s43.json,Ethical Stem Cell Research Tax Credit Act of 2015,Sen.,V000127,David Vitter,LA,R,https://www.congress.gov/bill/114th-congress/senate-bill/43,https://www.govtrack.us/congress/bills/114/s43,2015-01-07,False,,,,,0,,,Senate Finance Committee,['SSFI'],Taxation
s44,114,s44-114,s,https://api.propublica.org/congress/v1/114/bills/s44.json,"A bill to provide for the expedited processing of unaccompanied alien children illegally entering the United States, and for other purposes.",Sen.,V000127,David Vitter,LA,R,https://www.congress.gov/bill/114th-congress/senate-bill/44,https://www.govtrack.us/congress/bills/114/s44,2015-01-07,False,,,,,0,,,Senate Judiciary Committee,['SSJU'],Immigration
s45,114,s45-114,s,https://api.propublica.org/congress/v1/114/bills/s45.json,Birthright Citizenship Act of 2015,Sen.,V000127,David Vitter,LA,R,https://www.congress.gov/bill/114th-congress/senate-bill/45,https://www.govtrack.us/congress/bills/114/s45,2015-01-07,False,,,,,0,,,Senate Judiciary Committee,['SSJU'],Immigration
s46,114,s46-114,s,https://api.propublica.org/congress/v1/114/bills/s46.json,"A bill to reduce the amount of financial assistance provided to the Government of Mexico in response to the illegal border crossings from Mexico into the United States, which serve to dissipate the political discontent with the higher unemployment rate wi",Sen.,V000127,David Vitter,LA,R,https://www.congress.gov/bill/114th-congress/senate-bill/46,https://www.govtrack.us/congress/bills/114/s46,2015-01-07,False,,,,,0,,,Senate Foreign Relations Committee,['SSFR'],International Affairs
s47,114,s47-114,s,https://api.propublica.org/congress/v1/114/bills/s47.json,"A bill to prohibit the implementation of any program that grants temporary legal status to, or adjusts the status of, any individual who is unlawfully present in the United States until the Secretary of Homeland Security certifies that the US-VISIT system",Sen.,V000127,David Vitter,LA,R,https://www.congress.gov/bill/114th-congress/senate-bill/47,https://www.govtrack.us/congress/bills/114/s47,2015-01-07,False,,,,,0,,,Senate Judiciary Committee,['SSJU'],Immigration
s48,114,s48-114,s,https://api.propublica.org/congress/v1/114/bills/s48.json,Prenatal Nondiscrimination Act of 2015,Sen.,V000127,David Vitter,LA,R,https://www.congress.gov/bill/114th-congress/senate-bill/48,https://www.govtrack.us/congress/bills/114/s48,2015-01-07,False,,,,,13,,13,Senate Judiciary Committee,['SSJU'],Crime and Law Enforcement
s49,114,s49-114,s,https://api.propublica.org/congress/v1/114/bills/s49.json,"A bill to include a question to ascertain United States citizenship and immigration status in each questionnaire used for a decennial census of population, and for other purposes.",Sen.,V000127,David Vitter,LA,R,https://www.congress.gov/bill/114th-congress/senate-bill/49,https://www.govtrack.us/congress/bills/114/s49,2015-01-07,False,,,,,0,,,Senate Homeland Security and Governmental Affairs Committee,['SSGA'],Government Operations and Politics
s50,114,s50-114,s,https://api.propublica.org/congress/v1/114/bills/s50.json,Abortion Non-Discrimination Act of 2015,Sen.,V000127,David Vitter,LA,R,https://www.congress.gov/bill/114th-congress/senate-bill/50,https://www.govtrack.us/congress/bills/114/s50,2015-01-07,False,,,,,6,,6,"Senate Health, Education, Labor, and Pensions Committee",['SSHR'],Health
s51,114,s51-114,s,https://api.propublica.org/congress/v1/114/bills/s51.json,Title X Abortion Provider Prohibition Act,Sen.,V000127,David Vitter,LA,R,https://www.congress.gov/bill/114th-congress/senate-bill/51,https://www.govtrack.us/congress/bills/114/s51,2015-01-07,False,,,,,10,,10,"Senate Health, Education, Labor, and Pensions Committee",['SSHR'],Health
s52,114,s52-114,s,https://api.propublica.org/congress/v1/114/bills/s52.json,"A bill to close the loophole that allowed the 9/11 hijackers to obtain credit cards from United States banks that financed their terrorist activities, to ensure that illegal immigrants cannot obtain credit cards to evade United States immigration laws, an",Sen.,V000127,David Vitter,LA,R,https://www.congress.gov/bill/114th-congress/senate-bill/52,https://www.govtrack.us/congress/bills/114/s52,2015-01-07,False,,,,,0,,,"Senate Banking, Housing, and Urban Affairs Committee",['SSBK'],Finance and Financial Sector
s53,114,s53-114,s,https://api.propublica.org/congress/v1/114/bills/s53.json,Child Tax Credit Integrity Preservation Act of 2015,Sen.,V000127,David Vitter,LA,R,https://www.congress.gov/bill/114th-congress/senate-bill/53,https://www.govtrack.us/congress/bills/114/s53,2015-01-07,False,,,,,3,,3,Senate Finance Committee,['SSFI'],Taxation
s54,114,s54-114,s,https://api.propublica.org/congress/v1/114/bills/s54.json,Regulatory Fairness Act of 2015,Sen.,V000127,David Vitter,LA,R,https://www.congress.gov/bill/114th-congress/senate-bill/54,https://www.govtrack.us/congress/bills/114/s54,2015-01-07,False,,,,,0,,,Senate Environment and Public Works Committee,['SSEV'],Environmental Protection
s55,114,s55-114,s,https://api.propublica.org/congress/v1/114/bills/s55.json,Offshore Fairness Act,Sen.,V000127,David Vitter,LA,R,https://www.congress.gov/bill/114th-congress/senate-bill/55,https://www.govtrack.us/congress/bills/114/s55,2015-01-07,False,,,,,1,,1,Senate Energy and Natural Resources Committee,['SSEG'],Public Lands and Natural Resources
s56,114,s56-114,s,https://api.propublica.org/congress/v1/114/bills/s56.json,Ending Mobile Phone Welfare Act of 2015,Sen.,V000127,David Vitter,LA,R,https://www.congress.gov/bill/114th-congress/senate-bill/56,https://www.govtrack.us/congress/bills/114/s56,2015-01-07,False,,,,,0,,,"Senate Commerce, Science, and Transportation Committee",['SSCM'],"Science, Technology, Communications"
s57,114,s57-114,s,https://api.propublica.org/congress/v1/114/bills/s57.json,Food Stamp Fraud Prevention and Accountability Act,Sen.,V000127,David Vitter,LA,R,https://www.congress.gov/bill/114th-congress/senate-bill/57,https://www.govtrack.us/congress/bills/114/s57,2015-01-07,False,,,,,0,,,"Senate Agriculture, Nutrition, and Forestry Committee",['SSAF'],Agriculture and Food
s58,114,s58-114,s,https://api.propublica.org/congress/v1/114/bills/s58.json,Nuclear Regulatory Commission Reorganization Plan Codification and Complements Act,Sen.,V000127,David Vitter,LA,R,https://www.congress.gov/bill/114th-congress/senate-bill/58,https://www.govtrack.us/congress/bills/114/s58,2015-01-07,False,,,,,0,,,Senate Environment and Public Works Committee,['SSEV'],Energy
s59,114,s59-114,s,https://api.propublica.org/congress/v1/114/bills/s59.json,A bill to reject the final 5-year Outer Continental Shelf Oil and Gas Leasing Program for fiscal years 2012 through 2017 of the Administration and replace the plan with a 5-year plan that is more in line with the energy and economic needs of the United St,Sen.,V000127,David Vitter,LA,R,https://www.congress.gov/bill/114th-congress/senate-bill/59,https://www.govtrack.us/congress/bills/114/s59,2015-01-07,False,,,,,0,,,Senate Energy and Natural Resources Committee,['SSEG'],Energy
s60,114,s60-114,s,https://api.propublica.org/congress/v1/114/bills/s60.json,A bill to prohibit aliens who are not lawfully present in the United States from being eligible for postsecondary education benefits that are not available to all citizens and nationals of the United States.,Sen.,V000127,David Vitter,LA,R,https://www.congress.gov/bill/114th-congress/senate-bill/60,https://www.govtrack.us/congress/bills/114/s60,2015-01-07,False,,,,,0,,,Senate Judiciary Committee,['SSJU'],Immigration
s61,114,s61-114,s,https://api.propublica.org/congress/v1/114/bills/s61.json,Kisatchie National Forest Land Conveyance Act,Sen.,V000127,David Vitter,LA,R,https://www.congress.gov/bill/114th-congress/senate-bill/61,https://www.govtrack.us/congress/bills/114/s61,2015-01-07,False,,,,,0,,,"Senate Agriculture, Nutrition, and Forestry Committee",['SSAF'],Public Lands and Natural Resources
s62,114,s62-114,s,https://api.propublica.org/congress/v1/114/bills/s62.json,Freedom From Union Violence Act of 2015,Sen.,V000127,David Vitter,LA,R,https://www.congress.gov/bill/114th-congress/senate-bill/62,https://www.govtrack.us/congress/bills/114/s62,2015-01-07,False,,,,,0,,,Senate Judiciary Committee,['SSJU'],Crime and Law Enforcement
s63,114,s63-114,s,https://api.propublica.org/congress/v1/114/bills/s63.json,Safety for Our Schoolchildren Act of 2015,Sen.,V000127,David Vitter,LA,R,https://www.congress.gov/bill/114th-congress/senate-bill/63,https://www.govtrack.us/congress/bills/114/s63,2015-01-07,False,,,,,0,,,"Senate Health, Education, Labor, and Pensions Committee",['SSHR'],Education
s64,114,s64-114,s,https://api.propublica.org/congress/v1/114/bills/s64.json,Drug Free Families Act of 2015,Sen.,V000127,David Vitter,LA,R,https://www.congress.gov/bill/114th-congress/senate-bill/64,https://www.govtrack.us/congress/bills/114/s64,2015-01-07,False,,,,,0,,,Senate Finance Committee,['SSFI'],Social Welfare
s65,114,s65-114,s,https://api.propublica.org/congress/v1/114/bills/s65.json,Moving to Work Charter Program Act of 2015,Sen.,V000127,David Vitter,LA,R,https://www.congress.gov/bill/114th-congress/senate-bill/65,https://www.govtrack.us/congress/bills/114/s65,2015-01-07,False,,,,,0,,,"Senate Banking, Housing, and Urban Affairs Committee",['SSBK'],Housing and Community Development
s66,114,s66-114,s,https://api.propublica.org/congress/v1/114/bills/s66.json,"A bill to prohibit any regulation regarding carbon dioxide or other greenhouse gas emissions reduction in the United States until China, India, and Russia implement similar reductions.",Sen.,V000127,David Vitter,LA,R,https://www.congress.gov/bill/114th-congress/senate-bill/66,https://www.govtrack.us/congress/bills/114/s66,2015-01-07,False,,,,,0,,,Senate Environment and Public Works Committee,['SSEV'],Environmental Protection
s67,114,s67-114,s,https://api.propublica.org/congress/v1/114/bills/s67.json,Restoring Main Street Investor Protection and Confidence Act,Sen.,V000127,David Vitter,LA,R,https://www.congress.gov/bill/114th-congress/senate-bill/67,https://www.govtrack.us/congress/bills/114/s67,2015-01-07,False,,,,,1,,1,"Senate Banking, Housing, and Urban Affairs Committee",['SSBK'],Finance and Financial Sector
s68,114,s68-114,s,https://api.propublica.org/congress/v1/114/bills/s68.json,Voter Integrity Protection Act,Sen.,V000127,David Vitter,LA,R,https://www.congress.gov/bill/114th-congress/senate-bill/68,https://www.govtrack.us/congress/bills/114/s68,2015-01-07,False,,,,,0,,,Senate Judiciary Committee,['SSJU'],Immigration
s69,114,s69-114,s,https://api.propublica.org/congress/v1/114/bills/s69.json,A bill to require that the Government give priority to payment of all obligations on the debt held by the public and payment of Social Security benefits in the event that the debt limit is reached.,Sen.,V000127,David Vitter,LA,R,https://www.congress.gov/bill/114th-congress/senate-bill/69,https://www.govtrack.us/congress/bills/114/s69,2015-01-07,False,,,,,0,,,Senate Finance Committee,['SSFI'],Economics and Public Finance
s70,114,s70-114,s,https://api.propublica.org/congress/v1/114/bills/s70.json,A bill to direct the General Accountability Office to conduct a full audit of hurricane protection funding and cost estimates associated with post-Katrina hurricane protection.,Sen.,V000127,David Vitter,LA,R,https://www.congress.gov/bill/114th-congress/senate-bill/70,https://www.govtrack.us/congress/bills/114/s70,2015-01-07,False,,,,,0,,,Senate Homeland Security and Governmental Affairs Committee,['SSGA'],Emergency Management
s71,114,s71-114,s,https://api.propublica.org/congress/v1/114/bills/s71.json,Government Neutrality in Contracting Act,Sen.,V000127,David Vitter,LA,R,https://www.congress.gov/bill/114th-congress/senate-bill/71,https://www.govtrack.us/congress/bills/114/s71,2015-01-07,False,,,,,18,,18,Senate Homeland Security and Governmental Affairs Committee,['SSGA'],Government Operations and Politics
s72,114,s72-114,s,https://api.propublica.org/congress/v1/114/bills/s72.json,Expanding School Choice Act,Sen.,V000127,David Vitter,LA,R,https://www.congress.gov/bill/114th-congress/senate-bill/72,https://www.govtrack.us/congress/bills/114/s72,2015-01-07,False,,,,,0,,,"Senate Health, Education, Labor, and Pensions Committee",['SSHR'],Education
s73,114,s73-114,s,https://api.propublica.org/congress/v1/114/bills/s73.json,Local Control of Education Act,Sen.,V000127,David Vitter,LA,R,https://www.congress.gov/bill/114th-congress/senate-bill/73,https://www.govtrack.us/congress/bills/114/s73,2015-01-07,False,,,,,2,,2,"Senate Health, Education, Labor, and Pensions Committee",['SSHR'],Education
s74,114,s74-114,s,https://api.propublica.org/congress/v1/114/bills/s74.json,Dependent Care Savings Account Act of 2015,Sen.,V000127,David Vitter,LA,R,https://www.congress.gov/bill/114th-congress/senate-bill/74,https://www.govtrack.us/congress/bills/114/s74,2015-01-07,False,,,,,0,,,Senate Finance Committee,['SSFI'],Taxation
s75,114,s75-114,s,https://api.propublica.org/congress/v1/114/bills/s75.json,Education Tax Fraud Prevention Act,Sen.,V000127,David Vitter,LA,R,https://www.congress.gov/bill/114th-congress/senate-bill/75,https://www.govtrack.us/congress/bills/114/s75,2015-01-07,False,,,,,0,,,Senate Finance Committee,['SSFI'],Taxation
