bill_slug,congress,bill_id,bill_type,bill_uri,short_title,sponsor_title,sponsor_id,sponsor_name,sponsor_state,sponsor_party,congressdotgov_url,govtrack_url,introduced_date,active,house_passage,senate_passage,enacted,vetoed,cosponsors,cosponsors_by_party_D,cosponsors_by_party_R,committees,committee_codes,primary_subject
hr21,114,hr21-114,hr,https://api.propublica.org/congress/v1/114/bills/hr21.json,"To provide for a comprehensive assessment of the scientific and technical research on the implications of the use of mid-level ethanol blends, and for other purposes.",Rep.,S000244,F. James Sensenbrenner,WI,R,https://www.congress.gov/bill/114th-congress/house-bill/21,https://www.govtrack.us/congress/bills/114/hr21,2015-01-06,False,,,,,16,3,13,"House Science, Space, and Technology Committee","['HSIF', 'HSSY']",Energy
hr22,114,hr22-114,hr,https://api.propublica.org/congress/v1/114/bills/hr22.json,FAST Act,Rep.,D000619,Rodney Davis,IL,R,https://www.congress.gov/bill/114th-congress/house-bill/22,https://www.govtrack.us/congress/bills/114/hr22,2015-01-06,True,2015-01-06,2015-07-30,2015-12-04,,118,4,114,House Transportation and Infrastructure Committee,"['HSWM', 'HSSY', 'HSGO', 'HSII', 'HSJU', 'HSBA', 'HSIF', 'HSAS', 'HSPW', 'SSFI']",Transportation and Public Works
hr23,114,hr23-114,hr,https://api.propublica.org/congress/v1/114/bills/hr23.json,National Windstorm Impact Reduction Act Reauthorization of 2015,Rep.,N000182,Randy Neugebauer,TX,R,https://www.congress.gov/bill/114th-congress/house-bill/23,https://www.govtrack.us/congress/bills/114/hr23,2015-01-06,True,2015-01-07,2015-07-23,2015-09-21,,7,4,3,"Senate Commerce, Science, and Transportation Committee","['SSCM', 'HSPW', 'HSSY']",Emergency Management
hr24,114,hr24-114,hr,https://api.propublica.org/congress/v1/114/bills/hr24.json,Federal Reserve Transparency Act of 2015,Rep.,M001184,Thomas Massie,KY,R,https://www.congress.gov/bill/114th-congress/house-bill/24,https://www.govtrack.us/congress/bills/114/hr24,2015-01-06,True,,,,,201,10,191,House Oversight and Reform Committee,['HSGO'],Finance and Financial Sector
hr25,114,hr25-114,hr,https://api.propublica.org/congress/v1/114/bills/hr25.json,FairTax Act of 2015,Rep.,W000810,Rob Woodall,GA,R,https://www.congress.gov/bill/114th-congress/house-bill/25,https://www.govtrack.us/congress/bills/114/hr25,2015-01-06,False,,,,,76,,76,House Ways and Means Committee,['HSWM'],Taxation
hr26,114,hr26-114,hr,https://api.propublica.org/congress/v1/114/bills/hr26.json,Terrorism Risk Insurance Program Reauthorization Act of 2015,Rep.,N000182,Randy Neugebauer,TX,R,https://www.congress.gov/bill/114th-congress/house-bill/26,https://www.govtrack.us/congress/bills/114/hr26,2015-01-06,True,2015-01-07,2015-01-08,2015-01-09,,1,,1,House Agriculture Committee,"['HSAG', 'HSBA']",Finance and Financial Sector
hr27,114,hr27-114,hr,https://api.propublica.org/congress/v1/114/bills/hr27.json,Tax Code Termination Act,Rep.,G000289,Robert W. Goodlatte,VA,R,https://www.congress.gov/bill/114th-congress/house-bill/27,https://www.govtrack.us/congress/bills/114/hr27,2015-01-06,False,,,,,144,1,143,House Rules Committee,"['HSRU', 'HSWM']",Taxation
hr28,114,hr28-114,hr,https://api.propublica.org/congress/v1/114/bills/hr28.json,Keystone For a Secure Tomorrow Act,Rep.,P000592,Ted Poe,TX,R,https://www.congress.gov/bill/114th-congress/house-bill/28,https://www.govtrack.us/congress/bills/114/hr28,2015-01-06,False,,,,,0,,,House Natural Resources Committee,"['HSII', 'HSIF', 'HSPW']",Energy
hr29,114,hr29-114,hr,https://api.propublica.org/congress/v1/114/bills/hr29.json,Separation of Powers Act of 2015,Rep.,P000592,Ted Poe,TX,R,https://www.congress.gov/bill/114th-congress/house-bill/29,https://www.govtrack.us/congress/bills/114/hr29,2015-01-06,False,,,,,31,,31,House Judiciary Committee,['HSJU'],Immigration
hr30,114,hr30-114,hr,https://api.propublica.org/congress/v1/114/bills/hr30.json,Save American Workers Act of 2015,Rep.,Y000064,Todd Young,IN,R,https://www.congress.gov/bill/114th-congress/house-bill/30,https://www.govtrack.us/congress/bills/114/hr30,2015-01-06,True,2015-01-08,,,,158,6,150,House Ways and Means Committee,"['SSFI', 'HSWM', 'HSBU']",Taxation
hr31,114,hr31-114,hr,https://api.propublica.org/congress/v1/114/bills/hr31.json,Prevention of Executive Amnesty Act of 2015,Rep.,R000591,Martha Roby,AL,R,https://www.congress.gov/bill/114th-congress/house-bill/31,https://www.govtrack.us/congress/bills/114/hr31,2015-01-06,False,,,,,2,,2,House Homeland Security Committee,"['HSHM', 'HSJU']",Immigration
hr32,114,hr32-114,hr,https://api.propublica.org/congress/v1/114/bills/hr32.json,Defense of Legal Workers Act of 2015,Rep.,B001269,Lou Barletta,PA,R,https://www.congress.gov/bill/114th-congress/house-bill/32,https://www.govtrack.us/congress/bills/114/hr32,2015-01-06,False,,,,,4,,4,House Judiciary Committee,['HSJU'],Immigration
hr33,114,hr33-114,hr,https://api.propublica.org/congress/v1/114/bills/hr33.json,To amend the Internal Revenue Code of 1986 to ensure that emergency services volunteers are not taken into account as employees under the shared responsibility requirements contained in the Patient Protection and Affordable Care Act.,Rep.,B001269,Lou Barletta,PA,R,https://www.congress.gov/bill/114th-congress/house-bill/33,https://www.govtrack.us/congress/bills/114/hr33,2015-01-06,True,2015-01-12,2015-02-27,2015-02-27,,15,2,13,House Ways and Means Committee,['HSWM'],Emergency Management
hr34,114,hr34-114,hr,https://api.propublica.org/congress/v1/114/bills/hr34.json,21st Century Cures Act,Rep.,B001278,Suzanne Bonamici,OR,D,https://www.congress.gov/bill/114th-congress/house-bill/34,https://www.govtrack.us/congress/bills/114/hr34,2015-01-06,True,2015-01-07,2015-10-06,2016-12-08,,7,4,3,"Senate Commerce, Science, and Transportation Committee","['SSHR', 'SSCM', 'HSSY']",Health
hr35,114,hr35-114,hr,https://api.propublica.org/congress/v1/114/bills/hr35.json,Low-Dose Radiation Research Act of 2015,Rep.,H001059,Randy Hultgren,IL,R,https://www.congress.gov/bill/114th-congress/house-bill/35,https://www.govtrack.us/congress/bills/114/hr35,2015-01-06,True,2015-01-07,,,,6,1,5,Senate Energy and Natural Resources Committee,"['SSEG', 'HSSY']",Health
hr36,114,hr36-114,hr,https://api.propublica.org/congress/v1/114/bills/hr36.json,Pain-Capable Unborn Child Protection Act,Rep.,F000448,Trent Franks,AZ,R,https://www.congress.gov/bill/114th-congress/house-bill/36,https://www.govtrack.us/congress/bills/114/hr36,2015-01-06,True,2015-05-13,,,,189,3,185,House Judiciary Committee,['HSJU'],Crime and Law Enforcement
hr37,114,hr37-114,hr,https://api.propublica.org/congress/v1/114/bills/hr37.json,Promoting Job Creation and Reducing Small Business Burdens Act,Rep.,F000451,Michael G. Fitzpatrick,PA,R,https://www.congress.gov/bill/114th-congress/house-bill/37,https://www.govtrack.us/congress/bills/114/hr37,2015-01-06,True,2015-01-14,,,,8,,8,"Senate Banking, Housing, and Urban Affairs Committee","['SSBK', 'HSBA', 'HSAG']",Finance and Financial Sector
hr38,114,hr38-114,hr,https://api.propublica.org/congress/v1/114/bills/hr38.json,Preventing Executive Overreach on Immigration Act of 2015,Rep.,Y000065,Ted Yoho,FL,R,https://www.congress.gov/bill/114th-congress/house-bill/38,https://www.govtrack.us/congress/bills/114/hr38,2015-01-06,False,,,,,25,,25,House Judiciary Committee,['HSJU'],Immigration
hr39,114,hr39-114,hr,https://api.propublica.org/congress/v1/114/bills/hr39.json,"To make 1 percent across-the-board rescissions in non-defense, non-homeland-security, and non-veterans-affairs discretionary spending for each of the fiscal years 2015 and 2016.",Rep.,B001243,Marsha Blackburn,TN,R,https://www.congress.gov/bill/114th-congress/house-bill/39,https://www.govtrack.us/congress/bills/114/hr39,2015-01-06,False,,,,,6,,6,House Appropriations Committee,['HSAP'],Economics and Public Finance
hr40,114,hr40-114,hr,https://api.propublica.org/congress/v1/114/bills/hr40.json,Commission to Study Reparation Proposals for African-Americans Act,Rep.,C000714,John Conyers Jr.,MI,D,https://www.congress.gov/bill/114th-congress/house-bill/40,https://www.govtrack.us/congress/bills/114/hr40,2015-01-06,False,,,,,2,2,,House Judiciary Committee,['HSJU'],"Civil Rights and Liberties, Minority Issues"
hr41,114,hr41-114,hr,https://api.propublica.org/congress/v1/114/bills/hr41.json,David's Law,Rep.,J000032,Sheila Jackson Lee,TX,D,https://www.congress.gov/bill/114th-congress/house-bill/41,https://www.govtrack.us/congress/bills/114/hr41,2015-01-06,False,,,,,0,,,House Judiciary Committee,['HSJU'],Crime and Law Enforcement
hr42,114,hr42-114,hr,https://api.propublica.org/congress/v1/114/bills/hr42.json,Infant Protection and Baby Switching Prevention Act of 2015,Rep.,J000032,Sheila Jackson Lee,TX,D,https://www.congress.gov/bill/114th-congress/house-bill/42,https://www.govtrack.us/congress/bills/114/hr42,2015-01-06,False,,,,,0,,,House Ways and Means Committee,"['HSIF', 'HSJU', 'HSWM']",Health
hr43,114,hr43-114,hr,https://api.propublica.org/congress/v1/114/bills/hr43.json,"Border Security, Cooperation, and Act Now Drug War Prevention Act of 2015",Rep.,J000032,Sheila Jackson Lee,TX,D,https://www.congress.gov/bill/114th-congress/house-bill/43,https://www.govtrack.us/congress/bills/114/hr43,2015-01-06,False,,,,,0,,,House Homeland Security Committee,"['HSJU', 'HSHM']",Immigration
hr44,114,hr44-114,hr,https://api.propublica.org/congress/v1/114/bills/hr44.json,Guam World War II Loyalty Recognition Act,Del.,B001245,Madeleine Z. Bordallo,GU,D,https://www.congress.gov/bill/114th-congress/house-bill/44,https://www.govtrack.us/congress/bills/114/hr44,2015-01-06,False,,,,,11,10,1,House Natural Resources Committee,['HSII'],Law
hr45,114,hr45-114,hr,https://api.propublica.org/congress/v1/114/bills/hr45.json,Triple-Negative Breast Cancer Research and Education Act of 2015,Rep.,J000032,Sheila Jackson Lee,TX,D,https://www.congress.gov/bill/114th-congress/house-bill/45,https://www.govtrack.us/congress/bills/114/hr45,2015-01-06,False,,,,,0,,,House Energy and Commerce Committee,['HSIF'],Health
hr46,114,hr46-114,hr,https://api.propublica.org/congress/v1/114/bills/hr46.json,No More Tulias: Drug Law Enforcement Evidentiary Standards Improvement Act of 2015,Rep.,J000032,Sheila Jackson Lee,TX,D,https://www.congress.gov/bill/114th-congress/house-bill/46,https://www.govtrack.us/congress/bills/114/hr46,2015-01-06,False,,,,,0,,,House Judiciary Committee,['HSJU'],Crime and Law Enforcement
hr47,114,hr47-114,hr,https://api.propublica.org/congress/v1/114/bills/hr47.json,To ensure secure gun storage and gun safety devices.,Rep.,J000032,Sheila Jackson Lee,TX,D,https://www.congress.gov/bill/114th-congress/house-bill/47,https://www.govtrack.us/congress/bills/114/hr47,2015-01-06,False,,,,,0,,,House Judiciary Committee,['HSJU'],Crime and Law Enforcement
hr48,114,hr48-114,hr,https://api.propublica.org/congress/v1/114/bills/hr48.json,No Fly for Foreign Fighters Act,Rep.,J000032,Sheila Jackson Lee,TX,D,https://www.congress.gov/bill/114th-congress/house-bill/48,https://www.govtrack.us/congress/bills/114/hr48,2015-01-06,False,,,,,1,1,,House Judiciary Committee,['HSJU'],Immigration
hr49,114,hr49-114,hr,https://api.propublica.org/congress/v1/114/bills/hr49.json,"To make 2 percent across-the-board rescissions in non-defense, non-homeland-security, and non-veterans-affairs discretionary spending for each of the fiscal years 2015 and 2016.",Rep.,B001243,Marsha Blackburn,TN,R,https://www.congress.gov/bill/114th-congress/house-bill/49,https://www.govtrack.us/congress/bills/114/hr49,2015-01-06,False,,,,,0,,,House Appropriations Committee,['HSAP'],Economics and Public Finance
hr50,114,hr50-114,hr,https://api.propublica.org/congress/v1/114/bills/hr50.json,Unfunded Mandates Information and Transparency Act of 2015,Rep.,F000450,Virginia Foxx,NC,R,https://www.congress.gov/bill/114th-congress/house-bill/50,https://www.govtrack.us/congress/bills/114/hr50,2015-01-06,True,2015-02-04,,,,4,2,2,Senate Homeland Security and Governmental Affairs Committee,"['SSGA', 'HSGO', 'HSJU', 'HSRU', 'HSBU']",Government Operations and Politics
hr51,114,hr51-114,hr,https://api.propublica.org/congress/v1/114/bills/hr51.json,Traffic Stops Along the Border Statistics Study Act of 2015,Rep.,J000032,Sheila Jackson Lee,TX,D,https://www.congress.gov/bill/114th-congress/house-bill/51,https://www.govtrack.us/congress/bills/114/hr51,2015-01-06,False,,,,,0,,,House Judiciary Committee,['HSJU'],Crime and Law Enforcement
hr52,114,hr52-114,hr,https://api.propublica.org/congress/v1/114/bills/hr52.json,Save America Comprehensive Immigration Act of 2015,Rep.,J000032,Sheila Jackson Lee,TX,D,https://www.congress.gov/bill/114th-congress/house-bill/52,https://www.govtrack.us/congress/bills/114/hr52,2015-01-06,False,,,,,0,,,House Homeland Security Committee,"['HSGO', 'HSHM', 'HSJU']",Immigration
hr53,114,hr53-114,hr,https://api.propublica.org/congress/v1/114/bills/hr53.json,Cyber Security Education and Federal Workforce Enhancement Act,Rep.,J000032,Sheila Jackson Lee,TX,D,https://www.congress.gov/bill/114th-congress/house-bill/53,https://www.govtrack.us/congress/bills/114/hr53,2015-01-06,False,,,,,0,,,House Education and Labor,"['HSHM', 'HSSY', 'HSED']",Emergency Management
hr54,114,hr54-114,hr,https://api.propublica.org/congress/v1/114/bills/hr54.json,Frank Lautenberg Memorial Secure Chemical Facilities Act,Rep.,J000032,Sheila Jackson Lee,TX,D,https://www.congress.gov/bill/114th-congress/house-bill/54,https://www.govtrack.us/congress/bills/114/hr54,2015-01-06,False,,,,,0,,,House Homeland Security Committee,"['HSIF', 'HSHM']",Emergency Management
hr55,114,hr55-114,hr,https://api.propublica.org/congress/v1/114/bills/hr55.json,RAINC Act,Rep.,J000032,Sheila Jackson Lee,TX,D,https://www.congress.gov/bill/114th-congress/house-bill/55,https://www.govtrack.us/congress/bills/114/hr55,2015-01-06,False,,,,,2,2,,House Intelligence (Permanent Select) Committee,['HLIG'],Armed Forces and National Security
hr56,114,hr56-114,hr,https://api.propublica.org/congress/v1/114/bills/hr56.json,Donbass People's Militia Terrorist Designation Act of 2015,Rep.,J000032,Sheila Jackson Lee,TX,D,https://www.congress.gov/bill/114th-congress/house-bill/56,https://www.govtrack.us/congress/bills/114/hr56,2015-01-06,False,,,,,0,,,House Judiciary Committee,"['HSBA', 'HSFA', 'HSJU']",International Affairs
hr57,114,hr57-114,hr,https://api.propublica.org/congress/v1/114/bills/hr57.json,Equal Rights and Access for the Women of South Sudan Act,Rep.,J000032,Sheila Jackson Lee,TX,D,https://www.congress.gov/bill/114th-congress/house-bill/57,https://www.govtrack.us/congress/bills/114/hr57,2015-01-06,False,,,,,0,,,House Foreign Affairs Committee,['HSFA'],International Affairs
hr58,114,hr58-114,hr,https://api.propublica.org/congress/v1/114/bills/hr58.json,"To make 5 percent across-the-board rescissions in non-defense, non-homeland-security, and non-veterans-affairs discretionary spending for each of the fiscal years 2015 and 2016.",Rep.,B001243,Marsha Blackburn,TN,R,https://www.congress.gov/bill/114th-congress/house-bill/58,https://www.govtrack.us/congress/bills/114/hr58,2015-01-06,False,,,,,0,,,House Appropriations Committee,['HSAP'],Economics and Public Finance
hr59,114,hr59-114,hr,https://api.propublica.org/congress/v1/114/bills/hr59.json,Build TRUST Act of 2015,Rep.,J000032,Sheila Jackson Lee,TX,D,https://www.congress.gov/bill/114th-congress/house-bill/59,https://www.govtrack.us/congress/bills/114/hr59,2015-01-06,False,,,,,4,4,,House Judiciary Committee,['HSJU'],Crime and Law Enforcement
hr60,114,hr60-114,hr,https://api.propublica.org/congress/v1/114/bills/hr60.json,Cyber Defense National Guard Act,Rep.,J000032,Sheila Jackson Lee,TX,D,https://www.congress.gov/bill/114th-congress/house-bill/60,https://www.govtrack.us/congress/bills/114/hr60,2015-01-06,False,,,,,0,,,House Intelligence (Permanent Select) Committee,['HLIG'],Armed Forces and National Security
hr61,114,hr61-114,hr,https://api.propublica.org/congress/v1/114/bills/hr61.json,Securing the Assistance of Victims of Exploitation Act of 2015 (SAVE Act),Rep.,J000032,Sheila Jackson Lee,TX,D,https://www.congress.gov/bill/114th-congress/house-bill/61,https://www.govtrack.us/congress/bills/114/hr61,2015-01-06,False,,,,,5,5,,House Agriculture Committee,['HSAG'],Agriculture and Food
hr62,114,hr62-114,hr,https://api.propublica.org/congress/v1/114/bills/hr62.json,"To designate the facility of the United States Postal Service located at 1900 West Gray Street in Houston, Texas, as the ""Hazel Hainsworth Young Post Office Building"".",Rep.,J000032,Sheila Jackson Lee,TX,D,https://www.congress.gov/bill/114th-congress/house-bill/62,https://www.govtrack.us/congress/bills/114/hr62,2015-01-06,False,,,,,0,,,House Oversight and Reform Committee,['HSGO'],Government Operations and Politics
hr63,114,hr63-114,hr,https://api.propublica.org/congress/v1/114/bills/hr63.json,CATCH Traffickers Act of 2015,Rep.,J000032,Sheila Jackson Lee,TX,D,https://www.congress.gov/bill/114th-congress/house-bill/63,https://www.govtrack.us/congress/bills/114/hr63,2015-01-06,False,,,,,3,3,,House Judiciary Committee,['HSJU'],Crime and Law Enforcement
hr64,114,hr64-114,hr,https://api.propublica.org/congress/v1/114/bills/hr64.json,Candace's Law,Rep.,J000032,Sheila Jackson Lee,TX,D,https://www.congress.gov/bill/114th-congress/house-bill/64,https://www.govtrack.us/congress/bills/114/hr64,2015-01-06,False,,,,,0,,,House Judiciary Committee,['HSJU'],Crime and Law Enforcement
hr65,114,hr65-114,hr,https://api.propublica.org/congress/v1/114/bills/hr65.json,Civilian Contractors Engaged in Intelligence Activities Reduction Act of 2015,Rep.,J000032,Sheila Jackson Lee,TX,D,https://www.congress.gov/bill/114th-congress/house-bill/65,https://www.govtrack.us/congress/bills/114/hr65,2015-01-06,False,,,,,0,,,House Intelligence (Permanent Select) Committee,['HLIG'],International Affairs
hr66,114,hr66-114,hr,https://api.propublica.org/congress/v1/114/bills/hr66.json,FISA Court in the Sunshine Act of 2015,Rep.,J000032,Sheila Jackson Lee,TX,D,https://www.congress.gov/bill/114th-congress/house-bill/66,https://www.govtrack.us/congress/bills/114/hr66,2015-01-06,False,,,,,0,,,House Judiciary Committee,"['HLIG', 'HSJU']",Crime and Law Enforcement
hr67,114,hr67-114,hr,https://api.propublica.org/congress/v1/114/bills/hr67.json,My Sister's Keeper Act of 2015,Rep.,J000032,Sheila Jackson Lee,TX,D,https://www.congress.gov/bill/114th-congress/house-bill/67,https://www.govtrack.us/congress/bills/114/hr67,2015-01-06,False,,,,,9,9,,House Judiciary Committee,['HSJU'],Crime and Law Enforcement
hr68,114,hr68-114,hr,https://api.propublica.org/congress/v1/114/bills/hr68.json,Tiffany Joslyn Juvenile Accountability Block Grant Program Reauthorization Act of 2016,Rep.,J000032,Sheila Jackson Lee,TX,D,https://www.congress.gov/bill/114th-congress/house-bill/68,https://www.govtrack.us/congress/bills/114/hr68,2015-01-06,True,,,,,0,,,House Judiciary Committee,['HSJU'],Crime and Law Enforcement
hr69,114,hr69-114,hr,https://api.propublica.org/congress/v1/114/bills/hr69.json,"To award a Congressional Gold Medal to Malala Yousafzai, a recipient of the Nobel Prize for Peace, in recognition of her devoted service to education, justice, and equality in Pakistan.",Rep.,J000032,Sheila Jackson Lee,TX,D,https://www.congress.gov/bill/114th-congress/house-bill/69,https://www.govtrack.us/congress/bills/114/hr69,2015-01-06,False,,,,,52,48,4,House Financial Services Committee,['HSBA'],International Affairs
hr70,114,hr70-114,hr,https://api.propublica.org/congress/v1/114/bills/hr70.json,"Deficit Reduction, Job Creation, and Energy Security Act",Rep.,J000032,Sheila Jackson Lee,TX,D,https://www.congress.gov/bill/114th-congress/house-bill/70,https://www.govtrack.us/congress/bills/114/hr70,2015-01-06,False,,,,,0,,,House Natural Resources Committee,"['HSPW', 'HSSY', 'HSII']",Energy
hr71,114,hr71-114,hr,https://api.propublica.org/congress/v1/114/bills/hr71.json,Federal Prison Bureau Nonviolent Offender Relief Act of 2015,Rep.,J000032,Sheila Jackson Lee,TX,D,https://www.congress.gov/bill/114th-congress/house-bill/71,https://www.govtrack.us/congress/bills/114/hr71,2015-01-06,False,,,,,0,,,House Judiciary Committee,['HSJU'],Crime and Law Enforcement
hr72,114,hr72-114,hr,https://api.propublica.org/congress/v1/114/bills/hr72.json,Breath of Fresh Air Act,Rep.,J000032,Sheila Jackson Lee,TX,D,https://www.congress.gov/bill/114th-congress/house-bill/72,https://www.govtrack.us/congress/bills/114/hr72,2015-01-06,False,,,,,4,4,,House Education and Labor,"['HSIF', 'HSED']",Education
hr73,114,hr73-114,hr,https://api.propublica.org/congress/v1/114/bills/hr73.json,America RISING Act of 2015,Rep.,J000032,Sheila Jackson Lee,TX,D,https://www.congress.gov/bill/114th-congress/house-bill/73,https://www.govtrack.us/congress/bills/114/hr73,2015-01-06,False,,,,,4,4,,House Education and Labor,['HSED'],Education
hr74,114,hr74-114,hr,https://api.propublica.org/congress/v1/114/bills/hr74.json,Custodial Interrogation Recording Act,Rep.,J000032,Sheila Jackson Lee,TX,D,https://www.congress.gov/bill/114th-congress/house-bill/74,https://www.govtrack.us/congress/bills/114/hr74,2015-01-06,False,,,,,0,,,House Judiciary Committee,['HSJU'],Crime and Law Enforcement
hr75,114,hr75-114,hr,https://api.propublica.org/congress/v1/114/bills/hr75.json,Coretta Scott King Mid-Decade Redistricting Prohibition Act of 2015,Rep.,J000032,Sheila Jackson Lee,TX,D,https://www.congress.gov/bill/114th-congress/house-bill/75,https://www.govtrack.us/congress/bills/114/hr75,2015-01-06,False,,,,,0,,,House Judiciary Committee,['HSJU'],Congress
hr76,114,hr76-114,hr,https://api.propublica.org/congress/v1/114/bills/hr76.json,HERO Transition from Battlespace to Workplace Act of 2015,Rep.,J000032,Sheila Jackson Lee,TX,D,https://www.congress.gov/bill/114th-congress/house-bill/76,https://www.govtrack.us/congress/bills/114/hr76,2015-01-06,False,,,,,5,5,,House Veterans' Affairs Committee,"['HSVR', 'HSWM']",Taxation
hr77,114,hr77-114,hr,https://api.propublica.org/congress/v1/114/bills/hr77.json,Justice for Children Now Act of 2015,Rep.,J000032,Sheila Jackson Lee,TX,D,https://www.congress.gov/bill/114th-congress/house-bill/77,https://www.govtrack.us/congress/bills/114/hr77,2015-01-06,False,,,,,10,10,,House Judiciary Committee,['HSJU'],Law
hr78,114,hr78-114,hr,https://api.propublica.org/congress/v1/114/bills/hr78.json,New Chance for a New Start in Life Act of 2015,Rep.,J000032,Sheila Jackson Lee,TX,D,https://www.congress.gov/bill/114th-congress/house-bill/78,https://www.govtrack.us/congress/bills/114/hr78,2015-01-06,False,,,,,1,1,,House Education and Labor,['HSED'],Labor and Employment
hr79,114,hr79-114,hr,https://api.propublica.org/congress/v1/114/bills/hr79.json,No Missing Planes Act,Rep.,J000032,Sheila Jackson Lee,TX,D,https://www.congress.gov/bill/114th-congress/house-bill/79,https://www.govtrack.us/congress/bills/114/hr79,2015-01-06,False,,,,,1,1,,House Transportation and Infrastructure Committee,['HSPW'],Transportation and Public Works
hr80,114,hr80-114,hr,https://api.propublica.org/congress/v1/114/bills/hr80.json,Transportation Security Administration Ombudsman Act of 2015,Rep.,J000032,Sheila Jackson Lee,TX,D,https://www.congress.gov/bill/114th-congress/house-bill/80,https://www.govtrack.us/congress/bills/114/hr80,2015-01-06,False,,,,,0,,,House Homeland Security Committee,['HSHM'],Transportation and Public Works
