bill_slug,congress,bill_id,bill_type,bill_uri,short_title,sponsor_title,sponsor_id,sponsor_name,sponsor_state,sponsor_party,congressdotgov_url,govtrack_url,introduced_date,active,house_passage,senate_passage,enacted,vetoed,cosponsors,cosponsors_by_party_D,cosponsors_by_party_R,committees,committee_codes,primary_subject
s20,112,s20-112,s,https://api.propublica.org/congress/v1/112/bills/s20.json,American Job Protection Act,Sen.,H000338,Orrin G. Hatch,UT,R,https://www.congress.gov/bill/112th-congress/senate-bill/20,https://www.govtrack.us/congress/bills/112/s20,2011-01-25,,,,,,39,,40,Senate Finance,[],Health
s21,112,s21-112,s,https://api.propublica.org/congress/v1/112/bills/s21.json,Cyber Security and American Cyber Competitiveness Act of 2011,Sen.,R000146,Harry Reid,NV,D,https://www.congress.gov/bill/112th-congress/senate-bill/21,https://www.govtrack.us/congress/bills/112/s21,2011-01-25,,,,,,12,11,,Senate Homeland Security and Governmental Affairs,[],Government operations and politics
s22,112,s22-112,s,https://api.propublica.org/congress/v1/112/bills/s22.json,Homeowner Tax Fairness Act of 2011,Sen.,G000555,Kirsten E. Gillibrand,NY,D,https://www.congress.gov/bill/112th-congress/senate-bill/22,https://www.govtrack.us/congress/bills/112/s22,2011-01-25,,,,,,2,2,,Senate Finance,[],Taxation
s23,112,s23-112,s,https://api.propublica.org/congress/v1/112/bills/s23.json,America Invents Act,Sen.,L000174,Patrick J. Leahy,VT,D,https://www.congress.gov/bill/112th-congress/senate-bill/23,https://www.govtrack.us/congress/bills/112/s23,2011-01-25,,,2011-03-08,,,14,9,4,Senate Judiciary,[],Commerce
s24,112,s24-112,s,https://api.propublica.org/congress/v1/112/bills/s24.json,,Sen.,C000127,Maria Cantwell,WA,D,https://www.congress.gov/bill/112th-congress/senate-bill/24,https://www.govtrack.us/congress/bills/112/s24,2011-01-25,,,,,,5,3,2,Senate Finance,[],Taxation
s25,112,s25-112,s,https://api.propublica.org/congress/v1/112/bills/s25.json,Stop Unfair Giveaways and Restrictions Act of 2011,Sen.,S001181,Jeanne Shaheen,NH,D,https://www.congress.gov/bill/112th-congress/senate-bill/25,https://www.govtrack.us/congress/bills/112/s25,2011-01-25,,,,,,10,3,7,"Senate Agriculture, Nutrition, and Forestry",[],Agriculture and food
s27,112,s27-112,s,https://api.propublica.org/congress/v1/112/bills/s27.json,Preserve Access to Affordable Generics Act,Sen.,K000305,Herb Kohl,WI,D,https://www.congress.gov/bill/112th-congress/senate-bill/27,https://www.govtrack.us/congress/bills/112/s27,2011-01-25,,,,,,9,6,2,Senate Judiciary,[],Commerce
s28,112,s28-112,s,https://api.propublica.org/congress/v1/112/bills/s28.json,Public Safety Spectrum and Wireless Innovation Act,Sen.,R000361,John D. Rockefeller IV,WV,D,https://www.congress.gov/bill/112th-congress/senate-bill/28,https://www.govtrack.us/congress/bills/112/s28,2011-01-25,,,,,,15,15,,"Senate Commerce, Science, and Transportation",[],"Science, technology, communications"
s29,112,s29-112,s,https://api.propublica.org/congress/v1/112/bills/s29.json,Sacramento-San Joaquin Delta National Heritage Area Establishment Act,Sen.,F000062,Dianne Feinstein,CA,D,https://www.congress.gov/bill/112th-congress/senate-bill/29,https://www.govtrack.us/congress/bills/112/s29,2011-01-25,,,,,,1,1,,Senate Energy and Natural Resources,[],Public lands and natural resources
s30,112,s30-112,s,https://api.propublica.org/congress/v1/112/bills/s30.json,,Sen.,L000550,Mary L. Landrieu,LA,D,https://www.congress.gov/bill/112th-congress/senate-bill/30,https://www.govtrack.us/congress/bills/112/s30,2011-01-25,,,,,,5,1,4,Senate Finance,[],Taxation
s31,112,s31-112,s,https://api.propublica.org/congress/v1/112/bills/s31.json,Prescription Drug and Health Improvement Act of 2011,Sen.,F000457,Al Franken,MN,D,https://www.congress.gov/bill/112th-congress/senate-bill/31,https://www.govtrack.us/congress/bills/112/s31,2011-01-25,,,,,,0,,,Senate Finance,[],Health
s32,112,s32-112,s,https://api.propublica.org/congress/v1/112/bills/s32.json,Large Capacity Ammunition Feeding Device Act,Sen.,L000123,Frank R. Lautenberg,NJ,D,https://www.congress.gov/bill/112th-congress/senate-bill/32,https://www.govtrack.us/congress/bills/112/s32,2011-01-25,,,,,,16,16,,Senate Judiciary,[],Crime and law enforcement
s33,112,s33-112,s,https://api.propublica.org/congress/v1/112/bills/s33.json,,Sen.,L000304,Joseph I. Lieberman,CT,I,https://www.congress.gov/bill/112th-congress/senate-bill/33,https://www.govtrack.us/congress/bills/112/s33,2011-01-25,,,,,,25,24,,Senate Environment and Public Works,[],Public lands and natural resources
s34,112,s34-112,s,https://api.propublica.org/congress/v1/112/bills/s34.json,Denying Firearms and Explosives to Dangerous Terrorists Act of 2011,Sen.,L000123,Frank R. Lautenberg,NJ,D,https://www.congress.gov/bill/112th-congress/senate-bill/34,https://www.govtrack.us/congress/bills/112/s34,2011-01-25,,,,,,10,9,,Senate Judiciary,[],Crime and law enforcement
s35,112,s35-112,s,https://api.propublica.org/congress/v1/112/bills/s35.json,Gun Show Background Check Act of 2011,Sen.,L000123,Frank R. Lautenberg,NJ,D,https://www.congress.gov/bill/112th-congress/senate-bill/35,https://www.govtrack.us/congress/bills/112/s35,2011-01-25,,,,,,16,16,,Senate Judiciary,[],Crime and law enforcement
s36,112,s36-112,s,https://api.propublica.org/congress/v1/112/bills/s36.json,Native Hawaiian Medicaid Coverage Act of 2011,Sen.,I000025,Daniel K. Inouye,HI,D,https://www.congress.gov/bill/112th-congress/senate-bill/36,https://www.govtrack.us/congress/bills/112/s36,2011-01-25,,,,,,0,,,Senate Finance,[],Health
s37,112,s37-112,s,https://api.propublica.org/congress/v1/112/bills/s37.json,Autonomy for Psychologists and Social Workers Act of 2011,Sen.,I000025,Daniel K. Inouye,HI,D,https://www.congress.gov/bill/112th-congress/senate-bill/37,https://www.govtrack.us/congress/bills/112/s37,2011-01-25,,,,,,0,,,Senate Finance,[],Health
s38,112,s38-112,s,https://api.propublica.org/congress/v1/112/bills/s38.json,Equity for Clinical Social Workers Act of 2011,Sen.,I000025,Daniel K. Inouye,HI,D,https://www.congress.gov/bill/112th-congress/senate-bill/38,https://www.govtrack.us/congress/bills/112/s38,2011-01-25,,,,,,0,,,Senate Finance,[],Health
s39,112,s39-112,s,https://api.propublica.org/congress/v1/112/bills/s39.json,Strengthen the Public Health Service Act,Sen.,I000025,Daniel K. Inouye,HI,D,https://www.congress.gov/bill/112th-congress/senate-bill/39,https://www.govtrack.us/congress/bills/112/s39,2011-01-25,,,,,,0,,,"Senate Health, Education, Labor, and Pensions",[],Health
s40,112,s40-112,s,https://api.propublica.org/congress/v1/112/bills/s40.json,Graduate Psychology Education Act of 2011,Sen.,I000025,Daniel K. Inouye,HI,D,https://www.congress.gov/bill/112th-congress/senate-bill/40,https://www.govtrack.us/congress/bills/112/s40,2011-01-25,,,,,,0,,,"Senate Health, Education, Labor, and Pensions",[],Health
s41,112,s41-112,s,https://api.propublica.org/congress/v1/112/bills/s41.json,National Office for Social Work Research Act,Sen.,I000025,Daniel K. Inouye,HI,D,https://www.congress.gov/bill/112th-congress/senate-bill/41,https://www.govtrack.us/congress/bills/112/s41,2011-01-25,,,,,,0,,,"Senate Health, Education, Labor, and Pensions",[],Health
s42,112,s42-112,s,https://api.propublica.org/congress/v1/112/bills/s42.json,Strengthen Social Work Workforce Act of 2011,Sen.,I000025,Daniel K. Inouye,HI,D,https://www.congress.gov/bill/112th-congress/senate-bill/42,https://www.govtrack.us/congress/bills/112/s42,2011-01-25,,,,,,0,,,"Senate Health, Education, Labor, and Pensions",[],Health
s43,112,s43-112,s,https://api.propublica.org/congress/v1/112/bills/s43.json,Psychologists in the Service of the Public Act of 2011,Sen.,I000025,Daniel K. Inouye,HI,D,https://www.congress.gov/bill/112th-congress/senate-bill/43,https://www.govtrack.us/congress/bills/112/s43,2011-01-25,,,,,,0,,,"Senate Health, Education, Labor, and Pensions",[],Health
s44,112,s44-112,s,https://api.propublica.org/congress/v1/112/bills/s44.json,Medicare Prescription Drug Price Negotiation Act of 2011,Sen.,K000367,Amy Klobuchar,MN,D,https://www.congress.gov/bill/112th-congress/senate-bill/44,https://www.govtrack.us/congress/bills/112/s44,2011-01-25,,,,,,8,7,,Senate Finance,[],Health
s45,112,s45-112,s,https://api.propublica.org/congress/v1/112/bills/s45.json,Offshoring Prevention Act,Sen.,W000802,Sheldon Whitehouse,RI,D,https://www.congress.gov/bill/112th-congress/senate-bill/45,https://www.govtrack.us/congress/bills/112/s45,2011-01-25,,,,,,8,7,,Senate Finance,[],Taxation
s46,112,s46-112,s,https://api.propublica.org/congress/v1/112/bills/s46.json,Coral Reef Conservation Amendments Act of 2011,Sen.,I000025,Daniel K. Inouye,HI,D,https://www.congress.gov/bill/112th-congress/senate-bill/46,https://www.govtrack.us/congress/bills/112/s46,2011-01-25,,,,,,5,4,1,"Senate Commerce, Science, and Transportation",[],Public lands and natural resources
s47,112,s47-112,s,https://api.propublica.org/congress/v1/112/bills/s47.json,Clinical Social Workers' Recognition Act of 2011,Sen.,I000025,Daniel K. Inouye,HI,D,https://www.congress.gov/bill/112th-congress/senate-bill/47,https://www.govtrack.us/congress/bills/112/s47,2011-01-25,,,,,,0,,,Senate Homeland Security and Governmental Affairs,[],Government operations and politics
s48,112,s48-112,s,https://api.propublica.org/congress/v1/112/bills/s48.json,Pharmacist Student Loan Repayment Eligibility Act of 2011,Sen.,I000025,Daniel K. Inouye,HI,D,https://www.congress.gov/bill/112th-congress/senate-bill/48,https://www.govtrack.us/congress/bills/112/s48,2011-01-25,,,,,,13,11,,"Senate Health, Education, Labor, and Pensions",[],Health
s49,112,s49-112,s,https://api.propublica.org/congress/v1/112/bills/s49.json,Railroad Antitrust Enforcement Act of 2011,Sen.,K000305,Herb Kohl,WI,D,https://www.congress.gov/bill/112th-congress/senate-bill/49,https://www.govtrack.us/congress/bills/112/s49,2011-01-25,,,,,,7,5,2,Senate Judiciary,[],Commerce
s50,112,s50-112,s,https://api.propublica.org/congress/v1/112/bills/s50.json,Commercial Seafood Consumer Protection Act,Sen.,I000025,Daniel K. Inouye,HI,D,https://www.congress.gov/bill/112th-congress/senate-bill/50,https://www.govtrack.us/congress/bills/112/s50,2011-01-25,,,,,,11,9,2,"Senate Commerce, Science, and Transportation",[],Agriculture and food
s51,112,s51-112,s,https://api.propublica.org/congress/v1/112/bills/s51.json,Rural Preventive Health Care Training Act of 2011,Sen.,I000025,Daniel K. Inouye,HI,D,https://www.congress.gov/bill/112th-congress/senate-bill/51,https://www.govtrack.us/congress/bills/112/s51,2011-01-25,,,,,,0,,,"Senate Health, Education, Labor, and Pensions",[],Health
s52,112,s52-112,s,https://api.propublica.org/congress/v1/112/bills/s52.json,International Fisheries Stewardship and Enforcement Act,Sen.,I000025,Daniel K. Inouye,HI,D,https://www.congress.gov/bill/112th-congress/senate-bill/52,https://www.govtrack.us/congress/bills/112/s52,2011-01-25,,,,,,11,9,2,"Senate Commerce, Science, and Transportation",[],Public lands and natural resources
s53,112,s53-112,s,https://api.propublica.org/congress/v1/112/bills/s53.json,Doctor of Nursing Practice and Doctor of Pharmacy Dual Degree Program Act of 2011,Sen.,I000025,Daniel K. Inouye,HI,D,https://www.congress.gov/bill/112th-congress/senate-bill/53,https://www.govtrack.us/congress/bills/112/s53,2011-01-25,,,,,,1,1,,"Senate Health, Education, Labor, and Pensions",[],Health
s54,112,s54-112,s,https://api.propublica.org/congress/v1/112/bills/s54.json,Supporting Child Maltreatment Prevention Efforts in Community Health Centers Act of 2011,Sen.,I000025,Daniel K. Inouye,HI,D,https://www.congress.gov/bill/112th-congress/senate-bill/54,https://www.govtrack.us/congress/bills/112/s54,2011-01-25,,,,,,0,,,"Senate Health, Education, Labor, and Pensions",[],Health
s55,112,s55-112,s,https://api.propublica.org/congress/v1/112/bills/s55.json,Nursing School Clinics Act of 2011,Sen.,I000025,Daniel K. Inouye,HI,D,https://www.congress.gov/bill/112th-congress/senate-bill/55,https://www.govtrack.us/congress/bills/112/s55,2011-01-25,,,,,,0,,,Senate Finance,[],Health
s56,112,s56-112,s,https://api.propublica.org/congress/v1/112/bills/s56.json,Medicaid Advanced Practice Nurses and Physician Assistants Access Act of 2011,Sen.,I000025,Daniel K. Inouye,HI,D,https://www.congress.gov/bill/112th-congress/senate-bill/56,https://www.govtrack.us/congress/bills/112/s56,2011-01-25,,,,,,1,1,,Senate Finance,[],Health
s57,112,s57-112,s,https://api.propublica.org/congress/v1/112/bills/s57.json,,Sen.,I000025,Daniel K. Inouye,HI,D,https://www.congress.gov/bill/112th-congress/senate-bill/57,https://www.govtrack.us/congress/bills/112/s57,2011-01-25,,,,,,4,4,,Senate Finance,[],Taxation
s58,112,s58-112,s,https://api.propublica.org/congress/v1/112/bills/s58.json,Registered Nurse Safe Staffing Act of 2011,Sen.,I000025,Daniel K. Inouye,HI,D,https://www.congress.gov/bill/112th-congress/senate-bill/58,https://www.govtrack.us/congress/bills/112/s58,2011-01-25,,,,,,1,1,,Senate Finance,[],Health
s59,112,s59-112,s,https://api.propublica.org/congress/v1/112/bills/s59.json,,Sen.,I000025,Daniel K. Inouye,HI,D,https://www.congress.gov/bill/112th-congress/senate-bill/59,https://www.govtrack.us/congress/bills/112/s59,2011-01-25,,,,,,0,,,Senate Finance,[],Taxation
s60,112,s60-112,s,https://api.propublica.org/congress/v1/112/bills/s60.json,,Sen.,I000025,Daniel K. Inouye,HI,D,https://www.congress.gov/bill/112th-congress/senate-bill/60,https://www.govtrack.us/congress/bills/112/s60,2011-01-25,,,,,,0,,,Senate Judiciary,[],Government operations and politics
s61,112,s61-112,s,https://api.propublica.org/congress/v1/112/bills/s61.json,Native American Economic Advisory Council Act of 2011,Sen.,I000025,Daniel K. Inouye,HI,D,https://www.congress.gov/bill/112th-congress/senate-bill/61,https://www.govtrack.us/congress/bills/112/s61,2011-01-25,,,,,,2,1,1,Senate Indian Affairs,[],Native Americans
s62,112,s62-112,s,https://api.propublica.org/congress/v1/112/bills/s62.json,Indian Reservation Bank Branch Act of 2009,Sen.,I000025,Daniel K. Inouye,HI,D,https://www.congress.gov/bill/112th-congress/senate-bill/62,https://www.govtrack.us/congress/bills/112/s62,2011-01-25,,,,,,0,,,"Senate Banking, Housing, and Urban Affairs",[],Finance and financial sector
s63,112,s63-112,s,https://api.propublica.org/congress/v1/112/bills/s63.json,,Sen.,I000025,Daniel K. Inouye,HI,D,https://www.congress.gov/bill/112th-congress/senate-bill/63,https://www.govtrack.us/congress/bills/112/s63,2011-01-25,,,,,,0,,,Senate Veterans' Affairs,[],Armed forces and national security
s64,112,s64-112,s,https://api.propublica.org/congress/v1/112/bills/s64.json,Commission on Wartime Relocation and Internment of Latin Americans of Japanese Descent Act,Sen.,I000025,Daniel K. Inouye,HI,D,https://www.congress.gov/bill/112th-congress/senate-bill/64,https://www.govtrack.us/congress/bills/112/s64,2011-01-25,,,,,,1,1,,Senate Homeland Security and Governmental Affairs,[],"Civil rights and liberties, minority issues"
s65,112,s65-112,s,https://api.propublica.org/congress/v1/112/bills/s65.json,Hawaiian Homeownership Opportunity Act of 2011,Sen.,I000025,Daniel K. Inouye,HI,D,https://www.congress.gov/bill/112th-congress/senate-bill/65,https://www.govtrack.us/congress/bills/112/s65,2011-01-25,,,,,,1,1,,Senate Indian Affairs,[],Native Americans
s66,112,s66-112,s,https://api.propublica.org/congress/v1/112/bills/s66.json,Native Hawaiian Health Care Improvement Reauthorization Act of 2011,Sen.,I000025,Daniel K. Inouye,HI,D,https://www.congress.gov/bill/112th-congress/senate-bill/66,https://www.govtrack.us/congress/bills/112/s66,2011-01-25,,,,,,0,,,Senate Indian Affairs,[],Native Americans
s67,112,s67-112,s,https://api.propublica.org/congress/v1/112/bills/s67.json,,Sen.,I000025,Daniel K. Inouye,HI,D,https://www.congress.gov/bill/112th-congress/senate-bill/67,https://www.govtrack.us/congress/bills/112/s67,2011-01-25,,,,,,2,2,,Senate Armed Services,[],Armed forces and national security
s68,112,s68-112,s,https://api.propublica.org/congress/v1/112/bills/s68.json,,Sen.,I000025,Daniel K. Inouye,HI,D,https://www.congress.gov/bill/112th-congress/senate-bill/68,https://www.govtrack.us/congress/bills/112/s68,2011-01-25,,,,,,0,,,Senate Armed Services,[],Armed forces and national security
s69,112,s69-112,s,https://api.propublica.org/congress/v1/112/bills/s69.json,Common Sense in Consumer Product Safety Act of 2011,Sen.,T000464,Jon Tester,MT,D,https://www.congress.gov/bill/112th-congress/senate-bill/69,https://www.govtrack.us/congress/bills/112/s69,2011-01-25,,,,,,2,2,,"Senate Commerce, Science, and Transportation",[],Commerce
s70,112,s70-112,s,https://api.propublica.org/congress/v1/112/bills/s70.json,,Sen.,I000025,Daniel K. Inouye,HI,D,https://www.congress.gov/bill/112th-congress/senate-bill/70,https://www.govtrack.us/congress/bills/112/s70,2011-01-25,,,,,,0,,,Senate Judiciary,[],Government operations and politics
s71,112,s71-112,s,https://api.propublica.org/congress/v1/112/bills/s71.json,Native Hawaiian and Other Pacific Islander Health Data Act of 2011,Sen.,I000025,Daniel K. Inouye,HI,D,https://www.congress.gov/bill/112th-congress/senate-bill/71,https://www.govtrack.us/congress/bills/112/s71,2011-01-25,,,,,,1,1,,Senate Indian Affairs,[],Health
s72,112,s72-112,s,https://api.propublica.org/congress/v1/112/bills/s72.json,Small Business Paperwork Mandate Elimination Act of 2011,Sen.,B000243,Max Baucus,MT,D,https://www.congress.gov/bill/112th-congress/senate-bill/72,https://www.govtrack.us/congress/bills/112/s72,2011-01-25,,,,,,23,21,1,Senate Finance,[],Taxation
s73,112,s73-112,s,https://api.propublica.org/congress/v1/112/bills/s73.json,State Leadership in Health Care Act,Sen.,S000033,Bernard Sanders,VT,I,https://www.congress.gov/bill/112th-congress/senate-bill/73,https://www.govtrack.us/congress/bills/112/s73,2011-01-25,,,,,,3,3,,Senate Finance,[],Health
s74,112,s74-112,s,https://api.propublica.org/congress/v1/112/bills/s74.json,"Internet Freedom, Broadband Promotion, and Consumer Protection Act of 2011",Sen.,C000127,Maria Cantwell,WA,D,https://www.congress.gov/bill/112th-congress/senate-bill/74,https://www.govtrack.us/congress/bills/112/s74,2011-01-25,,,,,,1,1,,"Senate Commerce, Science, and Transportation",[],"Science, technology, communications"
s75,112,s75-112,s,https://api.propublica.org/congress/v1/112/bills/s75.json,Discount Pricing Consumer Protection Act,Sen.,K000305,Herb Kohl,WI,D,https://www.congress.gov/bill/112th-congress/senate-bill/75,https://www.govtrack.us/congress/bills/112/s75,2011-01-25,,,,,,8,8,,Senate Judiciary,[],Commerce
s76,112,s76-112,s,https://api.propublica.org/congress/v1/112/bills/s76.json,Strengthening Protections for Children and Communities From Disease Clusters Act,Sen.,B000711,Barbara Boxer,CA,D,https://www.congress.gov/bill/112th-congress/senate-bill/76,https://www.govtrack.us/congress/bills/112/s76,2011-01-25,,,,,,5,4,1,Senate Environment and Public Works,[],Environmental protection
s77,112,s77-112,s,https://api.propublica.org/congress/v1/112/bills/s77.json,Pollution and Costs Reduction Act,Sen.,B000711,Barbara Boxer,CA,D,https://www.congress.gov/bill/112th-congress/senate-bill/77,https://www.govtrack.us/congress/bills/112/s77,2011-01-25,,,,,,1,1,,Senate Environment and Public Works,[],Environmental protection
s78,112,s78-112,s,https://api.propublica.org/congress/v1/112/bills/s78.json,Protecting Pregnant Women and Children From Perchlorate Act of 2011,Sen.,B000711,Barbara Boxer,CA,D,https://www.congress.gov/bill/112th-congress/senate-bill/78,https://www.govtrack.us/congress/bills/112/s78,2011-01-25,,,,,,1,1,,Senate Environment and Public Works,[],Environmental protection
s79,112,s79-112,s,https://api.propublica.org/congress/v1/112/bills/s79.json,Protecting Pregnant Women and Children From Hexavalent Chromium Act of 2011,Sen.,B000711,Barbara Boxer,CA,D,https://www.congress.gov/bill/112th-congress/senate-bill/79,https://www.govtrack.us/congress/bills/112/s79,2011-01-25,,,,,,1,1,,Senate Environment and Public Works,[],Environmental protection
s80,112,s80-112,s,https://api.propublica.org/congress/v1/112/bills/s80.json,,Sen.,H001016,Kay Bailey Hutchison,TX,R,https://www.congress.gov/bill/112th-congress/senate-bill/80,https://www.govtrack.us/congress/bills/112/s80,2011-01-25,,,,,,7,1,7,Senate Finance,[],Taxation
s81,112,s81-112,s,https://api.propublica.org/congress/v1/112/bills/s81.json,,Sen.,I000055,Johnny Isakson,GA,R,https://www.congress.gov/bill/112th-congress/senate-bill/81,https://www.govtrack.us/congress/bills/112/s81,2011-01-25,,,,,,21,5,16,Senate Rules and Administration,[],Congress
s82,112,s82-112,s,https://api.propublica.org/congress/v1/112/bills/s82.json,Adoption Tax Relief Guarantee Act,Sen.,J000291,Mike Johanns,NE,R,https://www.congress.gov/bill/112th-congress/senate-bill/82,https://www.govtrack.us/congress/bills/112/s82,2011-01-25,,,,,,12,4,8,Senate Finance,[],Taxation
s83,112,s83-112,s,https://api.propublica.org/congress/v1/112/bills/s83.json,Drug Free Families Act of 2011,Sen.,V000127,David Vitter,LA,R,https://www.congress.gov/bill/112th-congress/senate-bill/83,https://www.govtrack.us/congress/bills/112/s83,2011-01-25,,,,,,0,,,Senate Finance,[],Social welfare
s84,112,s84-112,s,https://api.propublica.org/congress/v1/112/bills/s84.json,Mobile Mammography Promotion Act of 2011,Sen.,V000127,David Vitter,LA,R,https://www.congress.gov/bill/112th-congress/senate-bill/84,https://www.govtrack.us/congress/bills/112/s84,2011-01-25,,,,,,4,1,4,Senate Finance,[],Taxation
